value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.0;0.02;50;0.0
analog-clock-1;50;0.0;0.12;50;0.08
assault-rifle-1;50;0.2;0.34;50;0.36
backpack-1;50;0.2;0.38;50;0.32
backpack-2;50;0.02;0.02;50;0.02
bathtub-1;50;0.0;0.34;50;0.0
bathtub-2;50;0.0;0.14;50;0.0
bathtub-3;50;0.0;0.04;50;0.0
bed-1;50;0.0;0.0;50;0.0
bed-2;50;0.0;0.0;50;0.0
bench-1;50;0.24;0.26;50;0.24
bench-2;50;0.0;0.0;50;0.0
bench-3;50;0.0;0.0;50;0.0
birdhouse-1;50;0.0;0.0;50;0.0
birdhouse-2;50;0.42;0.42;50;0.42
birdhouse-3;50;0.14;0.42;50;0.14
bookshelf-1;50;0.0;0.0;50;0.0
bookshelf-2;50;0.0;0.0;50;0.0
bookshelf-3;50;0.0;0.02;50;0.0
bullet-train-1;50;0.0;0.0;50;0.0
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.0;50;0.0
bus-3;50;0.0;0.0;50;0.0
can-1;50;0.0;0.0;50;0.0
can-2;50;0.0;0.02;50;0.1
can-3;50;0.0;0.0;50;0.42
china-cabinet-1;50;0.0;0.0;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.06
computer-keyboard-1;50;0.0;0.0;50;0.0
computer-keyboard-2;50;0.0;0.0;50;0.0
computer-keyboard-3;50;0.1;0.18;50;0.1
cowboy-hat-1;50;0.08;0.12;50;0.08
cowboy-hat-2;50;0.02;0.04;50;0.02
cowboy-hat-3;50;0.0;0.0;50;0.0
crash-helmet-1;50;0.02;0.08;50;0.02
crash-helmet-2;50;0.02;0.02;50;0.02
crate-1;50;0.02;0.12;50;0.02
day-bed-1;50;0.22;0.22;50;0.22
dining-table-1;50;0.08;0.2;50;0.4
dining-table-2;50;0.0;0.0;50;0.02
dining-table-3;50;0.32;0.44;50;0.48
dishwasher-1;50;0.1;0.26;50;0.1
dishwasher-2;50;0.06;0.22;50;0.06
dishwasher-3;50;0.0;0.0;50;0.0
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.0;0.0;50;0.0
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.02;0.04;50;0.02
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.68;0.76;50;0.68
file-cabinet-1;50;0.0;0.02;50;0.0
file-cabinet-2;50;0.0;0.02;50;0.0
file-cabinet-3;50;0.18;0.22;50;0.18
flowerpot-1;50;0.0;0.0;50;0.0
football-helmet-1;50;0.06;0.12;50;0.06
flowerpot-3;50;0.0;0.0;50;0.0
folding-chair-1;50;0.22;0.52;50;0.22
folding-chair-2;50;0.12;0.5;50;0.36
iPod-1;50;0.0;0.34;50;0.0
grand-piano-1;50;0.04;0.08;50;0.04
knife-1;50;0.0;0.04;50;0.0
knife-2;50;0.04;0.08;50;0.04
microwave-2;50;0.0;0.0;50;0.0
knife-3;50;0.0;0.1;50;0.0
laptop-1;50;0.5;0.66;50;0.64
laptop-2;50;0.4;0.62;50;0.6
laptop-3;50;0.4;0.58;50;0.54
limousine-1;50;0.02;0.06;50;0.12
loudspeaker-1;50;0.02;0.2;50;0.02
loudspeaker-2;50;0.02;0.26;50;0.02
loudspeaker-3;50;0.0;0.08;50;0.0
mailbox-1;50;0.04;0.32;50;0.04
mailbox-2;50;0.0;0.22;50;0.0
mailbox-3;50;0.24;0.48;50;0.24
microphone-1;50;0.1;0.18;50;0.1
microphone-2;50;0.0;0.04;50;0.0
microphone-3;50;0.32;0.42;50;0.32
microwave-1;50;0.02;0.06;50;0.02
moped-2;50;0.04;0.12;50;0.06
microwave-3;50;0.02;0.02;50;0.02
missile-2;50;0.14;0.38;50;0.34
mixing-bowl-1;50;0.0;0.0;50;0.0
mobile-phone-2;50;0.02;0.06;50;0.02
mobile-phone-1;50;0.0;0.0;50;0.02
mobile-phone-3;50;0.0;0.0;50;0.0
monitor-1;50;0.0;0.06;50;0.02
mosque-1;50;0.0;0.0;50;0.0
monitor-2;50;0.08;0.14;50;0.08
monitor-3;50;0.04;0.12;50;0.04
moped-1;50;0.0;0.08;50;0.0
mug-1;50;0.56;0.6;50;0.56
moped-3;50;0.18;0.22;50;0.18
mug-3;50;0.08;0.34;50;0.08
mug-2;50;0.0;0.08;50;0.0
trash-can-2;50;0.2;0.28;50;0.2
upright-piano-1;50;0.0;0.04;50;0.0
obelisk-1;50;0.0;0.0;50;0.0
ocean-liner-1;50;0.0;0.0;50;0.02
old-plane;50;0.0;0.18;50;0.44
pas-plane;50;0.16;0.64;50;0.48
pill-bottle-1;50;0.0;0.02;50;0.34
pillow-1;50;0.0;0.14;50;0.0
pillow-2;50;0.0;0.04;50;0.0
pillow-3;50;0.0;0.14;50;0.0
plastic-bag-1;50;0.12;0.28;50;0.12
printer-1;50;0.04;0.08;50;0.04
printer-2;50;0.18;0.3;50;0.18
race-car-1;50;0.04;0.12;50;0.24
reflex-camera-1;50;0.0;0.08;50;0.0
reflex-camera-2;50;0.0;0.0;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.0;0.12;50;0.0
remote-2;50;0.12;0.16;50;0.12
remote-3;50;0.02;0.02;50;0.02
revolver-2;50;0.38;0.38;50;0.38
revolver-1;50;0.18;0.22;50;0.18
revolver-3;50;0.0;0.1;50;0.0
rifle-1;50;0.1;0.3;50;0.1
skateboard-3;50;0.0;0.0;0;
rifle-2;50;0.14;0.22;50;0.16
shopping-basket-1;50;0.42;0.92;50;0.42
shopping-basket-2;50;0.0;0.28;50;0.0
sofa-1;50;0.0;0.0;0;
skateboard-2;50;0.0;0.0;0;
sofa-3;50;0.0;0.0;0;
sofa-2;50;0.0;0.0;0;
water-bottle-1;50;0.8;0.8;50;0.8
water-tower-1;50;0.0;0.0;50;0.0
soup-bowl-1;50;0.0;0.02;50;0.06
soup-bowl-2;50;0.0;0.02;50;0.0
space-shuttle-1;50;0.0;0.0;50;0.08
speedboat-1;50;0.16;0.26;50;0.16
sports-car-1;50;0.0;0.04;50;0.12
steam-locomotive-1;50;0.0;0.0;50;0.0
stove-1;50;0.1;0.64;50;0.1
stove-2;50;0.0;0.02;50;0.0
stove-3;50;0.5;0.7;50;0.5
table-lamp-1;50;0.68;0.92;50;0.68
table-lamp-2;50;0.2;0.4;50;0.2
table-lamp-3;50;0.26;0.4;50;0.26
toilet-seat-1;50;0.14;0.24;50;0.14
trash-can-1;50;0.3;0.46;50;0.3
yawl-1;50;0.0;0.12;50;0.0
washer-3;50;0.02;0.02;50;0.02
upright-piano-2;50;0.04;0.12;50;0.04
vase-2;50;0.24;0.64;50;0.24
vase-3;50;0.26;0.64;50;0.26
washer-2;50;0.06;0.12;50;0.06
washer-1;50;0.0;0.02;50;0.0
wall-clock-2;50;0.18;0.28;50;0.2
wine-bottle-1;50;0.28;0.66;50;0.62
earphone-1;49;0.0;0.0;0;
missile-1;49;0.16326530612244897;0.5714285714285714;49;0.30612244897959184
printer-3;49;0.0;0.08163265306122448;49;0.0
remote-1;49;0.04081632653061224;0.08163265306122448;49;0.04081632653061224
wall-clock-1;49;0.0;0.04081632653061224;49;0.04081632653061224
trash-can-3;49;0.24489795918367346;0.5510204081632653;49;0.24489795918367346
vase-1;49;0.16326530612244897;0.4897959183673469;49;0.16326530612244897
