Model,imagenet-1k,imagenet-9,imagenet-a,imagenet-c,imagenet-d,imagenet-hard,imagenet-mini,imagenet-r,imagenet-sketch,imagenet-v2,tiny-imagenet,normal_dataset,plastic_dataset,objectnet,PUG_ImageNet,Mean,Std
DINOv2-B-IN1K-LINEAR_PROBE,0.7805,0.5496604938271605,0.5209420580757393,0.6871153684210526,0.2062047569803516,0.27704918032786885,0.8134,0.5213,0.5342804928373519,0.6826,0.6115,0.31607142857142856,0.26810959589640937,0.25433401529019056,0.4571596775654379,0.4986818045195328,0.19784683002776973
CLIP-B-IN1K-LINEAR_PROBE,0.838,0.5416666666666666,0.23230295731299344,0.6558711578947368,0.23081695966907964,0.2575591985428051,0.8666,0.5262333333333333,0.5482520780522313,0.7373,0.5893,0.2875,0.26122857500312774,0.27646172068482827,0.47887419617788246,0.48853112288917894,0.22288420376536267
Swin-B-IN1K-LINEAR_PROBE,0.8391,0.5587654320987654,0.3067041348855881,0.6893273684210526,0.20682523267838676,0.2704007285974499,0.8668,0.4361333333333333,0.4488592819666333,0.735,0.5826,0.22708333333333333,0.2073063930939572,0.261333046193604,0.4283692600307943,0.47097383630886,0.23040493596284048
