value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.4;0.42;50;0.4
analog-clock-1;50;0.2;0.24;50;0.2
assault-rifle-1;50;0.6;0.6;50;0.6
backpack-1;50;0.62;0.7;50;0.62
backpack-2;50;0.02;0.38;50;0.34
bathtub-1;50;0.72;1.0;50;0.72
bathtub-2;50;0.72;0.94;50;0.72
bathtub-3;50;0.8;0.92;50;0.8
bed-1;50;0.0;0.22;50;0.0
bed-2;50;0.2;0.44;50;0.5
bench-1;50;0.8;0.8;50;0.8
bench-2;50;0.58;0.64;50;0.58
bench-3;50;1.0;1.0;50;1.0
birdhouse-1;50;0.42;0.58;50;0.42
birdhouse-2;50;0.46;0.52;50;0.46
birdhouse-3;50;0.48;0.62;50;0.48
bookshelf-1;50;0.12;0.16;50;0.12
bookshelf-2;50;0.14;0.16;50;0.14
bookshelf-3;50;0.2;0.2;50;0.2
bullet-train-1;50;0.24;0.38;50;0.24
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.0;50;0.04
bus-3;50;0.06;0.08;50;0.08
can-1;50;0.0;0.0;50;0.0
can-2;50;0.0;0.04;50;0.12
can-3;50;0.0;0.0;50;0.04
china-cabinet-1;50;0.0;0.02;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.0
computer-keyboard-1;50;0.94;0.96;50;0.94
computer-keyboard-2;50;0.92;0.98;50;0.92
computer-keyboard-3;50;1.0;1.0;50;1.0
cowboy-hat-1;50;0.9;0.98;50;0.9
cowboy-hat-2;50;0.1;0.22;50;0.26
cowboy-hat-3;50;0.06;0.8;50;0.1
crash-helmet-1;50;0.66;0.68;50;0.7
crash-helmet-2;50;0.66;0.76;50;0.7
crate-1;50;0.12;0.4;50;0.16
day-bed-1;50;0.3;0.36;50;0.3
dining-table-1;50;0.74;0.78;50;0.74
dining-table-2;50;0.0;0.0;50;0.4
dining-table-3;50;0.8;0.8;50;0.8
dishwasher-1;50;0.1;0.12;50;0.1
dishwasher-2;50;0.28;0.28;50;0.28
dishwasher-3;50;0.1;0.18;50;0.1
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.4;0.42;50;0.42
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.64;0.7;50;0.64
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;1.0;1.0;50;1.0
file-cabinet-1;50;0.0;0.1;50;0.0
file-cabinet-2;50;0.12;0.28;50;0.12
file-cabinet-3;50;0.22;0.28;50;0.22
flowerpot-1;50;0.8;0.8;50;0.8
football-helmet-1;50;0.6;0.6;50;0.72
flowerpot-3;50;0.28;0.46;50;0.28
folding-chair-1;50;0.4;0.92;50;0.96
folding-chair-2;50;0.0;0.36;50;0.86
iPod-1;50;0.58;0.6;50;0.58
grand-piano-1;50;0.84;0.88;50;0.86
knife-1;50;0.22;0.58;50;0.22
knife-2;50;0.1;0.58;50;0.1
microwave-2;50;0.04;0.08;50;0.04
knife-3;50;0.38;0.64;50;0.38
laptop-1;50;0.5;0.84;50;0.78
laptop-2;50;0.5;0.96;50;0.9
laptop-3;50;0.62;0.82;50;0.74
limousine-1;50;0.4;0.48;50;0.74
loudspeaker-1;50;0.04;0.14;50;0.04
loudspeaker-2;50;0.46;0.56;50;0.46
loudspeaker-3;50;0.02;0.16;50;0.02
mailbox-1;50;0.66;0.72;50;0.66
mailbox-2;50;0.42;0.48;50;0.42
mailbox-3;50;0.5;0.54;50;0.5
microphone-1;50;0.64;0.76;50;0.64
microphone-2;50;0.14;0.36;50;0.14
microphone-3;50;0.86;0.86;50;0.86
microwave-1;50;0.02;0.08;50;0.02
moped-2;50;0.18;1.0;50;1.0
microwave-3;50;0.18;0.18;50;0.18
missile-2;50;0.74;0.9;50;0.84
mixing-bowl-1;50;0.0;0.58;50;0.56
mobile-phone-2;50;0.06;0.06;50;0.06
mobile-phone-1;50;0.0;0.0;50;0.0
mobile-phone-3;50;0.02;0.08;50;0.04
monitor-1;50;0.08;0.58;50;0.44
mosque-1;50;0.0;0.0;50;0.72
monitor-2;50;0.12;0.38;50;0.34
monitor-3;50;0.26;0.54;50;0.44
moped-1;50;0.68;0.72;50;0.7
mug-1;50;0.18;0.86;50;0.18
moped-3;50;0.6;0.82;50;0.74
mug-3;50;0.02;0.74;50;0.02
mug-2;50;0.0;0.58;50;0.0
trash-can-2;50;0.94;1.0;50;0.94
upright-piano-1;50;0.5;0.54;50;0.5
obelisk-1;50;0.0;0.0;50;0.02
ocean-liner-1;50;0.04;0.06;50;0.28
old-plane;50;0.0;0.0;50;0.08
pas-plane;50;0.98;1.0;50;0.98
pill-bottle-1;50;0.0;0.04;50;0.08
pillow-1;50;0.76;0.78;50;0.76
pillow-2;50;0.14;0.38;50;0.14
pillow-3;50;0.64;0.82;50;0.64
plastic-bag-1;50;0.0;0.4;50;0.0
printer-1;50;0.16;0.22;50;0.16
printer-2;50;0.04;0.18;50;0.04
race-car-1;50;0.16;0.88;50;0.82
reflex-camera-1;50;0.04;0.16;50;0.04
reflex-camera-2;50;0.0;0.0;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.76;0.86;50;0.76
remote-2;50;0.2;0.2;50;0.2
remote-3;50;0.04;0.06;50;0.04
revolver-2;50;0.4;0.4;50;0.4
revolver-1;50;0.4;0.4;50;0.4
revolver-3;50;0.4;0.4;50;0.4
rifle-1;50;0.04;0.5;50;0.42
skateboard-3;50;0.0;0.0;0;
rifle-2;50;0.0;0.4;50;0.4
shopping-basket-1;50;0.62;0.88;50;0.66
shopping-basket-2;50;0.58;0.78;50;0.58
sofa-1;50;0.0;0.0;0;
skateboard-2;50;0.0;0.0;0;
sofa-3;50;0.0;0.0;0;
sofa-2;50;0.0;0.0;0;
water-bottle-1;50;0.8;0.8;50;0.8
water-tower-1;50;0.0;0.02;50;0.0
soup-bowl-1;50;0.0;0.8;50;0.8
soup-bowl-2;50;0.4;0.8;50;0.84
space-shuttle-1;50;0.0;0.0;50;0.24
speedboat-1;50;0.52;0.56;50;0.54
sports-car-1;50;0.32;0.9;50;0.44
steam-locomotive-1;50;0.4;0.44;50;0.4
stove-1;50;0.16;0.22;50;0.16
stove-2;50;0.08;0.2;50;0.08
stove-3;50;0.46;0.5;50;0.46
table-lamp-1;50;0.8;0.8;50;0.8
table-lamp-2;50;0.42;0.62;50;0.42
table-lamp-3;50;0.76;0.76;50;0.76
toilet-seat-1;50;0.82;0.98;50;0.82
trash-can-1;50;0.8;0.8;50;0.8
yawl-1;50;0.0;0.12;50;0.32
washer-3;50;0.26;0.28;50;0.26
upright-piano-2;50;0.6;0.6;50;0.6
vase-2;50;0.8;0.8;50;0.8
vase-3;50;0.28;0.64;50;0.34
washer-2;50;0.28;0.38;50;0.28
washer-1;50;0.2;0.3;50;0.2
wall-clock-2;50;0.0;0.2;50;0.2
wine-bottle-1;50;0.78;0.94;50;0.86
earphone-1;49;0.0;0.0;0;
missile-1;49;0.7346938775510204;0.8571428571428571;49;0.7551020408163265
printer-3;49;0.10204081632653061;0.12244897959183673;49;0.10204081632653061
remote-1;49;0.22448979591836735;0.2857142857142857;49;0.22448979591836735
wall-clock-1;49;0.04081632653061224;0.20408163265306123;49;0.14285714285714285
trash-can-3;49;0.7959183673469388;0.7959183673469388;49;0.7959183673469388
vase-1;49;0.04081632653061224;0.08163265306122448;49;0.04081632653061224
