superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
bench;63;1.0;0.8253968253968254;0.9122807017543859;0.8253968253968254;0.8666666666666667;52;5;11
helmet;63;1.0;0.746031746031746;1.0;0.746031746031746;0.8545454545454546;47;0;16
clock;63;1.0;0.746031746031746;0.9791666666666666;0.746031746031746;0.846846846846847;47;1;16
guitar;21;1.0;0.9047619047619048;0.7916666666666666;0.9047619047619048;0.8444444444444444;19;5;2
piano;63;1.0;0.9841269841269841;0.7294117647058823;0.9841269841269841;0.8378378378378377;62;23;1
bookshelf;63;1.0;0.6984126984126984;1.0;0.6984126984126984;0.822429906542056;44;0;19
birdhouse;63;1.0;0.9047619047619048;0.7125;0.9047619047619048;0.7972027972027972;57;23;6
bowl;63;1.0;0.746031746031746;0.8392857142857143;0.746031746031746;0.7899159663865546;47;9;16
motorbike;63;0.6666666666666666;0.6507936507936508;0.9761904761904762;0.6507936507936508;0.7809523809523808;41;1;22
stove;63;1.0;0.6349206349206349;0.9090909090909091;0.6349206349206349;0.7476635514018691;40;4;23
airplane;63;0.6666666666666666;0.6825396825396826;0.7543859649122807;0.6825396825396826;0.7166666666666668;43;14;20
laptop;63;0.6666666666666666;0.7619047619047619;0.6575342465753424;0.7619047619047619;0.7058823529411765;48;25;15
washer;63;0.6666666666666666;0.6349206349206349;0.7843137254901961;0.6349206349206349;0.7017543859649124;40;11;23
chair;63;0.6666666666666666;0.7936507936507936;0.6024096385542169;0.7936507936507936;0.6849315068493151;50;33;13
car;63;0.6666666666666666;0.5555555555555556;0.8333333333333334;0.5555555555555556;0.6666666666666667;35;7;28
sofa;21;1.0;0.7142857142857143;0.6;0.7142857142857143;0.6521739130434783;15;10;6
bathtub;63;0.6666666666666666;0.47619047619047616;0.9375;0.47619047619047616;0.631578947368421;30;2;33
printer;63;1.0;0.4603174603174603;1.0;0.4603174603174603;0.6304347826086957;29;0;34
bottle;126;0.6666666666666666;0.5158730158730159;0.7738095238095238;0.5158730158730159;0.6190476190476191;65;19;61
file cabinet;63;1.0;0.5396825396825397;0.6938775510204082;0.5396825396825397;0.6071428571428572;34;15;29
bed;42;0.5;0.4523809523809524;0.9047619047619048;0.4523809523809524;0.6031746031746031;19;2;23
rocket;63;0.6666666666666666;0.5873015873015873;0.6065573770491803;0.5873015873015873;0.5967741935483871;37;24;26
microphone;63;0.6666666666666666;0.5079365079365079;0.7111111111111111;0.5079365079365079;0.5925925925925924;32;13;31
microwaves;63;0.6666666666666666;0.3968253968253968;1.0;0.3968253968253968;0.5681818181818182;25;0;38
lamp;63;0.3333333333333333;0.3968253968253968;0.9615384615384616;0.3968253968253968;0.5617977528089887;25;1;38
remote;63;0.6666666666666666;0.4603174603174603;0.7073170731707317;0.4603174603174603;0.5576923076923077;29;12;34
basket;63;0.6666666666666666;0.5555555555555556;0.5223880597014925;0.5555555555555556;0.5384615384615385;35;32;28
pillow;63;0.3333333333333333;0.36507936507936506;1.0;0.36507936507936506;0.5348837209302325;23;0;40
trash bin;63;0.6666666666666666;0.5396825396825397;0.5230769230769231;0.5396825396825397;0.53125;34;31;29
loudspeaker;63;0.3333333333333333;0.38095238095238093;0.7741935483870968;0.38095238095238093;0.5106382978723405;24;7;39
tower;63;0.3333333333333333;0.3333333333333333;0.875;0.3333333333333333;0.48275862068965514;21;3;42
watercraft;63;0.3333333333333333;0.3492063492063492;0.7333333333333333;0.3492063492063492;0.4731182795698924;22;8;41
keyboard;63;0.3333333333333333;0.2857142857142857;1.0;0.2857142857142857;0.4444444444444445;18;0;45
camera;63;0.3333333333333333;0.2698412698412698;1.0;0.2698412698412698;0.425;17;0;46
cap;63;0.3333333333333333;0.2222222222222222;0.9333333333333333;0.2222222222222222;0.358974358974359;14;1;49
table;63;0.3333333333333333;0.19047619047619047;1.0;0.19047619047619047;0.32;12;0;51
mailbox;63;0.3333333333333333;0.2857142857142857;0.3157894736842105;0.2857142857142857;0.3;18;39;45
telephone;63;0.3333333333333333;0.15873015873015872;1.0;0.15873015873015872;0.27397260273972607;10;0;53
rifle;63;0.0;0.1111111111111111;0.875;0.1111111111111111;0.19718309859154926;7;1;56
bus;63;0.0;0.1111111111111111;0.875;0.1111111111111111;0.19718309859154926;7;1;56
jar;63;0.0;0.12698412698412698;0.34782608695652173;0.12698412698412698;0.18604651162790695;8;15;55
pistol;63;0.0;0.09523809523809523;1.0;0.09523809523809523;0.17391304347826084;6;0;57
bag;63;0.3333333333333333;0.09523809523809523;0.42857142857142855;0.09523809523809523;0.15584415584415587;6;8;57
flowerpot;63;0.0;0.07936507936507936;1.0;0.07936507936507936;0.14705882352941177;5;0;58
knife;63;0.0;0.06349206349206349;1.0;0.06349206349206349;0.11940298507462686;4;0;59
display;63;0.0;0.06349206349206349;1.0;0.06349206349206349;0.11940298507462686;4;0;59
mug;63;0.0;0.06349206349206349;1.0;0.06349206349206349;0.11940298507462686;4;0;59
dishwasher;63;0.0;0.047619047619047616;0.375;0.047619047619047616;0.08450704225352113;3;5;60
cabinet;63;0.0;0.015873015873015872;0.5;0.015873015873015872;0.03076923076923077;1;1;62
train;63;0.0;0.015873015873015872;0.5;0.015873015873015872;0.03076923076923077;1;1;62
earphone;21;0.0;0.0;0.0;0.0;0.0;0;2;21
