value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
<unmapped>;231;0.0;0.0;0;
bottle;126;0.40476190476190477;0.46825396825396826;126;0.5158730158730159
bag;63;0.06349206349206349;0.12698412698412698;63;0.09523809523809523
airplane;63;0.6507936507936508;0.6666666666666666;63;0.6825396825396826
basket;63;0.5555555555555556;0.9365079365079365;63;0.5555555555555556
bathtub;63;0.47619047619047616;0.9365079365079365;63;0.47619047619047616
birdhouse;63;0.9047619047619048;0.9523809523809523;63;0.9047619047619048
bench;63;0.8253968253968254;0.9365079365079365;63;0.8253968253968254
bowl;63;0.14285714285714285;0.4603174603174603;63;0.746031746031746
bookshelf;63;0.6984126984126984;0.7777777777777778;63;0.6984126984126984
bus;63;0.031746031746031744;0.2698412698412698;63;0.1111111111111111
cabinet;63;0.015873015873015872;0.12698412698412698;63;0.015873015873015872
chair;63;0.4603174603174603;0.9206349206349206;63;0.7936507936507936
camera;63;0.2698412698412698;0.36507936507936506;63;0.2698412698412698
cap;63;0.2222222222222222;0.8571428571428571;63;0.2222222222222222
car;63;0.031746031746031744;0.6190476190476191;63;0.5555555555555556
dishwasher;63;0.047619047619047616;0.4603174603174603;63;0.047619047619047616
clock;63;0.42857142857142855;0.8095238095238095;63;0.746031746031746
display;63;0.015873015873015872;0.8888888888888888;63;0.06349206349206349
file cabinet;63;0.5396825396825397;0.7142857142857143;63;0.5396825396825397
train;63;0.015873015873015872;0.15873015873015872;63;0.015873015873015872
flowerpot;63;0.07936507936507936;0.2698412698412698;63;0.07936507936507936
jar;63;0.1111111111111111;0.8095238095238095;63;0.12698412698412698
helmet;63;0.7301587301587301;0.8412698412698413;63;0.746031746031746
keyboard;63;0.2857142857142857;0.7301587301587301;63;0.2857142857142857
knife;63;0.015873015873015872;0.12698412698412698;63;0.06349206349206349
laptop;63;0.6666666666666666;0.9047619047619048;63;0.7619047619047619
lamp;63;0.3968253968253968;0.8571428571428571;63;0.3968253968253968
microphone;63;0.5079365079365079;0.7301587301587301;63;0.5079365079365079
microwaves;63;0.3968253968253968;0.5396825396825397;63;0.3968253968253968
loudspeaker;63;0.38095238095238093;0.42857142857142855;63;0.38095238095238093
mailbox;63;0.2857142857142857;0.6031746031746031;63;0.2857142857142857
motorbike;63;0.38095238095238093;0.9841269841269841;63;0.6507936507936508
mug;63;0.06349206349206349;0.5396825396825397;63;0.06349206349206349
pillow;63;0.36507936507936506;0.6031746031746031;63;0.36507936507936506
piano;63;0.8571428571428571;0.9841269841269841;63;0.9841269841269841
washer;63;0.6349206349206349;0.7777777777777778;63;0.6349206349206349
table;63;0.031746031746031744;0.2698412698412698;63;0.19047619047619047
pistol;63;0.09523809523809523;0.12698412698412698;63;0.09523809523809523
printer;63;0.4603174603174603;0.6349206349206349;63;0.4603174603174603
remote;63;0.4603174603174603;0.5555555555555556;63;0.4603174603174603
rifle;63;0.07936507936507936;0.1111111111111111;63;0.1111111111111111
rocket;63;0.49206349206349204;0.6190476190476191;63;0.5873015873015873
stove;63;0.6349206349206349;0.746031746031746;63;0.6349206349206349
watercraft;63;0.031746031746031744;0.3333333333333333;63;0.3492063492063492
trash bin;63;0.5396825396825397;0.9523809523809523;63;0.5396825396825397
telephone;63;0.015873015873015872;0.3333333333333333;63;0.15873015873015872
tower;63;0.31746031746031744;0.38095238095238093;63;0.3333333333333333
bed;42;0.09523809523809523;0.5;42;0.4523809523809524
earphone;21;0.0;0.0;21;0.0
guitar;21;0.09523809523809523;0.9047619047619048;21;0.9047619047619048
sofa;21;0.7142857142857143;0.8095238095238095;21;0.7142857142857143
