value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
<unmapped>;549;0.0;0.0;0;
bottle;300;0.20333333333333334;0.38333333333333336;300;0.44666666666666666
bag;150;0.25333333333333335;0.43333333333333335;150;0.31333333333333335
airplane;150;0.5;0.6333333333333333;150;0.7466666666666667
basket;150;0.5733333333333334;0.94;150;0.5733333333333334
bathtub;150;0.4066666666666667;1.0;150;0.4066666666666667
birdhouse;150;0.44666666666666666;0.54;150;0.44666666666666666
bench;150;0.6933333333333334;0.76;150;0.6933333333333334
bowl;150;0.08;0.96;150;0.6933333333333334
bookshelf;150;0.17333333333333334;0.24;150;0.17333333333333334
bus;150;0.0;0.0;150;0.08666666666666667
cabinet;150;0.0;0.04;150;0.006666666666666667
chair;150;0.28;0.48;150;0.8
camera;150;0.26;0.34;150;0.30666666666666664
cap;150;0.56;0.7866666666666666;150;0.56
car;150;0.24666666666666667;0.8066666666666666;150;0.8666666666666667
display;150;0.06666666666666667;0.5;150;0.09333333333333334
dishwasher;150;0.06666666666666667;0.43333333333333335;150;0.06666666666666667
flowerpot;150;0.0;0.14;150;0.0
file cabinet;150;0.2;0.38;150;0.2
train;150;0.4066666666666667;0.6133333333333333;150;0.4066666666666667
washer;150;0.32666666666666666;0.4066666666666667;150;0.32666666666666666
keyboard;150;0.8066666666666666;0.9333333333333333;150;0.8066666666666666
helmet;150;0.6066666666666667;0.7466666666666667;150;0.6066666666666667
knife;150;0.37333333333333335;0.6333333333333333;150;0.42
loudspeaker;150;0.26;0.4266666666666667;150;0.26
laptop;150;0.72;0.86;150;0.8266666666666667
lamp;150;0.74;0.98;150;0.74
microphone;150;0.34;0.58;150;0.34
microwaves;150;0.02666666666666667;0.13333333333333333;150;0.02666666666666667
motorbike;150;0.12;0.5866666666666667;150;0.6133333333333333
mailbox;150;0.38;0.49333333333333335;150;0.38
mug;150;0.14;0.6066666666666667;150;0.14
pistol;150;0.4;0.44;150;0.4
pillow;150;0.32;0.68;150;0.32
piano;150;0.58;0.7533333333333333;150;0.7266666666666667
tower;150;0.26666666666666666;0.26666666666666666;150;0.26666666666666666
telephone;150;0.02;0.12;150;0.02
watercraft;150;0.21333333333333335;0.31333333333333335;150;0.7266666666666667
rifle;150;0.32;0.7466666666666667;150;0.7933333333333333
table;150;0.05333333333333334;0.28;150;0.36666666666666664
stove;150;0.3;0.52;150;0.3
remote;149;0.12751677852348994;0.4563758389261745;149;0.12751677852348994
clock;149;0.26174496644295303;0.4697986577181208;149;0.38926174496644295
trash bin;149;0.7919463087248322;0.7986577181208053;149;0.7919463087248322
rocket;149;0.5973154362416108;0.6375838926174496;149;0.8120805369127517
jar;149;0.5100671140939598;0.6845637583892618;149;0.5100671140939598
printer;149;0.19463087248322147;0.38926174496644295;149;0.19463087248322147
bed;100;0.39;0.8;100;0.44
earphone;50;0.0;0.14;50;0.0
guitar;50;0.4;0.42;50;0.5
sofa;50;0.34;0.46;50;0.34
