value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.4;0.42;50;0.5
analog-clock-1;50;0.2;0.26;50;0.22
assault-rifle-1;50;0.96;0.98;50;0.98
backpack-1;50;0.7;0.76;50;0.7
backpack-2;50;0.06;0.48;50;0.24
bathtub-1;50;0.0;1.0;50;0.0
bathtub-2;50;0.22;1.0;50;0.22
bathtub-3;50;1.0;1.0;50;1.0
bed-1;50;0.54;0.8;50;0.56
bed-2;50;0.24;0.8;50;0.32
bench-1;50;0.8;0.92;50;0.8
bench-2;50;0.48;0.56;50;0.48
bench-3;50;0.8;0.8;50;0.8
birdhouse-1;50;0.3;0.5;50;0.3
birdhouse-2;50;0.62;0.68;50;0.62
birdhouse-3;50;0.42;0.44;50;0.42
bookshelf-1;50;0.06;0.12;50;0.06
bookshelf-2;50;0.38;0.4;50;0.38
bookshelf-3;50;0.08;0.2;50;0.08
bullet-train-1;50;0.22;0.46;50;0.22
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.0;50;0.26
bus-3;50;0.0;0.0;50;0.0
can-1;50;0.0;0.02;50;0.0
can-2;50;0.04;0.1;50;0.08
can-3;50;0.0;0.4;50;0.2
china-cabinet-1;50;0.0;0.12;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.02
computer-keyboard-1;50;0.68;0.9;50;0.68
computer-keyboard-2;50;0.74;0.9;50;0.74
computer-keyboard-3;50;1.0;1.0;50;1.0
cowboy-hat-1;50;0.98;1.0;50;0.98
cowboy-hat-2;50;0.02;0.56;50;0.02
cowboy-hat-3;50;0.68;0.8;50;0.68
crash-helmet-1;50;0.72;0.82;50;0.72
crash-helmet-2;50;0.46;0.76;50;0.46
crate-1;50;0.38;0.82;50;0.38
day-bed-1;50;0.34;0.46;50;0.34
dining-table-1;50;0.16;0.8;50;0.16
dining-table-2;50;0.0;0.0;50;0.3
dining-table-3;50;0.0;0.04;50;0.64
dishwasher-1;50;0.02;0.4;50;0.02
dishwasher-2;50;0.18;0.38;50;0.18
dishwasher-3;50;0.0;0.52;50;0.0
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.36;0.7;50;0.36
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.0;0.12;50;0.0
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.7;1.0;50;0.7
file-cabinet-1;50;0.2;0.44;50;0.2
file-cabinet-2;50;0.02;0.32;50;0.02
file-cabinet-3;50;0.38;0.38;50;0.38
flowerpot-1;50;0.0;0.3;50;0.0
football-helmet-1;50;0.64;0.66;50;0.64
flowerpot-3;50;0.0;0.0;50;0.0
folding-chair-1;50;0.02;0.26;50;0.96
folding-chair-2;50;0.0;0.24;50;0.62
iPod-1;50;0.0;0.14;50;0.0
grand-piano-1;50;0.8;0.82;50;0.8
knife-1;50;0.4;0.48;50;0.4
knife-2;50;0.42;0.98;50;0.56
microwave-2;50;0.02;0.04;50;0.02
knife-3;50;0.3;0.44;50;0.3
laptop-1;50;0.84;0.98;50;0.98
laptop-2;50;0.66;0.86;50;0.84
laptop-3;50;0.66;0.74;50;0.66
limousine-1;50;0.36;0.62;50;0.8
loudspeaker-1;50;0.2;0.22;50;0.2
loudspeaker-2;50;0.54;0.78;50;0.54
loudspeaker-3;50;0.04;0.28;50;0.04
mailbox-1;50;0.54;0.68;50;0.54
mailbox-2;50;0.02;0.1;50;0.02
mailbox-3;50;0.58;0.7;50;0.58
microphone-1;50;0.22;0.82;50;0.22
microphone-2;50;0.0;0.04;50;0.0
microphone-3;50;0.8;0.88;50;0.8
microwave-1;50;0.04;0.2;50;0.04
moped-2;50;0.0;0.32;50;0.5
microwave-3;50;0.02;0.16;50;0.02
missile-2;50;0.8;0.92;50;0.8
mixing-bowl-1;50;0.22;0.98;50;0.38
mobile-phone-2;50;0.02;0.24;50;0.02
mobile-phone-1;50;0.04;0.12;50;0.04
mobile-phone-3;50;0.0;0.0;50;0.0
monitor-1;50;0.04;0.4;50;0.1
mosque-1;50;0.8;0.8;50;0.8
monitor-2;50;0.16;0.42;50;0.18
monitor-3;50;0.0;0.68;50;0.0
moped-1;50;0.36;0.76;50;0.78
mug-1;50;0.16;1.0;50;0.16
moped-3;50;0.0;0.68;50;0.56
mug-3;50;0.14;0.6;50;0.14
mug-2;50;0.12;0.22;50;0.12
trash-can-2;50;0.8;0.82;50;0.8
upright-piano-1;50;0.4;0.82;50;0.78
obelisk-1;50;0.0;0.0;50;0.0
ocean-liner-1;50;0.06;0.08;50;0.6
old-plane;50;0.0;0.0;50;0.74
pas-plane;50;0.8;0.9;50;0.8
pill-bottle-1;50;0.0;0.0;50;0.64
pillow-1;50;0.66;0.92;50;0.66
pillow-2;50;0.1;0.6;50;0.1
pillow-3;50;0.2;0.52;50;0.2
plastic-bag-1;50;0.0;0.06;50;0.0
printer-1;50;0.16;0.16;50;0.16
printer-2;50;0.16;0.46;50;0.16
race-car-1;50;0.0;0.8;50;0.82
reflex-camera-1;50;0.0;0.02;50;0.0
reflex-camera-2;50;0.0;0.0;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.78;1.0;50;0.92
remote-2;50;0.02;0.22;50;0.02
remote-3;50;0.08;0.34;50;0.08
revolver-2;50;0.4;0.44;50;0.4
revolver-1;50;0.4;0.48;50;0.4
revolver-3;50;0.4;0.4;50;0.4
rifle-1;50;0.0;0.8;50;0.8
skateboard-3;50;0.0;0.0;0;
rifle-2;50;0.0;0.46;50;0.6
shopping-basket-1;50;1.0;1.0;50;1.0
shopping-basket-2;50;0.34;1.0;50;0.34
sofa-1;50;0.0;0.0;0;
skateboard-2;50;0.0;0.0;0;
sofa-3;50;0.0;0.0;0;
sofa-2;50;0.0;0.0;0;
water-bottle-1;50;0.8;0.88;50;0.8
water-tower-1;50;0.0;0.0;50;0.0
soup-bowl-1;50;0.0;0.94;50;0.9
soup-bowl-2;50;0.02;0.96;50;0.8
space-shuttle-1;50;0.0;0.0;50;0.64
speedboat-1;50;0.58;0.74;50;0.8
sports-car-1;50;0.38;1.0;50;0.98
steam-locomotive-1;50;0.64;0.68;50;0.64
stove-1;50;0.24;0.62;50;0.24
stove-2;50;0.1;0.22;50;0.1
stove-3;50;0.56;0.72;50;0.56
table-lamp-1;50;0.88;0.98;50;0.88
table-lamp-2;50;0.84;1.0;50;0.84
table-lamp-3;50;0.5;0.96;50;0.5
toilet-seat-1;50;0.82;0.94;50;0.82
trash-can-1;50;0.8;0.8;50;0.8
yawl-1;50;0.0;0.12;50;0.78
washer-3;50;0.2;0.22;50;0.2
upright-piano-2;50;0.54;0.62;50;0.6
vase-2;50;0.8;0.9;50;0.8
vase-3;50;0.0;0.34;50;0.0
washer-2;50;0.24;0.28;50;0.24
washer-1;50;0.54;0.72;50;0.54
wall-clock-2;50;0.08;0.2;50;0.2
wine-bottle-1;50;0.38;0.9;50;0.96
earphone-1;49;0.0;0.0;0;
missile-1;49;1.0;1.0;49;1.0
printer-3;49;0.2653061224489796;0.5510204081632653;49;0.2653061224489796
remote-1;49;0.2857142857142857;0.8163265306122449;49;0.2857142857142857
wall-clock-1;49;0.5102040816326531;0.9591836734693877;49;0.7551020408163265
trash-can-3;49;0.7755102040816326;0.7755102040816326;49;0.7755102040816326
vase-1;49;0.7346938775510204;0.8163265306122449;49;0.7346938775510204
