superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
clock;63;1.0;0.5714285714285714;0.3829787234042553;0.5714285714285714;0.45859872611464964;36;58;27
lamp;63;0.6666666666666666;0.36507936507936506;0.5897435897435898;0.36507936507936506;0.45098039215686275;23;16;40
airplane;63;0.6666666666666666;0.31746031746031744;0.6060606060606061;0.31746031746031744;0.4166666666666667;20;13;43
car;63;0.6666666666666666;0.4603174603174603;0.35802469135802467;0.4603174603174603;0.4027777777777778;29;52;34
bottle;126;0.5;0.3412698412698413;0.44329896907216493;0.3412698412698413;0.38565022421524664;43;54;83
birdhouse;63;0.3333333333333333;0.2698412698412698;0.5862068965517241;0.2698412698412698;0.3695652173913043;17;12;46
remote;63;0.6666666666666666;0.2222222222222222;0.9333333333333333;0.2222222222222222;0.358974358974359;14;1;49
display;63;0.6666666666666666;0.2222222222222222;0.7;0.2222222222222222;0.3373493975903614;14;6;49
telephone;63;0.6666666666666666;0.2222222222222222;0.4827586206896552;0.2222222222222222;0.30434782608695654;14;15;49
laptop;63;1.0;0.47619047619047616;0.2054794520547945;0.47619047619047616;0.28708133971291866;30;116;33
chair;63;0.3333333333333333;0.1746031746031746;0.6875;0.1746031746031746;0.27848101265822783;11;5;52
washer;63;0.0;0.15873015873015872;0.9090909090909091;0.15873015873015872;0.2702702702702703;10;1;53
trash bin;63;0.0;0.2698412698412698;0.2328767123287671;0.2698412698412698;0.25;17;56;46
dishwasher;63;0.0;0.14285714285714285;0.9;0.14285714285714285;0.24657534246575338;9;1;54
mug;63;0.3333333333333333;0.12698412698412698;1.0;0.12698412698412698;0.22535211267605632;8;0;55
microwaves;63;0.3333333333333333;0.12698412698412698;0.36363636363636365;0.12698412698412698;0.18823529411764706;8;14;55
file cabinet;63;0.3333333333333333;0.1111111111111111;0.4666666666666667;0.1111111111111111;0.1794871794871795;7;8;56
bookshelf;63;0.3333333333333333;0.09523809523809523;0.6;0.09523809523809523;0.1643835616438356;6;4;57
bench;63;0.0;0.09523809523809523;0.5454545454545454;0.09523809523809523;0.16216216216216217;6;5;57
tower;63;0.3333333333333333;0.19047619047619047;0.13333333333333333;0.19047619047619047;0.1568627450980392;12;78;51
rocket;63;0.0;0.1111111111111111;0.1891891891891892;0.1111111111111111;0.14;7;30;56
jar;63;0.0;0.06349206349206349;0.4444444444444444;0.06349206349206349;0.1111111111111111;4;5;59
flowerpot;63;0.3333333333333333;0.047619047619047616;1.0;0.047619047619047616;0.0909090909090909;3;0;60
piano;63;0.0;0.047619047619047616;1.0;0.047619047619047616;0.0909090909090909;3;0;60
bowl;63;0.0;0.047619047619047616;0.6;0.047619047619047616;0.08823529411764705;3;2;60
knife;63;0.0;0.047619047619047616;0.3333333333333333;0.047619047619047616;0.08333333333333333;3;6;60
sofa;21;0.0;0.047619047619047616;0.25;0.047619047619047616;0.08;1;3;20
pistol;63;0.0;0.031746031746031744;1.0;0.031746031746031744;0.06153846153846154;2;0;61
motorbike;63;0.0;0.031746031746031744;1.0;0.031746031746031744;0.06153846153846154;2;0;61
cap;63;0.0;0.031746031746031744;0.5;0.031746031746031744;0.05970149253731343;2;2;61
cabinet;63;0.0;0.031746031746031744;0.2;0.031746031746031744;0.0547945205479452;2;8;61
helmet;63;0.0;0.015873015873015872;1.0;0.015873015873015872;0.03125;1;0;62
bag;63;0.0;0.015873015873015872;1.0;0.015873015873015872;0.03125;1;0;62
rifle;63;0.0;0.015873015873015872;1.0;0.015873015873015872;0.03125;1;0;62
bathtub;63;0.0;0.015873015873015872;0.25;0.015873015873015872;0.029850746268656716;1;3;62
table;63;0.0;0.015873015873015872;0.2;0.015873015873015872;0.029411764705882353;1;4;62
printer;63;0.0;0.015873015873015872;0.16666666666666666;0.015873015873015872;0.028985507246376812;1;5;62
watercraft;63;0.0;0.015873015873015872;0.16666666666666666;0.015873015873015872;0.028985507246376812;1;5;62
loudspeaker;63;0.0;0.015873015873015872;0.125;0.015873015873015872;0.02816901408450704;1;7;62
camera;63;0.0;0.0;0.0;0.0;0.0;0;0;63
bus;63;0.0;0.0;0.0;0.0;0.0;0;0;63
bed;42;0.0;0.0;0.0;0.0;0.0;0;4;42
basket;63;0.0;0.0;0.0;0.0;0.0;0;7;63
microphone;63;0.0;0.0;0.0;0.0;0.0;0;12;63
mailbox;63;0.0;0.0;0.0;0.0;0.0;0;1;63
guitar;21;0.0;0.0;0.0;0.0;0.0;0;0;21
keyboard;63;0.0;0.0;0.0;0.0;0.0;0;0;63
earphone;21;0.0;0.0;0.0;0.0;0.0;0;2;21
pillow;63;0.0;0.0;0.0;0.0;0.0;0;0;63
stove;63;0.0;0.0;0.0;0.0;0.0;0;1;63
train;63;0.0;0.0;0.0;0.0;0.0;0;0;63
