value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
Default;160;0.13125;0.28125;149;0.19463087248322147
M_Camo;160;0.0375;0.06875;149;0.06040268456375839
M_Glass;160;0.00625;0.0375;149;0.040268456375838924
M_Noise;160;0.01875;0.05;149;0.020134228187919462
M_Titanium;160;0.025;0.125;149;0.06711409395973154
M_Tri_Wood;160;0.04375;0.1375;149;0.06711409395973154
