class_idx;class_label;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
508;computer keyboard, keypad;1;;1.0;1.0;1.0;1.0;1;0;0
761;remote control, remote;5;;0.8;0.8;0.8;0.8000000000000002;4;1;1
783;screw;43;;0.6976744186046512;0.7894736842105263;0.6976744186046512;0.7407407407407408;30;8;13
696;paintbrush;78;;0.6410256410256411;0.8620689655172413;0.6410256410256411;0.7352941176470588;50;8;28
440;beer bottle;13;;0.6923076923076923;0.75;0.6923076923076923;0.7199999999999999;9;3;4
806;sock;12;;0.5833333333333334;0.875;0.5833333333333334;0.7000000000000001;7;1;5
623;letter opener, paper knife, paperknife;23;;0.5217391304347826;0.8;0.5217391304347826;0.6315789473684211;12;3;11
700;paper towel;356;;0.4691011235955056;0.943502824858757;0.4691011235955056;0.626641651031895;167;10;189
419;Band Aid;96;;0.4479166666666667;0.9148936170212766;0.4479166666666667;0.6013986013986015;43;4;53
813;spatula;123;;0.5203252032520326;0.6736842105263158;0.5203252032520326;0.5871559633027523;64;31;59
589;hand blower, blow dryer, blow drier, hair dryer, hair drier;9;;0.4444444444444444;0.8;0.4444444444444444;0.5714285714285714;4;1;5
859;toaster;46;;0.41304347826086957;0.9047619047619048;0.41304347826086957;0.5671641791044776;19;2;27
588;hamper;133;;0.47368421052631576;0.6774193548387096;0.47368421052631576;0.5575221238938053;63;30;70
893;wallet, billfold, notecase, pocketbook;14;;0.35714285714285715;1.0;0.35714285714285715;0.5263157894736842;5;0;9
725;pitcher, ewer;67;;0.3880597014925373;0.7878787878787878;0.3880597014925373;0.52;26;7;41
455;bottlecap;44;;0.3409090909090909;1.0;0.3409090909090909;0.5084745762711864;15;0;29
677;nail;71;;0.352112676056338;0.78125;0.352112676056338;0.48543689320388345;25;7;46
731;plunger, plumber's helper;99;;0.3333333333333333;0.8461538461538461;0.3333333333333333;0.47826086956521735;33;6;66
504;coffee mug;164;;0.3231707317073171;0.8548387096774194;0.3231707317073171;0.4690265486725664;53;9;111
587;hammer;35;;0.37142857142857144;0.6190476190476191;0.37142857142857144;0.4642857142857143;13;8;22
673;mouse, computer mouse;34;;0.29411764705882354;0.9090909090909091;0.29411764705882354;0.4444444444444445;10;1;24
651;microwave, microwave oven;39;;0.3076923076923077;0.75;0.3076923076923077;0.4363636363636364;12;4;27
487;cellular telephone, cellular phone, cellphone, cell, mobile phone;43;;0.27906976744186046;0.9230769230769231;0.27906976744186046;0.42857142857142855;12;1;31
778;scale, weighing machine;57;;0.3157894736842105;0.6666666666666666;0.3157894736842105;0.42857142857142855;18;9;39
811;space heater;43;;0.32558139534883723;0.5833333333333334;0.32558139534883723;0.41791044776119407;14;10;29
463;bucket, pail;52;;0.38461538461538464;0.43478260869565216;0.38461538461538464;0.40816326530612246;20;26;32
695;padlock;9;;0.3333333333333333;0.5;0.3333333333333333;0.4;3;3;6
759;reflex camera;8;;0.25;1.0;0.25;0.4;2;0;6
578;gown;26;;0.2692307692307692;0.7777777777777778;0.2692307692307692;0.39999999999999997;7;2;19
792;shovel;161;;0.30434782608695654;0.5632183908045977;0.30434782608695654;0.3951612903225806;49;38;112
412;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;49;;0.7346938775510204;0.2647058823529412;0.7346938775510204;0.38918918918918916;36;100;13
909;wok;63;;0.3968253968253968;0.3787878787878788;0.3968253968253968;0.38759689922480617;25;41;38
930;French loaf;21;;0.23809523809523808;1.0;0.23809523809523808;0.3846153846153846;5;0;16
804;soap dispenser;35;;0.4;0.358974358974359;0.4;0.37837837837837845;14;25;21
