superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
piano;63;1.0;0.9365079365079365;0.8939393939393939;0.9365079365079365;0.9147286821705426;59;7;4
chair;63;1.0;0.8253968253968254;0.9122807017543859;0.8253968253968254;0.8666666666666667;52;5;11
bench;63;1.0;0.8095238095238095;0.9272727272727272;0.8095238095238095;0.864406779661017;51;4;12
birdhouse;63;1.0;0.7619047619047619;0.9411764705882353;0.7619047619047619;0.8421052631578947;48;3;15
guitar;21;1.0;0.8571428571428571;0.8181818181818182;0.8571428571428571;0.8372093023255814;18;4;3
motorbike;63;1.0;0.7619047619047619;0.8421052631578947;0.7619047619047619;0.8;48;9;15
washer;63;1.0;0.6984126984126984;0.8148148148148148;0.6984126984126984;0.7521367521367521;44;10;19
bathtub;63;0.6666666666666666;0.6507936507936508;0.8723404255319149;0.6507936507936508;0.7454545454545455;41;6;22
clock;63;1.0;0.7619047619047619;0.7272727272727273;0.7619047619047619;0.7441860465116279;48;18;15
helmet;63;0.6666666666666666;0.5555555555555556;1.0;0.5555555555555556;0.7142857142857143;35;0;28
car;63;1.0;0.6666666666666666;0.711864406779661;0.6666666666666666;0.6885245901639344;42;17;21
bottle;126;0.6666666666666666;0.6031746031746031;0.76;0.6031746031746031;0.672566371681416;76;24;50
trash bin;63;1.0;0.8253968253968254;0.5473684210526316;0.8253968253968254;0.6582278481012658;52;43;11
basket;63;1.0;0.8095238095238095;0.5543478260869565;0.8095238095238095;0.6580645161290323;51;41;12
display;63;1.0;0.5714285714285714;0.75;0.5714285714285714;0.6486486486486486;36;12;27
table;63;1.0;0.5714285714285714;0.6792452830188679;0.5714285714285714;0.6206896551724137;36;17;27
stove;63;0.6666666666666666;0.4603174603174603;0.8529411764705882;0.4603174603174603;0.5979381443298968;29;5;34
laptop;63;1.0;0.746031746031746;0.49473684210526314;0.746031746031746;0.5949367088607594;47;48;16
bookshelf;63;0.3333333333333333;0.3968253968253968;1.0;0.3968253968253968;0.5681818181818182;25;0;38
rocket;63;0.6666666666666666;0.5238095238095238;0.6111111111111112;0.5238095238095238;0.5641025641025642;33;21;30
lamp;63;0.3333333333333333;0.3968253968253968;0.9615384615384616;0.3968253968253968;0.5617977528089887;25;1;38
remote;63;0.6666666666666666;0.5238095238095238;0.5892857142857143;0.5238095238095238;0.5546218487394958;33;23;30
bowl;63;0.6666666666666666;0.36507936507936506;1.0;0.36507936507936506;0.5348837209302325;23;0;40
loudspeaker;63;0.6666666666666666;0.38095238095238093;0.75;0.38095238095238093;0.5052631578947369;24;8;39
jar;63;0.6666666666666666;0.4126984126984127;0.6046511627906976;0.4126984126984127;0.49056603773584895;26;17;37
bag;63;0.6666666666666666;0.36507936507936506;0.71875;0.36507936507936506;0.4842105263157895;23;9;40
watercraft;63;0.0;0.3333333333333333;0.75;0.3333333333333333;0.46153846153846156;21;7;42
sofa;21;1.0;0.6190476190476191;0.35135135135135137;0.6190476190476191;0.4482758620689656;13;24;8
microphone;63;0.6666666666666666;0.31746031746031744;0.7142857142857143;0.31746031746031744;0.43956043956043955;20;8;43
airplane;63;0.3333333333333333;0.3492063492063492;0.5365853658536586;0.3492063492063492;0.4230769230769231;22;19;41
microwaves;63;0.3333333333333333;0.31746031746031744;0.6060606060606061;0.31746031746031744;0.4166666666666667;20;13;43
printer;63;0.6666666666666666;0.2698412698412698;0.8947368421052632;0.2698412698412698;0.4146341463414634;17;2;46
bed;42;0.5;0.23809523809523808;0.9090909090909091;0.23809523809523808;0.3773584905660377;10;1;32
file cabinet;63;0.3333333333333333;0.23809523809523808;0.7894736842105263;0.23809523809523808;0.3658536585365853;15;4;48
camera;63;0.3333333333333333;0.2222222222222222;1.0;0.2222222222222222;0.3636363636363636;14;0;49
keyboard;63;0.0;0.20634920634920634;1.0;0.20634920634920634;0.34210526315789475;13;0;50
mug;63;0.0;0.20634920634920634;1.0;0.20634920634920634;0.34210526315789475;13;0;50
dishwasher;63;0.6666666666666666;0.19047619047619047;1.0;0.19047619047619047;0.32;12;0;51
cap;63;0.3333333333333333;0.19047619047619047;0.8571428571428571;0.19047619047619047;0.31168831168831174;12;2;51
pillow;63;0.0;0.1746031746031746;1.0;0.1746031746031746;0.29729729729729726;11;0;52
earphone;21;1.0;0.19047619047619047;0.36363636363636365;0.19047619047619047;0.25;4;7;17
telephone;63;0.3333333333333333;0.12698412698412698;0.8;0.12698412698412698;0.2191780821917808;8;2;55
mailbox;63;0.0;0.12698412698412698;0.47058823529411764;0.12698412698412698;0.19999999999999998;8;9;55
rifle;63;0.0;0.09523809523809523;0.375;0.09523809523809523;0.1518987341772152;6;10;57
pistol;63;0.0;0.06349206349206349;1.0;0.06349206349206349;0.11940298507462686;4;0;59
tower;63;0.0;0.06349206349206349;1.0;0.06349206349206349;0.11940298507462686;4;0;59
bus;63;0.0;0.06349206349206349;0.8;0.06349206349206349;0.11764705882352941;4;1;59
flowerpot;63;0.0;0.047619047619047616;1.0;0.047619047619047616;0.0909090909090909;3;0;60
knife;63;0.0;0.031746031746031744;1.0;0.031746031746031744;0.06153846153846154;2;0;61
cabinet;63;0.0;0.0;0.0;0.0;0.0;0;0;63
train;63;0.0;0.0;0.0;0.0;0.0;0;0;63
