superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
helmet;150;;0.7066666666666667;0.8091603053435115;0.7066666666666667;0.7544483985765124;106;25;44
bowl;150;;0.47333333333333333;0.9342105263157895;0.47333333333333333;0.6283185840707964;71;5;79
lamp;150;;0.4533333333333333;0.9066666666666666;0.4533333333333333;0.6044444444444445;68;7;82
car;150;;0.44666666666666666;0.7528089887640449;0.44666666666666666;0.5606694560669455;67;22;83
guitar;50;;0.36;1.0;0.36;0.5294117647058824;18;0;32
laptop;150;;0.5266666666666666;0.4759036144578313;0.5266666666666666;0.5;79;87;71
chair;150;;0.47333333333333333;0.47019867549668876;0.47333333333333333;0.4717607973421927;71;80;79
rifle;150;;0.3933333333333333;0.5175438596491229;0.3933333333333333;0.44696969696969696;59;55;91
bag;150;;0.36;0.43548387096774194;0.36;0.39416058394160586;54;70;96
motorbike;150;;0.24666666666666667;0.9736842105263158;0.24666666666666667;0.39361702127659576;37;1;113
piano;150;;0.22;0.8918918918918919;0.22;0.35294117647058826;33;4;117
airplane;150;;0.26666666666666666;0.5063291139240507;0.26666666666666666;0.3493449781659389;40;39;110
sofa;50;;0.32;0.32653061224489793;0.32;0.3232323232323232;16;33;34
bottle;300;;0.25666666666666665;0.41621621621621624;0.25666666666666665;0.31752577319587627;77;108;223
basket;150;;0.20666666666666667;0.6595744680851063;0.20666666666666667;0.3147208121827411;31;16;119
clock;149;;0.20134228187919462;0.6818181818181818;0.20134228187919462;0.310880829015544;30;14;119
tower;150;;0.19333333333333333;0.7631578947368421;0.19333333333333333;0.30851063829787234;29;9;121
pistol;150;;0.16;1.0;0.16;0.2758620689655173;24;0;126
birdhouse;150;;0.14;1.0;0.14;0.24561403508771928;21;0;129
cap;150;;0.13333333333333333;1.0;0.13333333333333333;0.23529411764705882;20;0;130
pillow;150;;0.12;1.0;0.12;0.21428571428571425;18;0;132
rocket;149;;0.08053691275167785;0.75;0.08053691275167785;0.14545454545454545;12;4;137
camera;150;;0.07333333333333333;0.5789473684210527;0.07333333333333333;0.1301775147928994;11;8;139
dishwasher;150;;0.08666666666666667;0.24074074074074073;0.08666666666666667;0.12745098039215688;13;41;137
printer;149;;0.12751677852348994;0.08597285067873303;0.12751677852348994;0.10270270270270271;19;202;130
keyboard;150;;0.05333333333333334;1.0;0.05333333333333334;0.10126582278481014;8;0;142
watercraft;150;;0.05333333333333334;0.8888888888888888;0.05333333333333334;0.10062893081761007;8;1;142
remote;149;;0.04697986577181208;1.0;0.04697986577181208;0.08974358974358974;7;0;142
file cabinet;150;;0.04666666666666667;0.4666666666666667;0.04666666666666667;0.08484848484848485;7;8;143
bathtub;150;;0.04;1.0;0.04;0.07692307692307693;6;0;144
flowerpot;150;;0.03333333333333333;1.0;0.03333333333333333;0.06451612903225806;5;0;145
stove;150;;0.03333333333333333;1.0;0.03333333333333333;0.06451612903225806;5;0;145
loudspeaker;150;;0.04666666666666667;0.06481481481481481;0.04666666666666667;0.05426356589147287;7;101;143
bookshelf;150;;0.02666666666666667;1.0;0.02666666666666667;0.05194805194805195;4;0;146
bench;150;;0.02666666666666667;1.0;0.02666666666666667;0.05194805194805195;4;0;146
washer;150;;0.02;0.3333333333333333;0.02;0.03773584905660377;3;6;147
telephone;150;;0.013333333333333334;0.2222222222222222;0.013333333333333334;0.025157232704402517;2;7;148
bed;100;;0.01;1.0;0.01;0.019801980198019802;1;0;99
microwaves;150;;0.006666666666666667;0.5;0.006666666666666667;0.013157894736842105;1;1;149
mug;150;;0.006666666666666667;0.02631578947368421;0.006666666666666667;0.010638297872340427;1;37;149
display;150;;0.0;0.0;0.0;0.0;0;5;150
bus;150;;0.0;0.0;0.0;0.0;0;0;150
cabinet;150;;0.0;0.0;0.0;0.0;0;5;150
microphone;150;;0.0;0.0;0.0;0.0;0;0;150
mailbox;150;;0.0;0.0;0.0;0.0;0;6;150
jar;149;;0.0;0.0;0.0;0.0;0;22;149
knife;150;;0.0;0.0;0.0;0.0;0;3;150
earphone;50;;0.0;0.0;0.0;0.0;0;8;50
table;150;;0.0;0.0;0.0;0.0;0;0;150
trash bin;149;;0.0;0.0;0.0;0.0;0;62;149
train;150;;0.0;0.0;0.0;0.0;0;0;150
