rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;swin_b__knn;Swin-B-KNN;0.1773049645390071;0.30830991569650745;0.0;0;0;0;0.0
2;swin_b_in1k__knn;Swin-B-IN1K-KNN;0.2887729158303225;0.4765154556403051;0.0;0;0;0;0.0
3;swin_b_in1k__linear_probe;Swin-B-IN1K-LINEAR_PROBE;0.3067041348855881;0.5961461260537937;0.0;0;0;0;0.0
4;swin_b_in1k__logits;Swin-B-IN1K-LOGITS;0.3061688746152817;0.6101967081493376;0.0;0;0;0;0.0
5;swin_l__knn;Swin-L-KNN;0.37120299745751373;0.5602836879432624;0.0;0;0;0;0.0
6;swin_l_in1k__knn;Swin-L-IN1K-KNN;0.37120299745751373;0.5602836879432624;0.0;0;0;0;0.0
7;swin_l_in1k__logits;Swin-L-IN1K-LOGITS;0.38485213435032783;0.6951692760604844;0.0;0;0;0;0.0
8;swin_s__knn;Swin-S-KNN;0.15348588251037068;0.2873009500869798;0.0;0;0;0;0.0
9;swin_s_in1k__knn;Swin-S-IN1K-KNN;0.22240064231232437;0.4018466479325572;0.0;0;0;0;0.0
10;swin_s_in1k__logits;Swin-S-IN1K-LOGITS;0.2513046969088719;0.5372674963200856;0.0;0;0;0;0.0
