rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;clip_b__knn;CLIP-B-KNN;0.18265756724207147;0.375886524822695;0.0;0;0;0;0.0
2;clip_b_in1k__knn;CLIP-B-IN1K-KNN;0.22614746420446943;0.39314866854007763;0.0;0;0;0;0.0
3;clip_b_in1k__linear_probe;CLIP-B-IN1K-LINEAR_PROBE;0.23230295731299344;0.49458048976314734;0.0;0;0;0;0.0
4;clip_b_in1k__logits;CLIP-B-IN1K-LOGITS;0.24421249832731165;0.5261608457112271;0.0;0;0;0;0.0
5;clip_l__knn;CLIP-L-KNN;0.32771310049511576;0.5648334002408671;0.0;0;0;0;0.0
6;clip_l_in1k__knn;CLIP-L-IN1K-KNN;0.386859360363977;0.5479727017262144;0.0;0;0;0;0.0
7;clip_l_in1k__logits;CLIP-L-IN1K-LOGITS;0.38351398367456174;0.6833935501137428;0.0;0;0;0;0.0
8;dinov1_b__knn;DINOv1-B-KNN;0.06864712966680048;0.18667201926936974;0.0;0;0;0;0.0
9;dinov1_s__knn;DINOv1-S-KNN;0.039609260002676304;0.12712431419777867;0.0;0;0;0;0.0
10;dinov2_b__knn;DINOv2-B-KNN;0.5252241402381909;0.7066773718720728;0.0;0;0;0;0.0
11;dinov2_b_in1k__knn;DINOv2-B-IN1K-KNN;0.4516258530710558;0.6610464338284491;0.0;0;0;0;0.0
12;dinov2_b_in1k__linear_probe;DINOv2-B-IN1K-LINEAR_PROBE;0.5209420580757393;0.7370533922119631;0.0;0;0;0;0.0
13;dinov2_b_in1k__logits;DINOv2-B-IN1K-LOGITS;0.5341897497658237;0.7693028234979259;0.0;0;0;0;0.0
14;dinov2_l__knn;DINOv2-L-KNN;0.6221062491636559;0.7762612070119096;0.0;0;0;0;0.0
15;dinov2_l_in1k__knn;DINOv2-L-IN1K-KNN;0.5489094071992506;0.7270172621437174;0.0;0;0;0;0.0
16;dinov2_l_in1k__logits;DINOv2-L-IN1K-LOGITS;0.6179579820687809;0.8346045764753112;0.0;0;0;0;0.0
17;dinov2_s__knn;DINOv2-S-KNN;0.3417636825906597;0.5557339756456577;0.0;0;0;0;0.0
18;dinov2_s_in1k__knn;DINOv2-S-IN1K-KNN;0.2713769570453633;0.49524956510103035;0.0;0;0;0;0.0
19;dinov2_s_in1k__logits;DINOv2-S-IN1K-LOGITS;0.36852669610598154;0.6281279272046032;0.0;0;0;0;0.0
20;dinov3_b__knn;DINOv3-B-KNN;0.08965609527632812;0.20982202596012312;0.0;0;0;0;0.0
21;dinov3_l__knn;DINOv3-L-KNN;0.5811588384852134;0.7603372139702931;0.0;0;0;0;0.0
22;dinov3_s__knn;DINOv3-S-KNN;0.11601766358892011;0.28676568981667333;0.0;0;0;0;0.0
23;hiera_b_in1k__knn;Hiera_B-KNN;0.23832463535394086;0.3831125384718319;0.0;0;0;0;0.0
24;hiera_b_in1k__logits;Hiera_B-LOGITS;0.24916365582764619;0.5183995717917838;0.0;0;0;0;0.0
25;hiera_l_in1k__knn;Hiera_L-IN1K-KNN;0.34858825103706675;0.4993978321959053;0.0;0;0;0;0.0
26;hiera_l_in1k__logits;Hiera_L-IN1K-LOGITS;0.3623712029974575;0.6500735982871672;0.0;0;0;0;0.0
27;hiera_s_in1k__knn;Hiera_S-IN1K-KNN;0.18172086176903518;0.32798073063026895;0.0;0;0;0;0.0
28;hiera_s_in1k__logits;Hiera_S-IN1K-LOGITS;0.19590525893215577;0.4521611133413622;0.0;0;0;0;0.0
29;resnet50__knn;ResNet-50-KNN;0.019403184798608322;0.06423123243677238;0.0;0;0;0;0.0
30;resnet50_in1k__knn;ResNet-50-IN1K-KNN;0.020741335474374414;0.07761273919443329;0.0;0;0;0;0.0
31;resnet50_in1k__logits;ResNet-50-IN1K-LOGITS;0.04308845175966814;0.16927606048441055;0.0;0;0;0;0.0
32;swin_b__knn;Swin-B-KNN;0.1773049645390071;0.30830991569650745;0.0;0;0;0;0.0
33;swin_b_in1k__knn;Swin-B-IN1K-KNN;0.2887729158303225;0.4765154556403051;0.0;0;0;0;0.0
34;swin_b_in1k__linear_probe;Swin-B-IN1K-LINEAR_PROBE;0.3067041348855881;0.5961461260537937;0.0;0;0;0;0.0
35;swin_b_in1k__logits;Swin-B-IN1K-LOGITS;0.3061688746152817;0.6101967081493376;0.0;0;0;0;0.0
36;swin_l__knn;Swin-L-KNN;0.37120299745751373;0.5602836879432624;0.0;0;0;0;0.0
37;swin_l_in1k__knn;Swin-L-IN1K-KNN;0.37120299745751373;0.5602836879432624;0.0;0;0;0;0.0
38;swin_l_in1k__logits;Swin-L-IN1K-LOGITS;0.38485213435032783;0.6951692760604844;0.0;0;0;0;0.0
39;swin_s__knn;Swin-S-KNN;0.15348588251037068;0.2873009500869798;0.0;0;0;0;0.0
40;swin_s_in1k__knn;Swin-S-IN1K-KNN;0.22240064231232437;0.4018466479325572;0.0;0;0;0;0.0
41;swin_s_in1k__logits;Swin-S-IN1K-LOGITS;0.2513046969088719;0.5372674963200856;0.0;0;0;0;0.0
42;vit_b_in1k__knn;ViT-B-IN1K-KNN;0.11842633480529907;0.2361835942727151;0.0;0;0;0;0.0
43;vit_b_in1k__logits;ViT-B-IN1K-LOGITS;0.12980061554931085;0.3005486417770641;0.0;0;0;0;0.0
44;vit_l_in1k__knn;ViT-L-IN1K-KNN;0.1395691154824033;0.27365181319416565;0.0;0;0;0;0.0
45;vit_l_in1k__logits;ViT-L-IN1K-LOGITS;0.149605245550649;0.3389535661715509;0.0;0;0;0;0.0
