rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;dinov2_b__knn;DINOv2-B-KNN;0.5252241402381909;0.7066773718720728;0.0;0;0;0;0.0
2;dinov2_b_in1k__knn;DINOv2-B-IN1K-KNN;0.4516258530710558;0.6610464338284491;0.0;0;0;0;0.0
3;dinov2_b_in1k__linear_probe;DINOv2-B-IN1K-LINEAR_PROBE;0.5209420580757393;0.7370533922119631;0.0;0;0;0;0.0
4;dinov2_b_in1k__logits;DINOv2-B-IN1K-LOGITS;0.5341897497658237;0.7693028234979259;0.0;0;0;0;0.0
5;dinov2_l__knn;DINOv2-L-KNN;0.6221062491636559;0.7762612070119096;0.0;0;0;0;0.0
6;dinov2_l_in1k__knn;DINOv2-L-IN1K-KNN;0.5489094071992506;0.7270172621437174;0.0;0;0;0;0.0
7;dinov2_l_in1k__logits;DINOv2-L-IN1K-LOGITS;0.6179579820687809;0.8346045764753112;0.0;0;0;0;0.0
8;dinov2_s__knn;DINOv2-S-KNN;0.3417636825906597;0.5557339756456577;0.0;0;0;0;0.0
9;dinov2_s_in1k__knn;DINOv2-S-IN1K-KNN;0.2713769570453633;0.49524956510103035;0.0;0;0;0;0.0
10;dinov2_s_in1k__logits;DINOv2-S-IN1K-LOGITS;0.36852669610598154;0.6281279272046032;0.0;0;0;0;0.0
