value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
X=-1.000 Y=0.000 Z=0.200;160;0.35625;0.5625;149;0.4697986577181208
X=0.000 Y=-1.000 Z=0.200;160;0.31875;0.4875;149;0.436241610738255
X=0.000 Y=0.000 Z=0.400;160;0.10625;0.19375;149;0.14093959731543623
X=0.000 Y=1.000 Z=0.200;160;0.29375;0.4875;149;0.3959731543624161
X=1.000 Y=0.000 Z=0.200;160;0.25625;0.425;149;0.3422818791946309
