value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
<unmapped>;549;0.0;0.0;0;
bottle;300;0.2;0.2966666666666667;300;0.35
bag;150;0.20666666666666667;0.3933333333333333;150;0.4266666666666667
airplane;150;0.5933333333333334;0.6733333333333333;150;0.6533333333333333
basket;150;0.35333333333333333;0.9;150;0.7133333333333334
bathtub;150;0.72;0.98;150;0.72
birdhouse;150;0.38;0.6466666666666666;150;0.38
bench;150;0.6066666666666667;0.7933333333333333;150;0.6066666666666667
bowl;150;0.04;0.7;150;0.47333333333333333
bookshelf;150;0.05333333333333334;0.17333333333333334;150;0.05333333333333334
bus;150;0.04666666666666667;0.14;150;0.04666666666666667
cabinet;150;0.0;0.0;150;0.0
chair;150;0.34;0.41333333333333333;150;0.7333333333333333
camera;150;0.17333333333333334;0.24;150;0.17333333333333334
cap;150;0.006666666666666667;0.54;150;0.06
car;150;0.22;0.6666666666666666;150;0.64
display;150;0.18666666666666668;0.43333333333333335;150;0.28
dishwasher;150;0.12;0.34;150;0.12
flowerpot;150;0.013333333333333334;0.21333333333333335;150;0.013333333333333334
file cabinet;150;0.06;0.13333333333333333;150;0.06
train;150;0.06666666666666667;0.16666666666666666;150;0.06666666666666667
washer;150;0.22;0.47333333333333333;150;0.22
keyboard;150;0.6266666666666667;0.9866666666666667;150;0.6266666666666667
helmet;150;0.5933333333333334;0.7533333333333333;150;0.6
knife;150;0.08666666666666667;0.29333333333333333;150;0.14666666666666667
loudspeaker;150;0.14666666666666667;0.29333333333333333;150;0.14666666666666667
laptop;150;0.14666666666666667;0.88;150;0.8266666666666667
lamp;150;0.5133333333333333;0.7466666666666667;150;0.5133333333333333
microphone;150;0.3466666666666667;0.6266666666666667;150;0.3466666666666667
microwaves;150;0.02;0.12;150;0.02
motorbike;150;0.4533333333333333;0.96;150;0.9133333333333333
mailbox;150;0.31333333333333335;0.4866666666666667;150;0.31333333333333335
mug;150;0.43333333333333335;0.8933333333333333;150;0.43333333333333335
pistol;150;0.2733333333333333;0.42;150;0.2733333333333333
pillow;150;0.37333333333333335;0.62;150;0.37333333333333335
piano;150;0.52;0.74;150;0.6866666666666666
tower;150;0.0;0.21333333333333335;150;0.02666666666666667
telephone;150;0.03333333333333333;0.2;150;0.03333333333333333
watercraft;150;0.2733333333333333;0.42;150;0.5866666666666667
rifle;150;0.24;0.44666666666666666;150;0.42
table;150;0.3466666666666667;0.5466666666666666;150;0.41333333333333333
stove;150;0.26666666666666666;0.37333333333333335;150;0.26666666666666666
remote;149;0.12080536912751678;0.48322147651006714;149;0.12080536912751678
clock;149;0.087248322147651;0.2953020134228188;149;0.26174496644295303
trash bin;149;0.7986577181208053;0.7986577181208053;149;0.7986577181208053
rocket;149;0.0738255033557047;0.6174496644295302;149;0.697986577181208
jar;149;0.5234899328859061;0.7986577181208053;149;0.5234899328859061
printer;149;0.1476510067114094;0.33557046979865773;149;0.1476510067114094
bed;100;0.0;0.01;100;0.13
earphone;50;0.06;0.4;50;0.06
guitar;50;0.4;0.5;50;0.4
sofa;50;0.2;0.28;50;0.2
