value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
M_Tri_Plastic1_Black;800;0.24;0.4575;745;0.363758389261745
M_Tri_Plastic1_Cyan;800;0.24375;0.44875;745;0.3610738255033557
M_Tri_Plastic1_Yellow;800;0.22;0.4425;745;0.3395973154362416
M_Tri_Plastic1_Green;800;0.23625;0.4525;745;0.3503355704697987
M_Tri_Plastic1_Grey;799;0.24030037546933666;0.45431789737171463;744;0.35618279569892475
M_Tri_Plastic1_Blue;799;0.2327909887359199;0.46307884856070086;744;0.3575268817204301
M_Tri_Plastic1_Red;799;0.24030037546933666;0.46057571964956195;744;0.364247311827957
M_Tri_Plastic1_Pink;798;0.23934837092731828;0.45614035087719296;743;0.3620457604306864
M_Tri_Plastic1_White;798;0.23182957393483708;0.4423558897243108;744;0.3481182795698925
Default;160;0.38125;0.6125;149;0.5637583892617449
