superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
guitar;21;1.0;0.9523809523809523;0.9523809523809523;0.9523809523809523;0.9523809523809523;20;1;1
trash bin;63;1.0;0.6349206349206349;0.975609756097561;0.6349206349206349;0.7692307692307692;40;1;23
clock;63;0.6666666666666666;0.6190476190476191;0.8297872340425532;0.6190476190476191;0.7090909090909091;39;8;24
chair;63;0.6666666666666666;0.5555555555555556;0.6862745098039216;0.5555555555555556;0.6140350877192983;35;16;28
piano;63;1.0;0.8095238095238095;0.4811320754716981;0.8095238095238095;0.6035502958579881;51;55;12
birdhouse;63;0.6666666666666666;0.42857142857142855;1.0;0.42857142857142855;0.6;27;0;36
bench;63;0.6666666666666666;0.3968253968253968;0.9615384615384616;0.3968253968253968;0.5617977528089887;25;1;38
remote;63;1.0;0.4126984126984127;0.8125;0.4126984126984127;0.5473684210526316;26;6;37
bag;63;0.6666666666666666;0.36507936507936506;0.8846153846153846;0.36507936507936506;0.5168539325842696;23;3;40
laptop;63;0.0;0.38095238095238093;0.8;0.38095238095238093;0.5161290322580645;24;6;39
washer;63;0.6666666666666666;0.36507936507936506;0.8518518518518519;0.36507936507936506;0.5111111111111111;23;4;40
cap;63;0.3333333333333333;0.3333333333333333;0.9545454545454546;0.3333333333333333;0.49411764705882355;21;1;42
helmet;63;0.6666666666666666;0.3333333333333333;0.875;0.3333333333333333;0.48275862068965514;21;3;42
stove;63;0.3333333333333333;0.31746031746031744;0.9523809523809523;0.31746031746031744;0.47619047619047616;20;1;43
jar;63;0.0;0.31746031746031744;0.7692307692307693;0.31746031746031744;0.44943820224719094;20;6;43
sofa;21;1.0;0.7619047619047619;0.3076923076923077;0.7619047619047619;0.4383561643835617;16;36;5
earphone;21;1.0;0.2857142857142857;0.8571428571428571;0.2857142857142857;0.42857142857142855;6;1;15
microphone;63;0.3333333333333333;0.2698412698412698;1.0;0.2698412698412698;0.425;17;0;46
bottle;126;0.3333333333333333;0.2857142857142857;0.75;0.2857142857142857;0.4137931034482759;36;12;90
file cabinet;63;0.6666666666666666;0.2698412698412698;0.7083333333333334;0.2698412698412698;0.3908045977011494;17;7;46
microwaves;63;1.0;0.4126984126984127;0.3291139240506329;0.4126984126984127;0.3661971830985915;26;53;37
bookshelf;63;0.6666666666666666;0.2222222222222222;1.0;0.2222222222222222;0.3636363636363636;14;0;49
telephone;63;0.3333333333333333;0.20634920634920634;0.7647058823529411;0.20634920634920634;0.32499999999999996;13;4;50
table;63;0.6666666666666666;0.19047619047619047;1.0;0.19047619047619047;0.32;12;0;51
mug;63;0.3333333333333333;0.19047619047619047;1.0;0.19047619047619047;0.32;12;0;51
camera;63;0.3333333333333333;0.2857142857142857;0.36;0.2857142857142857;0.3185840707964601;18;32;45
rifle;63;0.3333333333333333;0.19047619047619047;0.6666666666666666;0.19047619047619047;0.2962962962962963;12;6;51
loudspeaker;63;0.3333333333333333;0.1746031746031746;0.7333333333333333;0.1746031746031746;0.28205128205128205;11;4;52
bowl;63;0.3333333333333333;0.15873015873015872;1.0;0.15873015873015872;0.27397260273972607;10;0;53
rocket;63;0.3333333333333333;0.1746031746031746;0.5789473684210527;0.1746031746031746;0.26829268292682923;11;8;52
watercraft;63;0.0;0.14285714285714285;0.9;0.14285714285714285;0.24657534246575338;9;1;54
mailbox;63;0.0;0.14285714285714285;0.9;0.14285714285714285;0.24657534246575338;9;1;54
airplane;63;0.3333333333333333;0.12698412698412698;1.0;0.12698412698412698;0.22535211267605632;8;0;55
dishwasher;63;0.6666666666666666;0.14285714285714285;0.5;0.14285714285714285;0.22222222222222224;9;9;54
bathtub;63;0.0;0.12698412698412698;0.8888888888888888;0.12698412698412698;0.2222222222222222;8;1;55
car;63;0.3333333333333333;0.12698412698412698;0.8;0.12698412698412698;0.2191780821917808;8;2;55
lamp;63;0.0;0.1111111111111111;0.875;0.1111111111111111;0.19718309859154926;7;1;56
tower;63;0.0;0.07936507936507936;1.0;0.07936507936507936;0.14705882352941177;5;0;58
pistol;63;0.0;0.07936507936507936;1.0;0.07936507936507936;0.14705882352941177;5;0;58
bus;63;0.0;0.07936507936507936;1.0;0.07936507936507936;0.14705882352941177;5;0;58
printer;63;0.3333333333333333;0.07936507936507936;1.0;0.07936507936507936;0.14705882352941177;5;0;58
keyboard;63;0.0;0.07936507936507936;0.7142857142857143;0.07936507936507936;0.14285714285714282;5;2;58
basket;63;0.3333333333333333;0.2222222222222222;0.1037037037037037;0.2222222222222222;0.1414141414141414;14;121;49
knife;63;0.0;0.06349206349206349;0.6666666666666666;0.06349206349206349;0.11594202898550725;4;2;59
train;63;0.0;0.047619047619047616;1.0;0.047619047619047616;0.0909090909090909;3;0;60
bed;42;0.5;0.047619047619047616;1.0;0.047619047619047616;0.0909090909090909;2;0;40
display;63;0.0;0.047619047619047616;0.42857142857142855;0.047619047619047616;0.08571428571428572;3;4;60
pillow;63;0.0;0.031746031746031744;1.0;0.031746031746031744;0.06153846153846154;2;0;61
motorbike;63;0.0;0.015873015873015872;1.0;0.015873015873015872;0.03125;1;0;62
cabinet;63;0.0;0.015873015873015872;0.25;0.015873015873015872;0.029850746268656716;1;3;62
flowerpot;63;0.0;0.0;0.0;0.0;0.0;0;0;63
