value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.4;0.44;50;0.4
analog-clock-1;50;0.22;0.38;50;0.22
assault-rifle-1;50;0.46;0.6;50;0.58
backpack-1;50;0.62;0.68;50;0.62
backpack-2;50;0.0;0.38;50;0.32
bathtub-1;50;0.52;1.0;50;0.52
bathtub-2;50;0.56;0.88;50;0.56
bathtub-3;50;0.58;0.92;50;0.58
bed-1;50;0.0;0.3;50;0.0
bed-2;50;0.0;0.4;50;0.22
bench-1;50;0.8;0.86;50;0.8
bench-2;50;0.58;0.8;50;0.58
bench-3;50;0.94;1.0;50;0.94
birdhouse-1;50;0.3;0.58;50;0.3
birdhouse-2;50;0.48;0.7;50;0.48
birdhouse-3;50;0.42;0.68;50;0.42
bookshelf-1;50;0.08;0.16;50;0.08
bookshelf-2;50;0.12;0.26;50;0.12
bookshelf-3;50;0.18;0.2;50;0.18
bullet-train-1;50;0.2;0.4;50;0.2
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.08;50;0.04
bus-3;50;0.08;0.22;50;0.1
can-1;50;0.0;0.0;50;0.0
can-2;50;0.0;0.14;50;0.12
can-3;50;0.0;0.0;50;0.18
china-cabinet-1;50;0.0;0.12;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.0
computer-keyboard-1;50;0.9;0.98;50;0.9
computer-keyboard-2;50;0.82;0.96;50;0.82
computer-keyboard-3;50;0.94;1.0;50;0.94
cowboy-hat-1;50;0.58;1.0;50;0.58
cowboy-hat-2;50;0.0;0.26;50;0.14
cowboy-hat-3;50;0.0;0.8;50;0.02
crash-helmet-1;50;0.72;0.82;50;0.76
crash-helmet-2;50;0.72;0.86;50;0.74
crate-1;50;0.26;0.44;50;0.38
day-bed-1;50;0.3;0.5;50;0.3
dining-table-1;50;0.42;0.78;50;0.42
dining-table-2;50;0.0;0.1;50;0.4
dining-table-3;50;0.8;0.8;50;0.8
dishwasher-1;50;0.1;0.32;50;0.1
dishwasher-2;50;0.22;0.4;50;0.22
dishwasher-3;50;0.1;0.48;50;0.1
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.12;0.42;50;0.16
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.76;0.8;50;0.76
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.92;1.0;50;0.92
file-cabinet-1;50;0.0;0.28;50;0.0
file-cabinet-2;50;0.04;0.44;50;0.04
file-cabinet-3;50;0.22;0.28;50;0.22
flowerpot-1;50;0.76;0.8;50;0.76
football-helmet-1;50;0.58;0.7;50;0.76
flowerpot-3;50;0.24;0.58;50;0.24
folding-chair-1;50;0.44;1.0;50;1.0
folding-chair-2;50;0.0;0.8;50;0.84
iPod-1;50;0.44;0.6;50;0.44
grand-piano-1;50;0.84;0.86;50;0.84
knife-1;50;0.16;0.8;50;0.16
knife-2;50;0.24;0.76;50;0.24
microwave-2;50;0.04;0.08;50;0.04
knife-3;50;0.3;0.7;50;0.3
laptop-1;50;0.42;0.9;50;0.78
laptop-2;50;0.36;0.98;50;0.88
laptop-3;50;0.44;0.96;50;0.66
limousine-1;50;0.4;0.5;50;0.76
loudspeaker-1;50;0.02;0.18;50;0.02
loudspeaker-2;50;0.46;0.56;50;0.46
loudspeaker-3;50;0.0;0.02;50;0.0
mailbox-1;50;0.64;0.8;50;0.64
mailbox-2;50;0.34;0.58;50;0.34
mailbox-3;50;0.46;0.56;50;0.46
microphone-1;50;0.5;0.82;50;0.5
microphone-2;50;0.24;0.48;50;0.24
microphone-3;50;0.86;0.98;50;0.86
microwave-1;50;0.02;0.26;50;0.02
moped-2;50;0.34;1.0;50;0.82
microwave-3;50;0.14;0.24;50;0.14
missile-2;50;0.0;0.9;50;0.84
mixing-bowl-1;50;0.0;0.64;50;0.52
mobile-phone-2;50;0.04;0.1;50;0.04
mobile-phone-1;50;0.0;0.02;50;0.0
mobile-phone-3;50;0.04;0.2;50;0.04
monitor-1;50;0.48;0.68;50;0.48
mosque-1;50;0.0;0.02;50;0.76
monitor-2;50;0.38;0.62;50;0.38
monitor-3;50;0.5;0.64;50;0.5
moped-1;50;0.7;0.76;50;0.7
mug-1;50;0.28;1.0;50;0.28
moped-3;50;0.62;0.84;50;0.68
mug-3;50;0.08;0.64;50;0.08
mug-2;50;0.0;0.6;50;0.0
trash-can-2;50;0.9;1.0;50;0.9
upright-piano-1;50;0.4;0.58;50;0.42
obelisk-1;50;0.0;0.1;50;0.02
ocean-liner-1;50;0.04;0.08;50;0.26
old-plane;50;0.0;0.12;50;0.0
pas-plane;50;0.84;1.0;50;0.84
pill-bottle-1;50;0.06;0.56;50;0.44
pillow-1;50;0.74;0.82;50;0.74
pillow-2;50;0.08;0.56;50;0.08
pillow-3;50;0.48;0.78;50;0.48
plastic-bag-1;50;0.0;0.64;50;0.0
printer-1;50;0.1;0.2;50;0.1
printer-2;50;0.06;0.26;50;0.06
race-car-1;50;0.28;0.86;50;0.62
reflex-camera-1;50;0.02;0.04;50;0.02
reflex-camera-2;50;0.0;0.0;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.62;0.86;50;0.62
