superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
keyboard;150;;0.8866666666666667;0.9925373134328358;0.8866666666666667;0.9366197183098592;133;1;17
bench;150;;0.7733333333333333;0.9354838709677419;0.7733333333333333;0.8467153284671532;116;8;34
motorbike;150;;0.7333333333333333;0.9734513274336283;0.7333333333333333;0.8365019011406845;110;3;40
bowl;150;;0.7066666666666667;1.0;0.7066666666666667;0.828125;106;0;44
lamp;150;;0.66;1.0;0.66;0.7951807228915663;99;0;51
laptop;150;;0.7733333333333333;0.7945205479452054;0.7733333333333333;0.7837837837837838;116;30;34
helmet;150;;0.7533333333333333;0.8129496402877698;0.7533333333333333;0.7820069204152249;113;26;37
flowerpot;150;;0.5866666666666667;1.0;0.5866666666666667;0.7394957983193278;88;0;62
chair;150;;0.8866666666666667;0.6157407407407407;0.8866666666666667;0.7267759562841529;133;83;17
bathtub;150;;0.5533333333333333;0.9651162790697675;0.5533333333333333;0.7033898305084746;83;3;67
piano;150;;0.62;0.808695652173913;0.62;0.7018867924528303;93;22;57
microphone;150;;0.5333333333333333;0.8791208791208791;0.5333333333333333;0.6639004149377594;80;11;70
rocket;149;;0.6577181208053692;0.6666666666666666;0.6577181208053692;0.6621621621621622;98;49;51
airplane;150;;0.5866666666666667;0.7213114754098361;0.5866666666666667;0.6470588235294118;88;34;62
rifle;150;;0.4666666666666667;0.9722222222222222;0.4666666666666667;0.6306306306306306;70;2;80
table;150;;0.54;0.7570093457943925;0.54;0.6303501945525292;81;26;69
pillow;150;;0.43333333333333335;1.0;0.43333333333333335;0.6046511627906976;65;0;85
basket;150;;0.5933333333333334;0.6013513513513513;0.5933333333333334;0.5973154362416109;89;59;61
earphone;50;;0.44;0.9166666666666666;0.44;0.5945945945945945;22;2;28
car;150;;0.52;0.6610169491525424;0.52;0.582089552238806;78;40;72
guitar;50;;0.4;1.0;0.4;0.5714285714285715;20;0;30
pistol;150;;0.4;1.0;0.4;0.5714285714285715;60;0;90
birdhouse;150;;0.4;1.0;0.4;0.5714285714285715;60;0;90
watercraft;150;;0.3933333333333333;0.9516129032258065;0.3933333333333333;0.5566037735849056;59;3;91
display;150;;0.4533333333333333;0.6126126126126126;0.4533333333333333;0.5210727969348659;68;43;82
jar;149;;0.40939597315436244;0.7011494252873564;0.40939597315436244;0.516949152542373;61;26;88
bottle;300;;0.3933333333333333;0.659217877094972;0.3933333333333333;0.49269311064718163;118;61;182
mailbox;150;;0.48;0.43902439024390244;0.48;0.4585987261146497;72;92;78
bag;150;;0.31333333333333335;0.6811594202898551;0.31333333333333335;0.4292237442922374;47;22;103
stove;150;;0.2733333333333333;0.8723404255319149;0.2733333333333333;0.416243654822335;41;6;109
washer;150;;0.2733333333333333;0.8723404255319149;0.2733333333333333;0.416243654822335;41;6;109
tower;150;;0.26;1.0;0.26;0.41269841269841273;39;0;111
train;150;;0.24666666666666667;1.0;0.24666666666666667;0.39572192513368987;37;0;113
knife;150;;0.23333333333333334;0.8974358974358975;0.23333333333333334;0.3703703703703704;35;4;115
cap;150;;0.24666666666666667;0.7115384615384616;0.24666666666666667;0.36633663366336633;37;15;113
camera;150;;0.21333333333333335;0.9142857142857143;0.21333333333333335;0.34594594594594597;32;3;118
trash bin;149;;0.8322147651006712;0.2179261862917399;0.8322147651006712;0.3454038997214484;124;445;25
remote;149;;0.1610738255033557;0.9230769230769231;0.1610738255033557;0.27428571428571424;24;2;125
clock;149;;0.19463087248322147;0.4142857142857143;0.19463087248322147;0.2648401826484018;29;41;120
loudspeaker;150;;0.16;0.48;0.16;0.23999999999999996;24;26;126
dishwasher;150;;0.14;0.6363636363636364;0.14;0.22950819672131148;21;12;129
bookshelf;150;;0.12666666666666668;1.0;0.12666666666666668;0.22485207100591717;19;0;131
sofa;50;;0.3;0.17857142857142858;0.3;0.22388059701492538;15;69;35
mug;150;;0.12;0.6428571428571429;0.12;0.20224719101123598;18;10;132
bed;100;;0.11;1.0;0.11;0.19819819819819817;11;0;89
file cabinet;150;;0.08666666666666667;0.5652173913043478;0.08666666666666667;0.15028901734104047;13;10;137
printer;149;;0.08053691275167785;0.8571428571428571;0.08053691275167785;0.14723926380368096;12;2;137
microwaves;150;;0.06666666666666667;0.43478260869565216;0.06666666666666667;0.11560693641618497;10;13;140
bus;150;;0.04666666666666667;1.0;0.04666666666666667;0.089171974522293;7;0;143
telephone;150;;0.02666666666666667;0.5714285714285714;0.02666666666666667;0.05095541401273886;4;3;146
cabinet;150;;0.0;0.0;0.0;0.0;0;1;150
