superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
piano;63;1.0;0.9682539682539683;0.953125;0.9682539682539683;0.9606299212598425;61;3;2
guitar;21;1.0;0.9047619047619048;1.0;0.9047619047619048;0.9500000000000001;19;0;2
birdhouse;63;1.0;0.8888888888888888;0.9655172413793104;0.8888888888888888;0.9256198347107438;56;2;7
motorbike;63;1.0;0.8095238095238095;1.0;0.8095238095238095;0.8947368421052632;51;0;12
helmet;63;1.0;0.8571428571428571;0.9;0.8571428571428571;0.8780487804878048;54;6;9
stove;63;1.0;0.7142857142857143;0.9574468085106383;0.7142857142857143;0.8181818181818182;45;2;18
bench;63;1.0;0.6825396825396826;1.0;0.6825396825396826;0.8113207547169812;43;0;20
table;63;1.0;0.8253968253968254;0.7878787878787878;0.8253968253968254;0.8062015503875969;52;14;11
washer;63;1.0;0.6666666666666666;0.9545454545454546;0.6666666666666666;0.7850467289719627;42;2;21
display;63;1.0;0.6984126984126984;0.8301886792452831;0.6984126984126984;0.7586206896551724;44;9;19
pillow;63;1.0;0.6190476190476191;0.975;0.6190476190476191;0.7572815533980581;39;1;24
clock;63;1.0;0.7777777777777778;0.7313432835820896;0.7777777777777778;0.7538461538461538;49;18;14
bag;63;0.6666666666666666;0.5873015873015873;1.0;0.5873015873015873;0.74;37;0;26
chair;63;1.0;0.7301587301587301;0.7301587301587301;0.7301587301587301;0.7301587301587301;46;17;17
bathtub;63;0.6666666666666666;0.6190476190476191;0.8863636363636364;0.6190476190476191;0.7289719626168225;39;5;24
bottle;126;0.6666666666666666;0.6031746031746031;0.8941176470588236;0.6031746031746031;0.7203791469194313;76;9;50
microwaves;63;1.0;0.5555555555555556;1.0;0.5555555555555556;0.7142857142857143;35;0;28
remote;63;1.0;0.5714285714285714;0.9;0.5714285714285714;0.6990291262135921;36;4;27
laptop;63;1.0;0.8412698412698413;0.5888888888888889;0.8412698412698413;0.6928104575163399;53;37;10
dishwasher;63;1.0;0.6984126984126984;0.6666666666666666;0.6984126984126984;0.6821705426356589;44;22;19
printer;63;1.0;0.5238095238095238;0.9705882352941176;0.5238095238095238;0.6804123711340205;33;1;30
car;63;0.6666666666666666;0.7301587301587301;0.6301369863013698;0.7301587301587301;0.6764705882352942;46;27;17
airplane;63;0.6666666666666666;0.6190476190476191;0.7358490566037735;0.6190476190476191;0.6724137931034483;39;14;24
microphone;63;1.0;0.5079365079365079;0.9696969696969697;0.5079365079365079;0.6666666666666666;32;1;31
bookshelf;63;0.6666666666666666;0.49206349206349204;1.0;0.49206349206349204;0.6595744680851063;31;0;32
lamp;63;0.3333333333333333;0.49206349206349204;0.96875;0.49206349206349204;0.6526315789473683;31;1;32
trash bin;63;1.0;0.8571428571428571;0.5192307692307693;0.8571428571428571;0.6467065868263473;54;50;9
cap;63;0.3333333333333333;0.4444444444444444;1.0;0.4444444444444444;0.6153846153846153;28;0;35
keyboard;63;0.3333333333333333;0.4444444444444444;1.0;0.4444444444444444;0.6153846153846153;28;0;35
watercraft;63;0.6666666666666666;0.49206349206349204;0.7948717948717948;0.49206349206349204;0.6078431372549019;31;8;32
basket;63;0.6666666666666666;0.7142857142857143;0.5;0.7142857142857143;0.588235294117647;45;45;18
mailbox;63;0.6666666666666666;0.42857142857142855;0.9310344827586207;0.42857142857142855;0.5869565217391304;27;2;36
loudspeaker;63;0.6666666666666666;0.4603174603174603;0.7073170731707317;0.4603174603174603;0.5576923076923077;29;12;34
jar;63;0.3333333333333333;0.6190476190476191;0.4936708860759494;0.6190476190476191;0.5492957746478874;39;40;24
earphone;21;1.0;0.47619047619047616;0.625;0.47619047619047616;0.5405405405405405;10;6;11
tower;63;0.3333333333333333;0.3333333333333333;1.0;0.3333333333333333;0.5;21;0;42
bed;42;0.5;0.3333333333333333;0.875;0.3333333333333333;0.48275862068965514;14;2;28
mug;63;0.3333333333333333;0.31746031746031744;1.0;0.31746031746031744;0.4819277108433735;20;0;43
camera;63;0.3333333333333333;0.31746031746031744;1.0;0.31746031746031744;0.4819277108433735;20;0;43
rocket;63;1.0;0.7301587301587301;0.3484848484848485;0.7301587301587301;0.4717948717948718;46;86;17
pistol;63;0.3333333333333333;0.25396825396825395;1.0;0.25396825396825395;0.4050632911392405;16;0;47
file cabinet;63;0.3333333333333333;0.23809523809523808;1.0;0.23809523809523808;0.3846153846153846;15;0;48
sofa;21;1.0;0.42857142857142855;0.34615384615384615;0.42857142857142855;0.3829787234042554;9;17;12
telephone;63;0.3333333333333333;0.25396825396825395;0.7272727272727273;0.25396825396825395;0.3764705882352941;16;6;47
bowl;63;0.3333333333333333;0.1746031746031746;1.0;0.1746031746031746;0.29729729729729726;11;0;52
rifle;63;0.0;0.15873015873015872;0.35714285714285715;0.15873015873015872;0.21978021978021978;10;18;53
knife;63;0.0;0.06349206349206349;1.0;0.06349206349206349;0.11940298507462686;4;0;59
train;63;0.0;0.06349206349206349;1.0;0.06349206349206349;0.11940298507462686;4;0;59
bus;63;0.0;0.031746031746031744;0.6666666666666666;0.031746031746031744;0.06060606060606061;2;1;61
cabinet;63;0.0;0.0;0.0;0.0;0.0;0;0;63
flowerpot;63;0.0;0.0;0.0;0.0;0.0;0;0;63
