class_idx;class_label;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
780;schooner;92;;0.9021739130434783;0.8645833333333334;0.9021739130434783;0.8829787234042554;83;13;9
96;toucan;352;;0.8125;0.9533333333333334;0.8125;0.8773006134969326;286;14;66
13;junco;56;;0.7321428571428571;0.9761904761904762;0.7321428571428571;0.836734693877551;41;1;15
805;soccer_ball;190;;0.7368421052631579;0.9210526315789473;0.7368421052631579;0.8187134502923976;140;12;50
187;Yorkshire_terrier;89;;0.7191011235955056;0.9142857142857143;0.7191011235955056;0.8050314465408805;64;6;25
945;bell_pepper;136;;0.6838235294117647;0.96875;0.6838235294117647;0.8017241379310345;93;3;43
579;grand_piano;94;;0.6702127659574468;0.984375;0.6702127659574468;0.7974683544303798;63;1;31
178;Weimaraner;76;;0.7236842105263158;0.8870967741935484;0.7236842105263158;0.7971014492753624;55;7;21
340;zebra;185;;0.6864864864864865;0.9477611940298507;0.6864864864864865;0.7962382445141065;127;7;58
763;revolver;204;;0.6764705882352942;0.965034965034965;0.6764705882352942;0.7953890489913544;138;5;66
866;tractor;193;;0.6580310880829016;0.9694656488549618;0.6580310880829016;0.7839506172839505;127;4;66
779;school_bus;136;;0.6544117647058824;0.967391304347826;0.6544117647058824;0.780701754385965;89;3;47
437;beacon;215;;0.6465116279069767;0.9788732394366197;0.6465116279069767;0.7787114845938375;139;3;76
31;tree_frog;200;;0.655;0.9562043795620438;0.655;0.7774480712166173;131;6;69
251;dalmatian;215;;0.6930232558139535;0.8816568047337278;0.6930232558139535;0.7760416666666666;149;20;66
90;lorikeet;127;;0.6299212598425197;1.0;0.6299212598425197;0.7729468599033816;80;0;47
889;violin;173;;0.630057803468208;0.990909090909091;0.630057803468208;0.7703180212014133;109;1;64
254;pug;313;;0.6773162939297125;0.8870292887029289;0.6773162939297125;0.7681159420289855;212;27;101
71;scorpion;216;;0.75;0.7864077669902912;0.75;0.7677725118483412;162;44;54
981;ballplayer;170;;0.6705882352941176;0.8976377952755905;0.6705882352941176;0.7676767676767676;114;13;56
875;trombone;97;;0.6391752577319587;0.9538461538461539;0.6391752577319587;0.765432098765432;62;3;35
144;pelican;139;;0.6330935251798561;0.9565217391304348;0.6330935251798561;0.761904761904762;88;4;51
323;monarch;152;;0.618421052631579;0.9894736842105263;0.618421052631579;0.7611336032388664;94;1;58
148;killer_whale;207;;0.6376811594202898;0.9230769230769231;0.6376811594202898;0.7542857142857142;132;11;75
895;warplane;160;;0.63125;0.9351851851851852;0.63125;0.7537313432835822;101;7;59
621;lawn_mower;79;;0.6708860759493671;0.8548387096774194;0.6708860759493671;0.7517730496453902;53;9;26
289;snow_leopard;128;;0.7578125;0.7404580152671756;0.7578125;0.749034749034749;97;34;31
413;assault_rifle;93;;0.6881720430107527;0.8205128205128205;0.6881720430107527;0.7485380116959064;64;14;29
