value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.08;0.14;50;0.12
analog-clock-1;50;0.18;0.22;50;0.18
assault-rifle-1;50;0.4;0.44;50;0.4
backpack-1;50;0.3;0.44;50;0.3
backpack-2;50;0.08;0.28;50;0.24
bathtub-1;50;0.02;0.22;50;0.02
bathtub-2;50;0.1;0.42;50;0.1
bathtub-3;50;0.08;0.4;50;0.08
bed-1;50;0.0;0.14;50;0.0
bed-2;50;0.04;0.14;50;0.08
bench-1;50;0.5;0.56;50;0.5
bench-2;50;0.0;0.04;50;0.0
bench-3;50;0.72;0.82;50;0.72
birdhouse-1;50;0.0;0.0;50;0.0
birdhouse-2;50;0.42;0.46;50;0.42
birdhouse-3;50;0.02;0.28;50;0.02
bookshelf-1;50;0.0;0.0;50;0.0
bookshelf-2;50;0.04;0.04;50;0.04
bookshelf-3;50;0.2;0.2;50;0.2
bullet-train-1;50;0.0;0.0;50;0.0
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.0;50;0.0
bus-3;50;0.0;0.0;50;0.0
can-1;50;0.0;0.0;50;0.04
can-2;50;0.04;0.28;50;0.3
can-3;50;0.0;0.16;50;0.2
china-cabinet-1;50;0.0;0.18;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.06
computer-keyboard-1;50;0.02;0.4;50;0.02
computer-keyboard-2;50;0.0;0.24;50;0.02
computer-keyboard-3;50;0.2;0.6;50;0.2
cowboy-hat-1;50;0.3;0.74;50;0.3
cowboy-hat-2;50;0.14;0.3;50;0.14
cowboy-hat-3;50;0.64;0.74;50;0.66
crash-helmet-1;50;0.48;0.54;50;0.48
crash-helmet-2;50;0.38;0.46;50;0.4
crate-1;50;0.0;0.12;50;0.0
day-bed-1;50;0.28;0.4;50;0.28
dining-table-1;50;0.54;0.7;50;0.66
dining-table-2;50;0.0;0.14;50;0.34
dining-table-3;50;0.74;0.8;50;0.78
dishwasher-1;50;0.02;0.02;50;0.02
dishwasher-2;50;0.02;0.06;50;0.02
dishwasher-3;50;0.0;0.04;50;0.0
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.0;0.0;50;0.0
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.0;0.3;50;0.0
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.68;0.72;50;0.68
file-cabinet-1;50;0.04;0.3;50;0.04
file-cabinet-2;50;0.06;0.1;50;0.06
file-cabinet-3;50;0.1;0.16;50;0.1
flowerpot-1;50;0.06;0.22;50;0.06
football-helmet-1;50;0.44;0.56;50;0.56
flowerpot-3;50;0.0;0.06;50;0.0
folding-chair-1;50;0.12;0.62;50;0.2
folding-chair-2;50;0.4;0.58;50;0.5
iPod-1;50;0.0;0.06;50;0.0
grand-piano-1;50;0.38;0.48;50;0.38
knife-1;50;0.06;0.3;50;0.06
knife-2;50;0.1;0.56;50;0.1
microwave-2;50;0.02;0.04;50;0.02
knife-3;50;0.02;0.56;50;0.02
