superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
airplane;150;;0.64;0.7441860465116279;0.64;0.6881720430107526;96;33;54
bowl;150;;0.47333333333333333;0.9726027397260274;0.47333333333333333;0.6367713004484306;71;2;79
helmet;150;;0.48;0.7578947368421053;0.48;0.5877551020408163;72;23;78
pistol;150;;0.3933333333333333;1.0;0.3933333333333333;0.5645933014354066;59;0;91
mug;150;;0.4266666666666667;0.8205128205128205;0.4266666666666667;0.5614035087719298;64;14;86
motorbike;150;;0.37333333333333335;1.0;0.37333333333333335;0.5436893203883496;56;0;94
lamp;150;;0.5466666666666666;0.5290322580645161;0.5466666666666666;0.5377049180327869;82;73;68
bench;150;;0.4066666666666667;0.7261904761904762;0.4066666666666667;0.5213675213675214;61;23;89
rifle;150;;0.38666666666666666;0.7733333333333333;0.38666666666666666;0.5155555555555555;58;17;92
cap;150;;0.36666666666666664;0.7746478873239436;0.36666666666666664;0.497737556561086;55;16;95
bottle;300;;0.36666666666666664;0.6748466257668712;0.36666666666666664;0.47516198704103674;110;53;190
table;150;;0.5933333333333334;0.3545816733067729;0.5933333333333334;0.4438902743142145;89;162;61
basket;150;;0.29333333333333333;0.8301886792452831;0.29333333333333333;0.43349753694581283;44;9;106
jar;149;;0.40268456375838924;0.44776119402985076;0.40268456375838924;0.4240282685512367;60;74;89
chair;150;;0.38;0.41007194244604317;0.38;0.3944636678200692;57;82;93
bag;150;;0.25333333333333335;0.5588235294117647;0.25333333333333335;0.34862385321100914;38;30;112
piano;150;;0.21333333333333335;0.9411764705882353;0.21333333333333335;0.3478260869565218;32;2;118
rocket;149;;0.3221476510067114;0.35294117647058826;0.3221476510067114;0.3368421052631579;48;88;101
laptop;150;;0.44;0.2548262548262548;0.44;0.32273838630806845;66;193;84
display;150;;0.28;0.3442622950819672;0.28;0.3088235294117647;42;80;108
trash bin;149;;0.738255033557047;0.17405063291139242;0.738255033557047;0.28169014084507044;110;522;39
birdhouse;150;;0.14666666666666667;1.0;0.14666666666666667;0.2558139534883721;22;0;128
clock;149;;0.18120805369127516;0.3253012048192771;0.18120805369127516;0.23275862068965514;27;56;122
microphone;150;;0.14666666666666667;0.4489795918367347;0.14666666666666667;0.22110552763819097;22;27;128
mailbox;150;;0.17333333333333334;0.2826086956521739;0.17333333333333334;0.21487603305785125;26;66;124
guitar;50;;0.12;1.0;0.12;0.21428571428571425;6;0;44
car;150;;0.12;0.6923076923076923;0.12;0.20454545454545456;18;8;132
sofa;50;;0.28;0.12962962962962962;0.28;0.17721518987341772;14;94;36
camera;150;;0.1;0.75;0.1;0.17647058823529416;15;5;135
remote;149;;0.10738255033557047;0.42105263157894735;0.10738255033557047;0.17112299465240643;16;22;133
watercraft;150;;0.09333333333333334;0.875;0.09333333333333334;0.1686746987951807;14;2;136
printer;149;;0.12080536912751678;0.2647058823529412;0.12080536912751678;0.16589861751152077;18;50;131
bookshelf;150;;0.08;0.9230769230769231;0.08;0.14723926380368096;12;1;138
keyboard;150;;0.08;0.9230769230769231;0.08;0.14723926380368096;12;1;138
pillow;150;;0.06666666666666667;1.0;0.06666666666666667;0.125;10;0;140
loudspeaker;150;;0.07333333333333333;0.34375;0.07333333333333333;0.12087912087912087;11;21;139
bathtub;150;;0.06666666666666667;0.5882352941176471;0.06666666666666667;0.11976047904191617;10;7;140
file cabinet;150;;0.06666666666666667;0.29411764705882354;0.06666666666666667;0.10869565217391304;10;24;140
knife;150;;0.06;0.391304347826087;0.06;0.10404624277456648;9;14;141
washer;150;;0.04666666666666667;0.7;0.04666666666666667;0.0875;7;3;143
bed;100;;0.04;0.6666666666666666;0.04;0.07547169811320754;4;2;96
stove;150;;0.02666666666666667;0.5;0.02666666666666667;0.05063291139240507;4;4;146
microwaves;150;;0.02666666666666667;0.08695652173913043;0.02666666666666667;0.04081632653061224;4;42;146
flowerpot;150;;0.02;1.0;0.02;0.0392156862745098;3;0;147
cabinet;150;;0.02;0.375;0.02;0.03797468354430379;3;5;147
dishwasher;150;;0.013333333333333334;0.13333333333333333;0.013333333333333334;0.024242424242424242;2;13;148
telephone;150;;0.006666666666666667;0.09090909090909091;0.006666666666666667;0.012422360248447206;1;10;149
bus;150;;0.0;0.0;0.0;0.0;0;0;150
earphone;50;;0.0;0.0;0.0;0.0;0;7;50
tower;150;;0.0;0.0;0.0;0.0;0;3;150
train;150;;0.0;0.0;0.0;0.0;0;0;150
