superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
guitar;21;1.0;0.8095238095238095;1.0;0.8095238095238095;0.8947368421052632;17;0;4
helmet;63;1.0;0.7936507936507936;0.9803921568627451;0.7936507936507936;0.8771929824561403;50;1;13
piano;63;1.0;0.8095238095238095;0.7846153846153846;0.8095238095238095;0.7968749999999999;51;14;12
birdhouse;63;1.0;0.7301587301587301;0.8679245283018868;0.7301587301587301;0.7931034482758621;46;7;17
bowl;63;0.6666666666666666;0.6984126984126984;0.9166666666666666;0.6984126984126984;0.7927927927927927;44;4;19
clock;63;1.0;0.6666666666666666;0.9130434782608695;0.6666666666666666;0.7706422018348623;42;4;21
lamp;63;0.6666666666666666;0.6031746031746031;0.926829268292683;0.6031746031746031;0.7307692307692307;38;3;25
cap;63;0.6666666666666666;0.5238095238095238;0.9166666666666666;0.5238095238095238;0.6666666666666667;33;3;30
sofa;21;1.0;0.7142857142857143;0.6;0.7142857142857143;0.6521739130434783;15;10;6
chair;63;1.0;0.873015873015873;0.4782608695652174;0.873015873015873;0.6179775280898877;55;60;8
table;63;0.3333333333333333;0.4444444444444444;0.9655172413793104;0.4444444444444444;0.6086956521739131;28;1;35
car;63;0.6666666666666666;0.49206349206349204;0.775;0.49206349206349204;0.6019417475728155;31;9;32
bench;63;0.6666666666666666;0.5714285714285714;0.6206896551724138;0.5714285714285714;0.5950413223140496;36;22;27
laptop;63;0.6666666666666666;0.47619047619047616;0.75;0.47619047619047616;0.58252427184466;30;10;33
washer;63;0.6666666666666666;0.42857142857142855;0.7714285714285715;0.42857142857142855;0.5510204081632654;27;8;36
bag;63;0.6666666666666666;0.42857142857142855;0.75;0.42857142857142855;0.5454545454545454;27;9;36
airplane;63;0.3333333333333333;0.42857142857142855;0.627906976744186;0.42857142857142855;0.5094339622641509;27;16;36
bookshelf;63;0.3333333333333333;0.3333333333333333;1.0;0.3333333333333333;0.5;21;0;42
remote;63;0.6666666666666666;0.36507936507936506;0.7419354838709677;0.36507936507936506;0.48936170212765956;23;8;40
motorbike;63;0.3333333333333333;0.31746031746031744;1.0;0.31746031746031744;0.4819277108433735;20;0;43
camera;63;0.6666666666666666;0.31746031746031744;0.9523809523809523;0.31746031746031744;0.47619047619047616;20;1;43
tower;63;0.3333333333333333;0.3492063492063492;0.7333333333333333;0.3492063492063492;0.4731182795698924;22;8;41
file cabinet;63;0.3333333333333333;0.3492063492063492;0.7096774193548387;0.3492063492063492;0.4680851063829788;22;9;41
bottle;126;0.3333333333333333;0.36507936507936506;0.6301369863013698;0.36507936507936506;0.4623115577889447;46;27;80
bathtub;63;0.0;0.30158730158730157;0.9047619047619048;0.30158730158730157;0.4523809523809524;19;2;44
basket;63;0.6666666666666666;0.49206349206349204;0.3974358974358974;0.49206349206349204;0.43971631205673756;31;47;32
printer;63;1.0;0.3968253968253968;0.4807692307692308;0.3968253968253968;0.43478260869565216;25;27;38
stove;63;0.6666666666666666;0.2857142857142857;0.9;0.2857142857142857;0.4337349397590361;18;2;45
bed;42;0.0;0.2857142857142857;0.8;0.2857142857142857;0.4210526315789473;12;3;30
trash bin;63;0.3333333333333333;0.31746031746031744;0.5263157894736842;0.31746031746031744;0.39603960396039606;20;18;43
dishwasher;63;1.0;0.2698412698412698;0.5862068965517241;0.2698412698412698;0.3695652173913043;17;12;46
loudspeaker;63;0.3333333333333333;0.23809523809523808;0.7894736842105263;0.23809523809523808;0.3658536585365853;15;4;48
rocket;63;0.0;0.30158730158730157;0.4523809523809524;0.30158730158730157;0.3619047619047619;19;23;44
display;63;0.3333333333333333;0.2222222222222222;0.875;0.2222222222222222;0.3544303797468354;14;2;49
jar;63;0.0;0.20634920634920634;0.6190476190476191;0.20634920634920634;0.30952380952380953;13;8;50
watercraft;63;0.3333333333333333;0.20634920634920634;0.5;0.20634920634920634;0.29213483146067415;13;13;50
microwaves;63;0.0;0.15873015873015872;0.8333333333333334;0.15873015873015872;0.26666666666666666;10;2;53
flowerpot;63;0.0;0.14285714285714285;1.0;0.14285714285714285;0.25;9;0;54
rifle;63;0.0;0.09523809523809523;0.46153846153846156;0.09523809523809523;0.15789473684210528;6;7;57
mailbox;63;0.0;0.09523809523809523;0.4;0.09523809523809523;0.15384615384615385;6;9;57
pillow;63;0.0;0.06349206349206349;1.0;0.06349206349206349;0.11940298507462686;4;0;59
pistol;63;0.0;0.06349206349206349;1.0;0.06349206349206349;0.11940298507462686;4;0;59
bus;63;0.0;0.06349206349206349;0.8;0.06349206349206349;0.11764705882352941;4;1;59
microphone;63;0.0;0.06349206349206349;0.6666666666666666;0.06349206349206349;0.11594202898550725;4;2;59
keyboard;63;0.0;0.06349206349206349;0.6666666666666666;0.06349206349206349;0.11594202898550725;4;2;59
knife;63;0.0;0.047619047619047616;0.75;0.047619047619047616;0.08955223880597014;3;1;60
train;63;0.0;0.047619047619047616;0.6;0.047619047619047616;0.08823529411764705;3;2;60
mug;63;0.0;0.015873015873015872;1.0;0.015873015873015872;0.03125;1;0;62
telephone;63;0.0;0.015873015873015872;0.5;0.015873015873015872;0.03076923076923077;1;1;62
cabinet;63;0.0;0.015873015873015872;0.125;0.015873015873015872;0.02816901408450704;1;7;62
earphone;21;0.0;0.0;0.0;0.0;0.0;0;5;21
