superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
guitar;21;1.0;0.8095238095238095;1.0;0.8095238095238095;0.8947368421052632;17;0;4
piano;63;1.0;0.8095238095238095;0.864406779661017;0.8095238095238095;0.8360655737704918;51;8;12
birdhouse;63;0.6666666666666666;0.6666666666666666;0.8936170212765957;0.6666666666666666;0.7636363636363636;42;5;21
lamp;63;0.6666666666666666;0.6666666666666666;0.7777777777777778;0.6666666666666666;0.717948717948718;42;12;21
display;63;1.0;0.5714285714285714;0.9230769230769231;0.5714285714285714;0.7058823529411765;36;3;27
helmet;63;1.0;0.5714285714285714;0.8780487804878049;0.5714285714285714;0.6923076923076923;36;5;27
chair;63;0.6666666666666666;0.6349206349206349;0.7547169811320755;0.6349206349206349;0.6896551724137931;40;13;23
laptop;63;1.0;0.7619047619047619;0.6233766233766234;0.7619047619047619;0.6857142857142857;48;29;15
microwaves;63;1.0;0.5396825396825397;0.918918918918919;0.5396825396825397;0.68;34;3;29
bench;63;0.3333333333333333;0.5714285714285714;0.8;0.5714285714285714;0.6666666666666666;36;9;27
clock;63;1.0;0.7142857142857143;0.6164383561643836;0.7142857142857143;0.661764705882353;45;28;18
washer;63;1.0;0.49206349206349204;0.9393939393939394;0.49206349206349204;0.6458333333333333;31;2;32
stove;63;1.0;0.4603174603174603;0.9354838709677419;0.4603174603174603;0.6170212765957446;29;2;34
bathtub;63;0.6666666666666666;0.49206349206349204;0.7045454545454546;0.49206349206349204;0.5794392523364486;31;13;32
bookshelf;63;0.3333333333333333;0.3968253968253968;0.9615384615384616;0.3968253968253968;0.5617977528089887;25;1;38
table;63;0.6666666666666666;0.5238095238095238;0.6;0.5238095238095238;0.559322033898305;33;22;30
remote;63;0.6666666666666666;0.3968253968253968;0.9259259259259259;0.3968253968253968;0.5555555555555555;25;2;38
bottle;126;0.8333333333333334;0.5158730158730159;0.5652173913043478;0.5158730158730159;0.5394190871369295;65;50;61
car;63;0.6666666666666666;0.5555555555555556;0.5223880597014925;0.5555555555555556;0.5384615384615385;35;32;28
dishwasher;63;0.6666666666666666;0.3492063492063492;0.7857142857142857;0.3492063492063492;0.48351648351648346;22;6;41
basket;63;0.6666666666666666;0.4603174603174603;0.48333333333333334;0.4603174603174603;0.4715447154471545;29;31;34
sofa;21;1.0;0.7619047619047619;0.3404255319148936;0.7619047619047619;0.4705882352941176;16;31;5
trash bin;63;1.0;0.7619047619047619;0.3310344827586207;0.7619047619047619;0.4615384615384615;48;97;15
airplane;63;0.3333333333333333;0.3333333333333333;0.6363636363636364;0.3333333333333333;0.43749999999999994;21;12;42
jar;63;0.6666666666666666;0.36507936507936506;0.5111111111111111;0.36507936507936506;0.4259259259259259;23;22;40
cap;63;0.3333333333333333;0.25396825396825395;0.8888888888888888;0.25396825396825395;0.3950617283950617;16;2;47
bed;42;0.5;0.23809523809523808;1.0;0.23809523809523808;0.3846153846153846;10;0;32
printer;63;0.6666666666666666;0.2698412698412698;0.6538461538461539;0.2698412698412698;0.3820224719101123;17;9;46
bowl;63;0.3333333333333333;0.20634920634920634;1.0;0.20634920634920634;0.34210526315789475;13;0;50
flowerpot;63;1.0;0.20634920634920634;1.0;0.20634920634920634;0.34210526315789475;13;0;50
camera;63;0.3333333333333333;0.1746031746031746;1.0;0.1746031746031746;0.29729729729729726;11;0;52
loudspeaker;63;0.3333333333333333;0.19047619047619047;0.631578947368421;0.19047619047619047;0.2926829268292683;12;7;51
motorbike;63;0.0;0.1746031746031746;0.8461538461538461;0.1746031746031746;0.2894736842105263;11;2;52
bag;63;0.3333333333333333;0.1746031746031746;0.4583333333333333;0.1746031746031746;0.2528735632183908;11;13;52
earphone;21;1.0;0.2857142857142857;0.2222222222222222;0.2857142857142857;0.25;6;21;15
mug;63;0.0;0.14285714285714285;0.8181818181818182;0.14285714285714285;0.2432432432432432;9;2;54
file cabinet;63;0.0;0.12698412698412698;0.8888888888888888;0.12698412698412698;0.2222222222222222;8;1;55
rocket;63;0.0;0.12698412698412698;0.6666666666666666;0.12698412698412698;0.21333333333333335;8;4;55
mailbox;63;0.0;0.12698412698412698;0.42105263157894735;0.12698412698412698;0.1951219512195122;8;11;55
rifle;63;0.0;0.09523809523809523;1.0;0.09523809523809523;0.17391304347826084;6;0;57
telephone;63;0.3333333333333333;0.09523809523809523;1.0;0.09523809523809523;0.17391304347826084;6;0;57
pistol;63;0.0;0.09523809523809523;1.0;0.09523809523809523;0.17391304347826084;6;0;57
watercraft;63;0.0;0.09523809523809523;0.6666666666666666;0.09523809523809523;0.16666666666666666;6;3;57
pillow;63;0.3333333333333333;0.07936507936507936;1.0;0.07936507936507936;0.14705882352941177;5;0;58
tower;63;0.0;0.07936507936507936;0.4166666666666667;0.07936507936507936;0.13333333333333333;5;7;58
keyboard;63;0.0;0.06349206349206349;1.0;0.06349206349206349;0.11940298507462686;4;0;59
microphone;63;0.0;0.031746031746031744;0.5;0.031746031746031744;0.05970149253731343;2;2;61
cabinet;63;0.0;0.0;0.0;0.0;0.0;0;0;63
bus;63;0.0;0.0;0.0;0.0;0.0;0;0;63
knife;63;0.0;0.0;0.0;0.0;0.0;0;1;63
train;63;0.0;0.0;0.0;0.0;0.0;0;0;63
