rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;dinov3_l__knn;DINOv3-L-KNN;0.36632053046415614;0.5439759789816089;0.0;0.48643202579258465;7444;0.3577377753895755;0.48643202579258465
2;dinov2_l__knn;DINOv2-L-KNN;0.3090203928437383;0.5207056174152384;0.0;0.44613111230521224;7444;0.3174368619022031;0.44613111230521224
3;clip_l_in1k__knn;CLIP-L-IN1K-KNN;0.3231577630426623;0.4536469410734393;0.0;0.4257119828049436;7444;0.29701773240193446;0.4257119828049436
4;dinov2_l_in1k__knn;DINOv2-L-IN1K-KNN;0.2985111972976354;0.498936569498311;0.0;0.42557764642665236;7444;0.2968833960236432;0.42557764642665236
5;dinov2_l_in1k__logits;DINOv2-L-IN1K-LOGITS;0.2982609783560616;0.5232078068309771;0.0;0.41980118216012896;7444;0.2911069317571198;0.41980118216012896
6;clip_l_in1k__logits;CLIP-L-IN1K-LOGITS;0.30514199924934315;0.5093206555736269;0.0;0.4055615260612574;7444;0.27686727565824826;0.4055615260612574
7;dinov2_b__knn;DINOv2-B-KNN;0.2637307644188665;0.46365569873639434;0.0;0.37963460505104785;7444;0.2509403546480387;0.37963460505104785
8;dinov2_b_in1k__linear_probe;DINOv2-B-IN1K-LINEAR_PROBE;0.26810959589640937;0.48442387088702615;0.0;0.36673831273508867;7444;0.23804406233207953;0.36673831273508867
9;dinov2_b_in1k__logits;DINOv2-B-IN1K-LOGITS;0.2397097460277743;0.4567746778431127;0.0;0.3616335303600215;7444;0.23293927995701236;0.3616335303600215
10;dinov2_b_in1k__knn;DINOv2-B-IN1K-KNN;0.23845865131990493;0.44163643187789314;0.0;0.3440354648038689;7444;0.21534121440085974;0.3440354648038689
11;clip_b_in1k__linear_probe;CLIP-B-IN1K-LINEAR_PROBE;0.26122857500312774;0.4162392093081446;0.0;0.33704997313272433;7444;0.2083557227297152;0.33704997313272433
12;hiera_l_in1k__knn;Hiera_L-IN1K-KNN;0.24158638808957839;0.37632928812711125;0.0;0.32885545405695865;7444;0.20016120365394952;0.32885545405695865
13;clip_b_in1k__knn;CLIP-B-IN1K-KNN;0.234204929313149;0.376704616539472;0.0;0.31783987103707684;7444;0.1891456206340677;0.31783987103707684
14;clip_b_in1k__logits;CLIP-B-IN1K-LOGITS;0.23007631677718005;0.40072563493056423;0.0;0.3103170338527673;7444;0.18162278344975819;0.3103170338527673
15;swin_l_in1k__logits;Swin-L-IN1K-LOGITS;0.2183160265232078;0.40010008757662957;0.0;0.30722729715206876;7444;0.17853304674905962;0.30722729715206876
16;hiera_l_in1k__logits;Hiera_L-IN1K-LOGITS;0.2287001125985237;0.41060928312273237;0.0;0.3050779150994089;7444;0.17638366469639977;0.3050779150994089
17;dinov2_s__knn;DINOv2-S-KNN;0.20355310897034906;0.41686475666207934;0.0;0.2997044599677593;7444;0.17101020956475016;0.2997044599677593
18;swin_b_in1k__linear_probe;Swin-B-IN1K-LINEAR_PROBE;0.2073063930939572;0.39334417615413486;0.0;0.28653949489521763;7444;0.1578452444922085;0.28653949489521763
19;dinov2_s_in1k__logits;DINOv2-S-IN1K-LOGITS;0.185287126235456;0.3905917677968222;0.0;0.28465878559914026;7444;0.15596453519613113;0.28465878559914026
20;swin_l__knn;Swin-L-KNN;0.20530464156136619;0.3609408232203178;0.0;0.28398710370768404;7444;0.1552928533046749;0.28398710370768404
21;swin_l_in1k__knn;Swin-L-IN1K-KNN;0.20530464156136619;0.3609408232203178;0.0;0.28398710370768404;7444;0.1552928533046749;0.28398710370768404
22;swin_b_in1k__knn;Swin-B-IN1K-KNN;0.20030026272988866;0.348304766670837;0.0;0.27565824825362706;7444;0.14696399785061792;0.27565824825362706
23;swin_b_in1k__logits;Swin-B-IN1K-LOGITS;0.19316902289503315;0.3782059301889153;0.0;0.2752552391187534;7444;0.14656098871574424;0.2752552391187534
24;swin_s_in1k__knn;Swin-S-IN1K-KNN;0.20367821844113598;0.35718753909670964;0.0;0.27512090274046214;7444;0.146426652337453;0.27512090274046214
25;dinov2_s_in1k__knn;DINOv2-S-IN1K-KNN;0.18015763793319153;0.3812085574878018;0.0;0.2686727565824825;7444;0.13997850617947338;0.2686727565824825
26;swin_s_in1k__logits;Swin-S-IN1K-LOGITS;0.19704741648942825;0.3704491430001251;0.0;0.26679204728640515;7444;0.13809779688339602;0.26679204728640515
27;hiera_b_in1k__knn;Hiera_B-KNN;0.20117602902539722;0.32703615663705743;0.0;0.2626276195593767;7444;0.13393336915636755;0.2626276195593767
28;swin_b__knn;Swin-B-KNN;0.17377705492305767;0.31515075691229827;0.0;0.24328318108543795;7444;0.11458893068242881;0.24328318108543795
29;swin_s__knn;Swin-S-KNN;0.16789690979607155;0.2981358688852746;0.0;0.2408651262761956;7444;0.11217087587318647;0.2408651262761956
30;hiera_s_in1k__knn;Hiera_S-IN1K-KNN;0.185287126235456;0.31765294632803703;0.0;0.23858140784524448;7444;0.10988715744223534;0.23858140784524448
31;hiera_b_in1k__logits;Hiera_B-LOGITS;0.17665457275115726;0.35118228449893657;0.0;0.23750671681891455;7444;0.10881246641590542;0.23750671681891455
32;clip_l__knn;CLIP-L-KNN;0.16389340673088953;0.30826973601901664;0.0;0.23065556152606126;7444;0.10196131112305212;0.23065556152606126
33;vit_l_in1k__knn;ViT-L-IN1K-KNN;0.16889778556236706;0.2968847741774052;0.0;0.2243417517463729;7444;0.09564750134336378;0.2243417517463729
34;vit_l_in1k__logits;ViT-L-IN1K-LOGITS;0.15951457525334667;0.34267484048542474;0.0;0.2223267060720043;7444;0.09363245566899517;0.2223267060720043
35;hiera_s_in1k__logits;Hiera_S-IN1K-LOGITS;0.1641436256724634;0.31490053797072437;0.0;0.22125201504567438;7444;0.09255776464266524;0.22125201504567438
36;dinov3_s__knn;DINOv3-S-KNN;0.14963092706117853;0.33229075441010886;0.0;0.21977431488447072;7444;0.09108006448146158;0.21977431488447072
37;vit_b_in1k__logits;ViT-B-IN1K-LOGITS;0.14775428499937446;0.31052170649318156;0.0;0.2040569586243955;7444;0.07536270822138635;0.2040569586243955
