rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;dinov2_s__knn;DINOv2-S-KNN;0.20355310897034906;0.41686475666207934;0.0;0.2997044599677593;7444;0.17101020956475016;0.2997044599677593
2;dinov2_s_in1k__logits;DINOv2-S-IN1K-LOGITS;0.185287126235456;0.3905917677968222;0.0;0.28465878559914026;7444;0.15596453519613113;0.28465878559914026
3;swin_s_in1k__knn;Swin-S-IN1K-KNN;0.20367821844113598;0.35718753909670964;0.0;0.27512090274046214;7444;0.146426652337453;0.27512090274046214
4;dinov2_s_in1k__knn;DINOv2-S-IN1K-KNN;0.18015763793319153;0.3812085574878018;0.0;0.2686727565824825;7444;0.13997850617947338;0.2686727565824825
5;swin_s_in1k__logits;Swin-S-IN1K-LOGITS;0.19704741648942825;0.3704491430001251;0.0;0.26679204728640515;7444;0.13809779688339602;0.26679204728640515
6;swin_s__knn;Swin-S-KNN;0.16789690979607155;0.2981358688852746;0.0;0.2408651262761956;7444;0.11217087587318647;0.2408651262761956
7;hiera_s_in1k__knn;Hiera_S-IN1K-KNN;0.185287126235456;0.31765294632803703;0.0;0.23858140784524448;7444;0.10988715744223534;0.23858140784524448
8;hiera_s_in1k__logits;Hiera_S-IN1K-LOGITS;0.1641436256724634;0.31490053797072437;0.0;0.22125201504567438;7444;0.09255776464266524;0.22125201504567438
9;dinov3_s__knn;DINOv3-S-KNN;0.14963092706117853;0.33229075441010886;0.0;0.21977431488447072;7444;0.09108006448146158;0.21977431488447072
10;dinov1_s__knn;DINOv1-S-KNN;0.06968597522832479;0.1851620167646691;0.0;0.12291778613648575;7444;-0.005776464266523382;0.12291778613648575
