rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;clip_l_in1k__knn;CLIP-L-IN1K-KNN;0.3231577630426623;0.4536469410734393;0.0;0.4257119828049436;7444;0.29701773240193446;0.4257119828049436
2;clip_l_in1k__logits;CLIP-L-IN1K-LOGITS;0.30514199924934315;0.5093206555736269;0.0;0.4055615260612574;7444;0.27686727565824826;0.4055615260612574
3;clip_b_in1k__linear_probe;CLIP-B-IN1K-LINEAR_PROBE;0.26122857500312774;0.4162392093081446;0.0;0.33704997313272433;7444;0.2083557227297152;0.33704997313272433
4;clip_b_in1k__knn;CLIP-B-IN1K-KNN;0.234204929313149;0.376704616539472;0.0;0.31783987103707684;7444;0.1891456206340677;0.31783987103707684
5;clip_b_in1k__logits;CLIP-B-IN1K-LOGITS;0.23007631677718005;0.40072563493056423;0.0;0.3103170338527673;7444;0.18162278344975819;0.3103170338527673
6;clip_l__knn;CLIP-L-KNN;0.16389340673088953;0.30826973601901664;0.0;0.23065556152606126;7444;0.10196131112305212;0.23065556152606126
7;clip_b__knn;CLIP-B-KNN;0.0843237833103966;0.20380332791192293;0.0;0.1354110693175712;7444;0.0067168189145620505;0.1354110693175712
