rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;hiera_l_in1k__knn;Hiera_L-IN1K-KNN;0.24158638808957839;0.37632928812711125;0.0;0.32885545405695865;7444;0.20016120365394952;0.32885545405695865
2;hiera_l_in1k__logits;Hiera_L-IN1K-LOGITS;0.2287001125985237;0.41060928312273237;0.0;0.3050779150994089;7444;0.17638366469639977;0.3050779150994089
3;hiera_b_in1k__knn;Hiera_B-KNN;0.20117602902539722;0.32703615663705743;0.0;0.2626276195593767;7444;0.13393336915636755;0.2626276195593767
4;hiera_s_in1k__knn;Hiera_S-IN1K-KNN;0.185287126235456;0.31765294632803703;0.0;0.23858140784524448;7444;0.10988715744223534;0.23858140784524448
5;hiera_b_in1k__logits;Hiera_B-LOGITS;0.17665457275115726;0.35118228449893657;0.0;0.23750671681891455;7444;0.10881246641590542;0.23750671681891455
6;hiera_s_in1k__logits;Hiera_S-IN1K-LOGITS;0.1641436256724634;0.31490053797072437;0.0;0.22125201504567438;7444;0.09255776464266524;0.22125201504567438
