rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;dinov3_l__knn;DINOv3-L-KNN;0.36632053046415614;0.5439759789816089;0.0;0.48643202579258465;7444;0.3577377753895755;0.48643202579258465
2;dinov2_l__knn;DINOv2-L-KNN;0.3090203928437383;0.5207056174152384;0.0;0.44613111230521224;7444;0.3174368619022031;0.44613111230521224
3;clip_l_in1k__knn;CLIP-L-IN1K-KNN;0.3231577630426623;0.4536469410734393;0.0;0.4257119828049436;7444;0.29701773240193446;0.4257119828049436
4;dinov2_l_in1k__knn;DINOv2-L-IN1K-KNN;0.2985111972976354;0.498936569498311;0.0;0.42557764642665236;7444;0.2968833960236432;0.42557764642665236
5;dinov2_l_in1k__logits;DINOv2-L-IN1K-LOGITS;0.2982609783560616;0.5232078068309771;0.0;0.41980118216012896;7444;0.2911069317571198;0.41980118216012896
6;clip_l_in1k__logits;CLIP-L-IN1K-LOGITS;0.30514199924934315;0.5093206555736269;0.0;0.4055615260612574;7444;0.27686727565824826;0.4055615260612574
7;hiera_l_in1k__knn;Hiera_L-IN1K-KNN;0.24158638808957839;0.37632928812711125;0.0;0.32885545405695865;7444;0.20016120365394952;0.32885545405695865
8;swin_l_in1k__logits;Swin-L-IN1K-LOGITS;0.2183160265232078;0.40010008757662957;0.0;0.30722729715206876;7444;0.17853304674905962;0.30722729715206876
9;hiera_l_in1k__logits;Hiera_L-IN1K-LOGITS;0.2287001125985237;0.41060928312273237;0.0;0.3050779150994089;7444;0.17638366469639977;0.3050779150994089
10;swin_l__knn;Swin-L-KNN;0.20530464156136619;0.3609408232203178;0.0;0.28398710370768404;7444;0.1552928533046749;0.28398710370768404
11;swin_l_in1k__knn;Swin-L-IN1K-KNN;0.20530464156136619;0.3609408232203178;0.0;0.28398710370768404;7444;0.1552928533046749;0.28398710370768404
12;clip_l__knn;CLIP-L-KNN;0.16389340673088953;0.30826973601901664;0.0;0.23065556152606126;7444;0.10196131112305212;0.23065556152606126
13;vit_l_in1k__knn;ViT-L-IN1K-KNN;0.16889778556236706;0.2968847741774052;0.0;0.2243417517463729;7444;0.09564750134336378;0.2243417517463729
14;vit_l_in1k__logits;ViT-L-IN1K-LOGITS;0.15951457525334667;0.34267484048542474;0.0;0.2223267060720043;7444;0.09363245566899517;0.2223267060720043
