rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;swin_l_in1k__logits;Swin-L-IN1K-LOGITS;0.2183160265232078;0.40010008757662957;0.0;0.30722729715206876;7444;0.17853304674905962;0.30722729715206876
2;swin_b_in1k__linear_probe;Swin-B-IN1K-LINEAR_PROBE;0.2073063930939572;0.39334417615413486;0.0;0.28653949489521763;7444;0.1578452444922085;0.28653949489521763
3;swin_l_in1k__knn;Swin-L-IN1K-KNN;0.20530464156136619;0.3609408232203178;0.0;0.28398710370768404;7444;0.1552928533046749;0.28398710370768404
4;swin_l__knn;Swin-L-KNN;0.20530464156136619;0.3609408232203178;0.0;0.28398710370768404;7444;0.1552928533046749;0.28398710370768404
5;swin_b_in1k__knn;Swin-B-IN1K-KNN;0.20030026272988866;0.348304766670837;0.0;0.27565824825362706;7444;0.14696399785061792;0.27565824825362706
6;swin_b_in1k__logits;Swin-B-IN1K-LOGITS;0.19316902289503315;0.3782059301889153;0.0;0.2752552391187534;7444;0.14656098871574424;0.2752552391187534
7;swin_s_in1k__knn;Swin-S-IN1K-KNN;0.20367821844113598;0.35718753909670964;0.0;0.27512090274046214;7444;0.146426652337453;0.27512090274046214
8;swin_s_in1k__logits;Swin-S-IN1K-LOGITS;0.19704741648942825;0.3704491430001251;0.0;0.26679204728640515;7444;0.13809779688339602;0.26679204728640515
9;swin_b__knn;Swin-B-KNN;0.17377705492305767;0.31515075691229827;0.0;0.24328318108543795;7444;0.11458893068242881;0.24328318108543795
10;swin_s__knn;Swin-S-KNN;0.16789690979607155;0.2981358688852746;0.0;0.2408651262761956;7444;0.11217087587318647;0.2408651262761956
