superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
keyboard;150;;0.84;0.9197080291970803;0.84;0.8780487804878049;126;11;24
motorbike;150;;0.7066666666666667;1.0;0.7066666666666667;0.828125;106;0;44
bench;150;;0.7066666666666667;1.0;0.7066666666666667;0.828125;106;0;44
piano;150;;0.76;0.7916666666666666;0.76;0.7755102040816326;114;30;36
rifle;150;;0.7466666666666667;0.7619047619047619;0.7466666666666667;0.7542087542087542;112;35;38
bathtub;150;;0.6;0.9782608695652174;0.6;0.743801652892562;90;2;60
guitar;50;;0.58;1.0;0.58;0.7341772151898733;29;0;21
chair;150;;0.6933333333333334;0.7703703703703704;0.6933333333333334;0.7298245614035088;104;31;46
helmet;150;;0.6266666666666667;0.8623853211009175;0.6266666666666667;0.725868725868726;94;15;56
car;150;;0.8333333333333334;0.6377551020408163;0.8333333333333334;0.7225433526011562;125;71;25
watercraft;150;;0.62;0.7948717948717948;0.62;0.6966292134831461;93;24;57
airplane;150;;0.6;0.8035714285714286;0.6;0.6870229007633588;90;22;60
table;150;;0.5333333333333333;0.8888888888888888;0.5333333333333333;0.6666666666666667;80;10;70
bag;150;;0.52;0.9285714285714286;0.52;0.6666666666666666;78;6;72
birdhouse;150;;0.49333333333333335;1.0;0.49333333333333335;0.6607142857142857;74;0;76
bottle;300;;0.5233333333333333;0.8440860215053764;0.5233333333333333;0.6460905349794239;157;29;143
pillow;150;;0.47333333333333333;1.0;0.47333333333333333;0.6425339366515836;71;0;79
basket;150;;0.64;0.6037735849056604;0.64;0.6213592233009708;96;63;54
laptop;150;;0.7866666666666666;0.4978902953586498;0.7866666666666666;0.6098191214470283;118;119;32
rocket;149;;0.8187919463087249;0.47843137254901963;0.8187919463087249;0.603960396039604;122;133;27
pistol;150;;0.4266666666666667;1.0;0.4266666666666667;0.5981308411214953;64;0;86
lamp;150;;0.42;1.0;0.42;0.5915492957746479;63;0;87
bowl;150;;0.4;0.967741935483871;0.4;0.5660377358490567;60;2;90
mailbox;150;;0.42;0.7159090909090909;0.42;0.5294117647058822;63;25;87
microphone;150;;0.38;0.8507462686567164;0.38;0.5253456221198157;57;10;93
stove;150;;0.3;0.9375;0.3;0.45454545454545453;45;3;105
mug;150;;0.29333333333333333;1.0;0.29333333333333333;0.45360824742268036;44;0;106
train;150;;0.2866666666666667;1.0;0.2866666666666667;0.4455958549222798;43;0;107
dishwasher;150;;0.4266666666666667;0.460431654676259;0.4266666666666667;0.4429065743944636;64;75;86
jar;149;;0.5704697986577181;0.3617021276595745;0.5704697986577181;0.44270833333333337;85;150;64
trash bin;149;;0.785234899328859;0.3078947368421053;0.785234899328859;0.44234404536862004;117;263;32
cap;150;;0.28;1.0;0.28;0.43750000000000006;42;0;108
tower;150;;0.26666666666666666;1.0;0.26666666666666666;0.4210526315789474;40;0;110
washer;150;;0.26;0.9512195121951219;0.26;0.4083769633507853;39;2;111
display;150;;0.30666666666666664;0.6052631578947368;0.30666666666666664;0.4070796460176991;46;30;104
camera;150;;0.24;0.972972972972973;0.24;0.3850267379679144;36;1;114
sofa;50;;0.42;0.3230769230769231;0.42;0.3652173913043478;21;44;29
bed;100;;0.21;0.9545454545454546;0.21;0.34426229508196726;21;1;79
clock;149;;0.2751677852348993;0.41836734693877553;0.2751677852348993;0.33198380566801616;41;57;108
remote;149;;0.18791946308724833;0.6222222222222222;0.18791946308724833;0.288659793814433;28;17;121
loudspeaker;150;;0.20666666666666667;0.4626865671641791;0.20666666666666667;0.2857142857142857;31;36;119
printer;149;;0.1610738255033557;0.9230769230769231;0.1610738255033557;0.27428571428571424;24;2;125
earphone;50;;0.16;0.8;0.16;0.26666666666666666;8;2;42
knife;150;;0.10666666666666667;1.0;0.10666666666666667;0.1927710843373494;16;0;134
bookshelf;150;;0.09333333333333334;0.9333333333333333;0.09333333333333334;0.1696969696969697;14;1;136
microwaves;150;;0.06666666666666667;0.7142857142857143;0.06666666666666667;0.12195121951219512;10;4;140
file cabinet;150;;0.05333333333333334;1.0;0.05333333333333334;0.10126582278481014;8;0;142
bus;150;;0.03333333333333333;1.0;0.03333333333333333;0.06451612903225806;5;0;145
telephone;150;;0.03333333333333333;0.1111111111111111;0.03333333333333333;0.05128205128205128;5;40;145
cabinet;150;;0.0;0.0;0.0;0.0;0;0;150
flowerpot;150;;0.0;0.0;0.0;0.0;0;0;150
