value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.58;0.6;50;0.58
analog-clock-1;50;0.22;0.22;50;0.22
assault-rifle-1;50;0.7;0.98;50;0.9
backpack-1;50;0.76;0.82;50;0.76
backpack-2;50;0.26;0.9;50;0.8
bathtub-1;50;0.58;1.0;50;0.58
bathtub-2;50;0.86;1.0;50;0.86
bathtub-3;50;0.36;1.0;50;0.36
bed-1;50;0.0;0.6;50;0.02
bed-2;50;0.0;0.22;50;0.4
bench-1;50;0.88;1.0;50;0.88
bench-2;50;0.44;0.58;50;0.44
bench-3;50;0.8;0.8;50;0.8
birdhouse-1;50;0.38;0.58;50;0.38
birdhouse-2;50;0.6;0.74;50;0.6
birdhouse-3;50;0.5;0.78;50;0.5
bookshelf-1;50;0.12;0.16;50;0.12
bookshelf-2;50;0.0;0.4;50;0.0
bookshelf-3;50;0.16;0.2;50;0.16
bullet-train-1;50;0.36;0.48;50;0.36
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.08;50;0.06
bus-3;50;0.0;0.04;50;0.04
can-1;50;0.0;0.0;50;0.1
can-2;50;0.0;0.08;50;0.2
can-3;50;0.0;0.0;50;0.8
china-cabinet-1;50;0.0;0.0;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.0
computer-keyboard-1;50;0.88;1.0;50;0.88
computer-keyboard-2;50;0.64;1.0;50;0.64
computer-keyboard-3;50;1.0;1.0;50;1.0
cowboy-hat-1;50;0.78;1.0;50;0.78
cowboy-hat-2;50;0.06;0.38;50;0.06
cowboy-hat-3;50;0.0;0.48;50;0.0
crash-helmet-1;50;0.74;0.82;50;0.74
crash-helmet-2;50;0.4;0.68;50;0.48
crate-1;50;0.48;0.76;50;0.48
day-bed-1;50;0.42;0.46;50;0.42
dining-table-1;50;0.78;0.8;50;0.78
dining-table-2;50;0.0;0.02;50;0.34
dining-table-3;50;0.48;0.8;50;0.48
dishwasher-1;50;0.44;0.9;50;0.44
dishwasher-2;50;0.38;0.68;50;0.38
dishwasher-3;50;0.46;0.82;50;0.46
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.0;0.28;50;0.0
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.0;0.6;50;0.0
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.76;1.0;50;0.76
file-cabinet-1;50;0.0;0.04;50;0.0
file-cabinet-2;50;0.0;0.0;50;0.0
file-cabinet-3;50;0.16;0.26;50;0.16
flowerpot-1;50;0.0;0.0;50;0.0
football-helmet-1;50;0.66;0.78;50;0.66
flowerpot-3;50;0.0;0.26;50;0.0
folding-chair-1;50;0.26;0.48;50;0.96
folding-chair-2;50;0.0;0.0;50;0.62
iPod-1;50;0.16;0.32;50;0.16
grand-piano-1;50;0.84;0.86;50;0.84
knife-1;50;0.22;0.34;50;0.22
knife-2;50;0.0;0.58;50;0.02
microwave-2;50;0.02;0.02;50;0.02
knife-3;50;0.08;0.2;50;0.08
laptop-1;50;0.06;0.9;50;0.88
laptop-2;50;0.16;0.94;50;0.86
laptop-3;50;0.02;0.72;50;0.62
limousine-1;50;0.36;0.56;50;0.8
loudspeaker-1;50;0.2;0.2;50;0.2
loudspeaker-2;50;0.4;0.54;50;0.4
loudspeaker-3;50;0.02;0.14;50;0.02
mailbox-1;50;0.64;0.76;50;0.64
mailbox-2;50;0.06;0.16;50;0.06
mailbox-3;50;0.56;0.6;50;0.56
microphone-1;50;0.06;0.42;50;0.06
microphone-2;50;0.28;0.6;50;0.28
microphone-3;50;0.8;0.9;50;0.8
microwave-1;50;0.14;0.2;50;0.14
moped-2;50;0.48;0.7;50;0.6
microwave-3;50;0.04;0.2;50;0.04
missile-2;50;0.0;0.96;50;0.8
mixing-bowl-1;50;0.0;0.14;50;0.1
mobile-phone-2;50;0.04;0.24;50;0.04
mobile-phone-1;50;0.0;0.12;50;0.0
mobile-phone-3;50;0.02;0.28;50;0.06
monitor-1;50;0.32;0.8;50;0.32
mosque-1;50;0.78;0.8;50;0.8
monitor-2;50;0.2;0.8;50;0.2
monitor-3;50;0.28;0.8;50;0.4
moped-1;50;0.82;0.94;50;0.84
mug-1;50;0.72;1.0;50;0.72
moped-3;50;0.68;1.0;50;0.68
mug-3;50;0.16;0.82;50;0.16
mug-2;50;0.0;0.7;50;0.0
trash-can-2;50;0.8;0.8;50;0.8
upright-piano-1;50;0.7;0.84;50;0.82
obelisk-1;50;0.0;0.0;50;0.0
ocean-liner-1;50;0.0;0.02;50;0.26
old-plane;50;0.0;0.02;50;0.04
