value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
0025c5e2333949feb1db259d4ff08dbe;122;0.8524590163934426;0.9098360655737705;0;
008c5e7b77f74be99e41cfdf04fbde0d;122;0.5901639344262295;0.7459016393442623;0;
00fd99e778c244c3bd3b65f99dad7cb2;122;0.07377049180327869;0.22131147540983606;0;
0307b598bb7246748e0112107e495ac4;122;0.20491803278688525;0.2786885245901639;0;
037b03a3e0274279be4b93b7c7cedf01;122;0.5983606557377049;0.7950819672131147;0;
046e3307c74746a58ec4bea5b33b7b97;122;0.7540983606557377;0.8852459016393442;0;
04eae2077ed74f5fadde91ffb46b2085;122;0.00819672131147541;0.8032786885245902;0;
05590035d2954909ab287208a42da45a;122;0.1557377049180328;0.5819672131147541;0;
05ada823740f461c94456a68f1146ee2;122;0.4262295081967213;0.6557377049180327;0;
05eb4a68e56249c5b3db4ea937a57b6e;122;0.8524590163934426;0.9508196721311475;0;
071e439aee854058946e537949bf665e;122;0.7704918032786885;0.8360655737704918;0;
07b07f7292ed41019a8b6aebd98a5c29;122;0.39344262295081966;0.5327868852459017;0;
08a82d744b39481dbb40289faea1ba8f;122;0.06557377049180328;0.1721311475409836;0;
08aa1eecd4b94ca795c2124035f693d2;122;0.7786885245901639;0.8278688524590164;0;
091b3f2ddf114ecbb84d3bea723fd9cf;122;0.6229508196721312;0.7213114754098361;0;
0a1ee08e669843928c1f0caeb9971f85;122;0.0;0.00819672131147541;0;
0acdfc046a5149cc890c992da89b48c0;122;0.8688524590163934;0.9426229508196722;0;
0aceb86bf7474702b29b9f5beea2341a;122;0.2540983606557377;0.6475409836065574;0;
0b4dc3d42d1b4ceb8a19a0001a427864;122;0.3770491803278688;0.5573770491803278;0;
0b63793c9cc44cd589938f940f9a0df6;122;0.21311475409836064;0.4180327868852459;0;
0b9ff5b87b7b4711a8745c3703f08223;122;0.00819672131147541;0.4262295081967213;0;
0ba5f1c809994c99b4d8aa97e0ed3413;122;0.2540983606557377;0.6065573770491803;0;
0d339a3a91304192b4fc8d61ebd48bb1;122;0.3114754098360656;0.4098360655737705;0;
0dd620043178479db6752ab103b1e04e;122;0.22131147540983606;0.38524590163934425;0;
0e0f28026fec40da8c0f1dfd7a8dd45f;122;0.680327868852459;0.7295081967213115;0;
0f378da38bb14b3c8661238d49783ec8;122;0.5819672131147541;0.7295081967213115;0;
0f4e615457324281bd0fb5700a944fcb;122;0.02459016393442623;0.1721311475409836;0;
0fd6f90f9a604d22af9e5d674cc999d0;122;0.6557377049180327;0.8770491803278688;0;
1061168f9ec345db81cffb81c17f3649;122;0.08196721311475409;0.22950819672131148;0;
10c5c86971ff443caba9a7e2fe33abd1;122;0.5327868852459017;0.8032786885245902;0;
1103afdc2aaa4730a335857ed007f476;122;0.0;0.00819672131147541;0;
114d3c43e9b64f2bafb410cb39901d6c;122;0.6557377049180327;0.8032786885245902;0;
1195673235ac45f2aaafd62b3f823e94;122;0.7459016393442623;0.9180327868852459;0;
119cb34dbbfe41aba3288c6893d1b314;122;0.13114754098360656;0.6967213114754098;0;
1261cc9d7c8b4bbb895b14bfefc5ab58;122;0.48360655737704916;0.5737704918032787;0;
146817d85ce2447490c4fe9f0bbf6116;122;0.0;0.0;0;
14940a9a3a0b4af49ba51e689a87e727;122;0.28688524590163933;0.8360655737704918;0;
14e1cf1e810949da8b9b5f1cecf834d8;122;0.6147540983606558;0.7622950819672131;0;
158cfa9cb5064e2886ebc6270c5c1528;122;0.4344262295081967;0.7704918032786885;0;
16620e5ad39b437e82b72fc0d01c28aa;122;0.28688524590163933;0.7213114754098361;0;
16c5df26f1634177bbdb7d672f1e1ce2;122;0.06557377049180328;0.10655737704918032;0;
17042d9af8c5461e98876064fd80385d;122;0.02459016393442623;0.02459016393442623;0;
18311353c2464a929ec15b18819d0295;122;0.1557377049180328;0.29508196721311475;0;
1929d76ed37741bf9a0e2c45d1228cfa;122;0.3524590163934426;0.5327868852459017;0;
193b2a609fdf44ae8b5a5cdf9a17e3d1;122;0.7459016393442623;0.8934426229508197;0;
196cf0d3d5094b50874dbf51064a7d3e;122;0.7786885245901639;0.8934426229508197;0;
1a58b4a8b48b477e9449a622a4aa2be2;122;0.47540983606557374;0.6229508196721312;0;
1a5a5dbdb6de43f7aa9dfa2f31b326b9;122;0.0;0.03278688524590164;0;
1b3929f627a141be92f0c8c16a3ba296;122;0.5163934426229508;0.5819672131147541;0;
1be1cb560a934bd5a4ef6051b90197dd;122;0.2786885245901639;0.6639344262295082;0;
1c89cb9f2c224b78b6fea50f82e042c3;122;0.0;0.0;0;
1d339a286a7a4e62865717e01ea1357f;122;0.3442622950819672;0.5409836065573771;0;
1d9aee732c50495597611151c4798ab9;122;0.319672131147541;0.38524590163934425;0;
1de9441cb0744c0d8459ce957b8d0a57;122;0.08196721311475409;0.30327868852459017;0;
1e2b45735eb340588a4adecbb4bf5ef0;122;0.18032786885245902;0.4672131147540984;0;
1e46878101394d4598dac171399686a5;122;0.06557377049180328;0.1721311475409836;0;
1f53297b7cab4282a55ff6b91f23c82c;122;0.7213114754098361;0.8934426229508197;0;
20de33c317ce49a687b9fe8075d60e8a;122;0.1721311475409836;0.6229508196721312;0;
212f2713f3704907a2ca16c1546cb8f7;122;0.12295081967213115;0.22950819672131148;0;
214df65d886d41aab6ac689e1692f62a;122;0.27049180327868855;0.5081967213114754;0;
215b317cabfa42c48fad08d8b9a8fb8d;122;0.3114754098360656;0.45081967213114754;0;
2204bf0424494174be995416891dcd13;122;0.2540983606557377;0.3770491803278688;0;
223b376823b54d56a783f7b733aabe29;122;0.6639344262295082;0.819672131147541;0;
231af8e4f0b74c5195062cb2fcc4eccf;122;0.319672131147541;0.6557377049180327;0;
233c4548c26d4b66a54d69db0ea18da4;122;0.7377049180327869;0.8360655737704918;0;
236d43744d2e42db923b0dbd7ee0e911;122;0.22131147540983606;0.3442622950819672;0;
237d72410cab4732ab98446ded360ee6;122;0.5327868852459017;0.8442622950819673;0;
23bcc62f371b4c928726d3ea125e9bfe;122;0.28688524590163933;0.680327868852459;0;
23e9db6d0bfc4ff98ad902e64b317a8d;122;0.3442622950819672;0.680327868852459;0;
23fa151346304c8bb8c58f58a76e6407;122;0.10655737704918032;0.4016393442622951;0;
2429b2c0ce644cacb4c7ed7fb8e026d3;122;0.7377049180327869;0.8360655737704918;0;
2531db6c8aaa4775a08f5efdcc1f09f8;122;0.2786885245901639;0.4016393442622951;0;
259de41be0c7410e86b7e79be33d6b3a;122;0.5081967213114754;0.7295081967213115;0;
25a75902f3e5446a893b0de552f42862;122;0.08196721311475409;0.13114754098360656;0;
2613c5f24bb3407da2664c410c34d523;122;0.48360655737704916;0.8442622950819673;0;
26354cd6800744289bc1754cab8dbd4b;122;0.13934426229508196;0.2786885245901639;0;
26553d5c257d47cdae217c269fb3da6c;122;0.3114754098360656;0.5983606557377049;0;
26643044210742859726b0cfa36cd11f;122;0.7950819672131147;0.8934426229508197;0;
26fb0de1015d4570bac28cd8b1fb0a62;122;0.0;0.01639344262295082;0;
2734560ce87a4f93bd64c61329257070;122;0.5;0.8032786885245902;0;
276301d570ec40c1a11890c17bafb2b3;122;0.03278688524590164;0.03278688524590164;0;
27e4c28f2ad94fc3bd5dac5a5165e4ab;122;0.09836065573770492;0.21311475409836064;0;
2856dd3c61f940909dced9a5c0379484;122;0.639344262295082;0.7622950819672131;0;
29622b577d8e4e6dbd9fa40454f18118;122;0.9508196721311475;0.9836065573770492;0;
2a34cd55d10a4b57b920fc27319eda51;122;0.13114754098360656;0.45901639344262296;0;
2a77a1c27b604f038138e16116091ae7;122;0.2459016393442623;0.7049180327868853;0;
2aebe096ac63446585aac5b48e665ab0;122;0.03278688524590164;0.4344262295081967;0;
2b5194ac910d41f2902137bd68024058;122;0.13934426229508196;0.2459016393442623;0;
