Rank,Model,Model Key,ImageNet Top-1,ImageNet Top-5,ImageNet ECE,ImageNet ROC AUC,ImageNet Samples,Avg Top-1 Across All
1,Swin-B-IN1K-LINEAR_PROBE,swin_b_in1k__linear_probe,0.8668,0.984,0.7748549631100614,0.7917745849217931,4334,0.47097383630886
2,CLIP-B-IN1K-LINEAR_PROBE,clip_b_in1k__linear_probe,0.8666,0.982,0.8016792848351411,0.7762566904869743,4333,0.48853112288917894
3,DINOv2-B-IN1K-LINEAR_PROBE,dinov2_b_in1k__linear_probe,0.8134,0.967,0.7644826514730696,0.7664534376102744,4067,0.4986818045195328
