Rank,Model,Model Key,ImageNet Top-1,ImageNet Top-5,ImageNet ECE,ImageNet ROC AUC,ImageNet Samples,Avg Top-1 Across All
1,DINOv2-B-IN1K-LINEAR_PROBE,dinov2_b_in1k__linear_probe,0.26810959589640937,0.48442387088702615,0.261214116272575,0.8219644160474772,2143,0.4986818045195328
2,CLIP-B-IN1K-LINEAR_PROBE,clip_b_in1k__linear_probe,0.26122857500312774,0.4162392093081446,0.24983768598139253,0.8428844637799644,2088,0.48853112288917894
3,Swin-B-IN1K-LINEAR_PROBE,swin_b_in1k__linear_probe,0.2073063930939572,0.39334417615413486,0.19958974590618125,0.7929837755954233,1657,0.47097383630886
