Rank,Model,Model Key,ImageNet Top-1,ImageNet Top-5,ImageNet ECE,ImageNet ROC AUC,ImageNet Samples,Avg Top-1 Across All
1,DINOv2-B-IN1K-LINEAR_PROBE,dinov2_b_in1k__linear_probe,0.27704918032786885,0.5707650273224044,0.26551601692560456,0.6746326394779794,3042,0.4986818045195328
2,Swin-B-IN1K-LINEAR_PROBE,swin_b_in1k__linear_probe,0.2704007285974499,0.5436247723132969,0.2534287500693734,0.7375238173479804,2969,0.47097383630886
3,CLIP-B-IN1K-LINEAR_PROBE,clip_b_in1k__linear_probe,0.2575591985428051,0.5473588342440802,0.24055046690521908,0.7089982257198101,2828,0.48853112288917894
