rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;hiera_b_in1k__knn;Hiera_B-KNN;0.8546;0.9496;0.0;0;0;0;0.0
2;hiera_b_in1k__logits;Hiera_B-LOGITS;0.8542;0.9726;0.0;0;0;0;0.0
3;hiera_l_in1k__knn;Hiera_L-IN1K-KNN;0.8718;0.954;0.0;0;0;0;0.0
4;hiera_l_in1k__logits;Hiera_L-IN1K-LOGITS;0.8652;0.979;0.0;0;0;0;0.0
5;hiera_s_in1k__knn;Hiera_S-IN1K-KNN;0.8396;0.9476;0.0;0;0;0;0.0
6;hiera_s_in1k__logits;Hiera_S-IN1K-LOGITS;0.8432;0.9704;0.0;0;0;0;0.0
