value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.42;0.44;50;0.42
analog-clock-1;50;0.16;0.22;50;0.18
assault-rifle-1;50;0.38;0.42;50;0.4
backpack-1;50;0.62;0.68;50;0.62
backpack-2;50;0.02;0.08;50;0.08
bathtub-1;50;0.44;0.78;50;0.44
bathtub-2;50;0.48;0.92;50;0.48
bathtub-3;50;0.38;0.82;50;0.38
bed-1;50;0.0;0.0;50;0.0
bed-2;50;0.0;0.0;50;0.02
bench-1;50;0.36;0.84;50;0.36
bench-2;50;0.24;0.36;50;0.24
bench-3;50;0.24;0.32;50;0.24
birdhouse-1;50;0.08;0.22;50;0.08
birdhouse-2;50;0.4;0.4;50;0.4
birdhouse-3;50;0.54;0.76;50;0.54
bookshelf-1;50;0.02;0.02;50;0.02
bookshelf-2;50;0.04;0.26;50;0.04
bookshelf-3;50;0.16;0.18;50;0.16
bullet-train-1;50;0.0;0.0;50;0.0
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.0;50;0.0
bus-3;50;0.0;0.0;50;0.0
can-1;50;0.0;0.0;50;0.0
can-2;50;0.02;0.08;50;0.06
can-3;50;0.0;0.0;50;0.0
china-cabinet-1;50;0.0;0.02;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.0
computer-keyboard-1;50;0.3;0.58;50;0.3
computer-keyboard-2;50;0.32;0.68;50;0.32
computer-keyboard-3;50;0.5;0.74;50;0.5
cowboy-hat-1;50;0.04;0.32;50;0.04
cowboy-hat-2;50;0.0;0.12;50;0.02
cowboy-hat-3;50;0.0;0.32;50;0.0
crash-helmet-1;50;0.52;0.78;50;0.54
crash-helmet-2;50;0.32;0.84;50;0.32
crate-1;50;0.1;0.3;50;0.1
day-bed-1;50;0.22;0.46;50;0.22
dining-table-1;50;0.02;0.78;50;0.02
dining-table-2;50;0.0;0.04;50;0.18
dining-table-3;50;0.72;0.8;50;0.74
dishwasher-1;50;0.04;0.16;50;0.04
dishwasher-2;50;0.08;0.34;50;0.08
dishwasher-3;50;0.02;0.18;50;0.02
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.14;0.32;50;0.14
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.12;0.66;50;0.12
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.5;0.9;50;0.5
file-cabinet-1;50;0.0;0.0;50;0.0
file-cabinet-2;50;0.0;0.06;50;0.0
file-cabinet-3;50;0.2;0.2;50;0.2
flowerpot-1;50;0.06;0.66;50;0.06
football-helmet-1;50;0.36;0.48;50;0.4
flowerpot-3;50;0.14;0.42;50;0.14
folding-chair-1;50;0.2;0.46;50;0.24
folding-chair-2;50;0.16;0.7;50;0.56
iPod-1;50;0.0;0.28;50;0.0
grand-piano-1;50;0.72;0.78;50;0.72
knife-1;50;0.0;0.0;50;0.0
knife-2;50;0.02;0.24;50;0.04
microwave-2;50;0.02;0.04;50;0.02
knife-3;50;0.0;0.08;50;0.0
laptop-1;50;0.2;0.68;50;0.64
laptop-2;50;0.44;0.8;50;0.72
laptop-3;50;0.28;0.62;50;0.6
limousine-1;50;0.14;0.4;50;0.44
loudspeaker-1;50;0.0;0.06;50;0.0
loudspeaker-2;50;0.48;0.74;50;0.48
loudspeaker-3;50;0.02;0.14;50;0.02
mailbox-1;50;0.42;0.54;50;0.42
mailbox-2;50;0.28;0.5;50;0.28
mailbox-3;50;0.1;0.24;50;0.1
microphone-1;50;0.04;0.18;50;0.04
microphone-2;50;0.1;0.2;50;0.1
microphone-3;50;0.78;0.96;50;0.78
microwave-1;50;0.14;0.22;50;0.14
moped-2;50;0.06;0.6;50;0.34
microwave-3;50;0.1;0.16;50;0.1
missile-2;50;0.0;0.64;50;0.46
mixing-bowl-1;50;0.0;0.0;50;0.0
mobile-phone-2;50;0.02;0.04;50;0.02
mobile-phone-1;50;0.0;0.0;50;0.0
mobile-phone-3;50;0.0;0.0;50;0.0
monitor-1;50;0.16;0.4;50;0.18
mosque-1;50;0.0;0.04;50;0.12
monitor-2;50;0.26;0.28;50;0.26
monitor-3;50;0.12;0.34;50;0.14
moped-1;50;0.26;0.38;50;0.26
mug-1;50;0.18;0.82;50;0.18
moped-3;50;0.04;0.48;50;0.04
mug-3;50;0.22;0.76;50;0.22
mug-2;50;0.0;0.5;50;0.0
trash-can-2;50;0.8;0.82;50;0.8
upright-piano-1;50;0.04;0.08;50;0.04
obelisk-1;50;0.0;0.0;50;0.0
ocean-liner-1;50;0.0;0.0;50;0.02
old-plane;50;0.0;0.04;50;0.48
pas-plane;50;0.02;0.8;50;0.4
pill-bottle-1;50;0.02;0.2;50;0.18
pillow-1;50;0.04;0.24;50;0.04
pillow-2;50;0.02;0.2;50;0.02
pillow-3;50;0.06;0.3;50;0.06
plastic-bag-1;50;0.0;0.32;50;0.0
printer-1;50;0.06;0.1;50;0.06
printer-2;50;0.08;0.26;50;0.08
race-car-1;50;0.32;0.48;50;0.44
reflex-camera-1;50;0.02;0.04;50;0.02
reflex-camera-2;50;0.0;0.0;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.26;0.54;50;0.26
remote-2;50;0.14;0.2;50;0.14
remote-3;50;0.02;0.02;50;0.02
revolver-2;50;0.42;0.42;50;0.42
revolver-1;50;0.38;0.4;50;0.38
revolver-3;50;0.36;0.44;50;0.36
rifle-1;50;0.26;0.42;50;0.42
skateboard-3;50;0.0;0.0;0;
rifle-2;50;0.04;0.4;50;0.36
shopping-basket-1;50;0.86;0.96;50;0.86
shopping-basket-2;50;0.22;0.76;50;0.22
sofa-1;50;0.0;0.0;0;
skateboard-2;50;0.0;0.0;0;
sofa-3;50;0.0;0.0;0;
sofa-2;50;0.0;0.0;0;
water-bottle-1;50;0.8;0.8;50;0.8
water-tower-1;50;0.0;0.0;50;0.0
soup-bowl-1;50;0.04;0.72;50;0.74
soup-bowl-2;50;0.24;0.74;50;0.62
space-shuttle-1;50;0.0;0.0;50;0.22
speedboat-1;50;0.0;0.18;50;0.08
sports-car-1;50;0.12;0.68;50;0.4
steam-locomotive-1;50;0.0;0.02;50;0.0
stove-1;50;0.08;0.12;50;0.08
stove-2;50;0.0;0.02;50;0.0
stove-3;50;0.22;0.46;50;0.22
table-lamp-1;50;0.8;0.8;50;0.8
table-lamp-2;50;0.2;0.66;50;0.2
table-lamp-3;50;0.72;0.78;50;0.72
toilet-seat-1;50;0.32;0.66;50;0.32
trash-can-1;50;0.78;0.8;50;0.78
yawl-1;50;0.0;0.04;50;0.04
washer-3;50;0.18;0.3;50;0.18
upright-piano-2;50;0.3;0.48;50;0.36
vase-2;50;0.8;0.8;50;0.8
vase-3;50;0.06;0.74;50;0.06
washer-2;50;0.14;0.34;50;0.14
washer-1;50;0.14;0.18;50;0.14
wall-clock-2;50;0.24;0.4;50;0.24
wine-bottle-1;50;0.92;1.0;50;0.96
earphone-1;49;0.0;0.0;0;
missile-1;49;0.0;0.6938775510204082;49;0.42857142857142855
printer-3;49;0.02040816326530612;0.14285714285714285;49;0.02040816326530612
remote-1;49;0.10204081632653061;0.24489795918367346;49;0.10204081632653061
wall-clock-1;49;0.0;0.16326530612244897;49;0.12244897959183673
trash-can-3;49;0.6938775510204082;0.7959183673469388;49;0.6938775510204082
vase-1;49;0.22448979591836735;0.7346938775510204;49;0.22448979591836735
