value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
M_Tri_Plastic1_Black;800;0.20875;0.39375;745;0.28456375838926173
M_Tri_Plastic1_Cyan;800;0.165;0.33;745;0.2174496644295302
M_Tri_Plastic1_Yellow;800;0.15875;0.31875;745;0.21476510067114093
M_Tri_Plastic1_Green;800;0.15;0.31;745;0.19865771812080538
M_Tri_Plastic1_Grey;799;0.1902377972465582;0.3642052565707134;744;0.2540322580645161
M_Tri_Plastic1_Blue;799;0.1902377972465582;0.3541927409261577;744;0.24327956989247312
M_Tri_Plastic1_Red;799;0.16645807259073842;0.3404255319148936;744;0.22446236559139784
M_Tri_Plastic1_Pink;798;0.16541353383458646;0.3383458646616541;743;0.20995962314939434
M_Tri_Plastic1_White;798;0.18295739348370926;0.3483709273182957;744;0.25
Default;160;0.3;0.525;149;0.40939597315436244
