value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.2;0.34;50;0.2
analog-clock-1;50;0.2;0.22;50;0.2
assault-rifle-1;50;0.4;0.42;50;0.4
backpack-1;50;0.48;0.78;50;0.58
backpack-2;50;0.02;0.38;50;0.44
bathtub-1;50;0.22;0.7;50;0.22
bathtub-2;50;0.28;0.84;50;0.28
bathtub-3;50;0.42;0.9;50;0.42
bed-1;50;0.0;0.0;50;0.0
bed-2;50;0.0;0.18;50;0.0
bench-1;50;0.8;0.98;50;0.8
bench-2;50;0.08;0.26;50;0.08
bench-3;50;0.64;0.84;50;0.64
birdhouse-1;50;0.06;0.18;50;0.06
birdhouse-2;50;0.4;0.4;50;0.4
birdhouse-3;50;0.36;0.52;50;0.36
bookshelf-1;50;0.0;0.04;50;0.0
bookshelf-2;50;0.04;0.12;50;0.04
bookshelf-3;50;0.2;0.2;50;0.2
bullet-train-1;50;0.0;0.0;50;0.0
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.0;50;0.0
bus-3;50;0.0;0.0;50;0.02
can-1;50;0.0;0.0;50;0.0
can-2;50;0.0;0.1;50;0.12
can-3;50;0.0;0.0;50;0.0
china-cabinet-1;50;0.0;0.0;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.0
computer-keyboard-1;50;0.26;0.76;50;0.26
computer-keyboard-2;50;0.22;0.58;50;0.22
computer-keyboard-3;50;0.66;0.96;50;0.66
cowboy-hat-1;50;0.2;0.76;50;0.2
cowboy-hat-2;50;0.1;0.34;50;0.12
cowboy-hat-3;50;0.0;0.62;50;0.0
crash-helmet-1;50;0.26;0.6;50;0.26
crash-helmet-2;50;0.16;0.52;50;0.32
crate-1;50;0.12;0.46;50;0.12
day-bed-1;50;0.34;0.46;50;0.34
dining-table-1;50;0.08;0.6;50;0.1
dining-table-2;50;0.0;0.18;50;0.34
dining-table-3;50;0.72;0.8;50;0.76
dishwasher-1;50;0.04;0.18;50;0.04
dishwasher-2;50;0.08;0.22;50;0.08
dishwasher-3;50;0.04;0.16;50;0.04
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.0;0.04;50;0.0
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.36;0.78;50;0.36
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.7;0.96;50;0.7
file-cabinet-1;50;0.0;0.28;50;0.0
file-cabinet-2;50;0.0;0.02;50;0.0
file-cabinet-3;50;0.12;0.2;50;0.12
flowerpot-1;50;0.6;0.78;50;0.6
football-helmet-1;50;0.6;0.62;50;0.6
flowerpot-3;50;0.1;0.44;50;0.1
folding-chair-1;50;0.38;0.56;50;0.52
folding-chair-2;50;0.06;0.42;50;0.58
iPod-1;50;0.06;0.36;50;0.06
grand-piano-1;50;0.72;0.8;50;0.72
knife-1;50;0.0;0.16;50;0.0
knife-2;50;0.12;0.48;50;0.12
microwave-2;50;0.0;0.0;50;0.0
knife-3;50;0.02;0.1;50;0.02
laptop-1;50;0.26;0.96;50;0.74
laptop-2;50;0.38;0.9;50;0.86
laptop-3;50;0.34;0.82;50;0.46
limousine-1;50;0.2;0.4;50;0.52
loudspeaker-1;50;0.0;0.06;50;0.0
loudspeaker-2;50;0.38;0.6;50;0.38
loudspeaker-3;50;0.0;0.12;50;0.0
mailbox-1;50;0.36;0.66;50;0.36
mailbox-2;50;0.22;0.44;50;0.22
mailbox-3;50;0.28;0.36;50;0.28
microphone-1;50;0.04;0.24;50;0.04
microphone-2;50;0.16;0.84;50;0.16
microphone-3;50;0.48;0.78;50;0.48
microwave-1;50;0.08;0.14;50;0.08
moped-2;50;0.38;0.72;50;0.68
microwave-3;50;0.0;0.02;50;0.0
missile-2;50;0.0;0.74;50;0.68
mixing-bowl-1;50;0.0;0.18;50;0.38
mobile-phone-2;50;0.04;0.08;50;0.04
mobile-phone-1;50;0.0;0.02;50;0.0
mobile-phone-3;50;0.0;0.06;50;0.1
monitor-1;50;0.26;0.6;50;0.26
mosque-1;50;0.0;0.08;50;0.6
monitor-2;50;0.26;0.44;50;0.26
monitor-3;50;0.26;0.64;50;0.28
moped-1;50;0.02;0.4;50;0.02
mug-1;50;0.36;0.98;50;0.36
moped-3;50;0.3;0.42;50;0.3
mug-3;50;0.0;0.52;50;0.0
mug-2;50;0.0;0.18;50;0.0
trash-can-2;50;0.8;0.8;50;0.8
upright-piano-1;50;0.22;0.22;50;0.22
obelisk-1;50;0.0;0.0;50;0.12
ocean-liner-1;50;0.0;0.0;50;0.06
old-plane;50;0.0;0.24;50;0.28
pas-plane;50;0.44;1.0;50;0.8
pill-bottle-1;50;0.04;0.34;50;0.14
pillow-1;50;0.22;0.36;50;0.22
pillow-2;50;0.04;0.2;50;0.04
pillow-3;50;0.16;0.26;50;0.16
plastic-bag-1;50;0.04;0.42;50;0.28
printer-1;50;0.02;0.16;50;0.02
printer-2;50;0.16;0.22;50;0.16
race-car-1;50;0.5;0.56;50;0.52
reflex-camera-1;50;0.0;0.02;50;0.0
reflex-camera-2;50;0.0;0.0;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.1;0.2;50;0.1
remote-2;50;0.18;0.2;50;0.18
