superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
piano;63;1.0;0.9682539682539683;0.953125;0.9682539682539683;0.9606299212598425;61;3;2
birdhouse;63;1.0;0.7777777777777778;1.0;0.7777777777777778;0.8750000000000001;49;0;14
bowl;63;1.0;0.7777777777777778;0.9607843137254902;0.7777777777777778;0.8596491228070176;49;2;14
motorbike;63;1.0;0.8571428571428571;0.8307692307692308;0.8571428571428571;0.84375;54;11;9
guitar;21;1.0;0.8571428571428571;0.8181818181818182;0.8571428571428571;0.8372093023255814;18;4;3
helmet;63;1.0;0.746031746031746;0.9038461538461539;0.746031746031746;0.8173913043478261;47;5;16
bench;63;0.6666666666666666;0.6349206349206349;1.0;0.6349206349206349;0.7766990291262136;40;0;23
stove;63;1.0;0.6507936507936508;0.9318181818181818;0.6507936507936508;0.7663551401869159;41;3;22
lamp;63;1.0;0.6825396825396826;0.8269230769230769;0.6825396825396826;0.7478260869565218;43;9;20
trash bin;63;1.0;0.7619047619047619;0.7058823529411765;0.7619047619047619;0.7328244274809159;48;20;15
chair;63;1.0;0.9047619047619048;0.6063829787234043;0.9047619047619048;0.7261146496815286;57;37;6
clock;63;1.0;0.7301587301587301;0.7076923076923077;0.7301587301587301;0.7187500000000001;46;19;17
bed;42;1.0;0.5238095238095238;1.0;0.5238095238095238;0.6875000000000001;22;0;20
car;63;1.0;0.7142857142857143;0.6617647058823529;0.7142857142857143;0.6870229007633588;45;23;18
bookshelf;63;0.6666666666666666;0.5079365079365079;1.0;0.5079365079365079;0.6736842105263158;32;0;31
washer;63;1.0;0.7301587301587301;0.6216216216216216;0.7301587301587301;0.6715328467153284;46;28;17
file cabinet;63;1.0;0.5555555555555556;0.7608695652173914;0.5555555555555556;0.6422018348623854;35;11;28
table;63;0.6666666666666666;0.4444444444444444;1.0;0.4444444444444444;0.6153846153846153;28;0;35
printer;63;1.0;0.42857142857142855;0.9642857142857143;0.42857142857142855;0.5934065934065934;27;1;36
remote;63;0.6666666666666666;0.4444444444444444;0.875;0.4444444444444444;0.5894736842105263;28;4;35
bottle;126;0.5;0.5476190476190477;0.6272727272727273;0.5476190476190477;0.5847457627118645;69;41;57
basket;63;0.6666666666666666;0.5079365079365079;0.6666666666666666;0.5079365079365079;0.5765765765765767;32;16;31
microwaves;63;0.6666666666666666;0.3968253968253968;1.0;0.3968253968253968;0.5681818181818182;25;0;38
sofa;21;1.0;0.6190476190476191;0.52;0.6190476190476191;0.5652173913043478;13;12;8
cap;63;1.0;0.3968253968253968;0.9615384615384616;0.3968253968253968;0.5617977528089887;25;1;38
loudspeaker;63;0.6666666666666666;0.3968253968253968;0.7142857142857143;0.3968253968253968;0.5102040816326531;25;10;38
rocket;63;0.6666666666666666;0.5079365079365079;0.4507042253521127;0.5079365079365079;0.4776119402985074;32;39;31
laptop;63;0.6666666666666666;0.7619047619047619;0.34285714285714286;0.7619047619047619;0.4729064039408866;48;92;15
airplane;63;0.3333333333333333;0.3492063492063492;0.6285714285714286;0.3492063492063492;0.44897959183673464;22;13;41
pillow;63;0.3333333333333333;0.2698412698412698;1.0;0.2698412698412698;0.425;17;0;46
watercraft;63;0.3333333333333333;0.2698412698412698;1.0;0.2698412698412698;0.425;17;0;46
bathtub;63;0.3333333333333333;0.2698412698412698;1.0;0.2698412698412698;0.425;17;0;46
tower;63;0.3333333333333333;0.23809523809523808;0.8823529411764706;0.23809523809523808;0.37499999999999994;15;2;48
microphone;63;0.3333333333333333;0.2222222222222222;1.0;0.2222222222222222;0.3636363636363636;14;0;49
camera;63;0.3333333333333333;0.20634920634920634;1.0;0.20634920634920634;0.34210526315789475;13;0;50
display;63;0.3333333333333333;0.1746031746031746;0.5238095238095238;0.1746031746031746;0.2619047619047619;11;10;52
bag;63;0.3333333333333333;0.15873015873015872;0.6666666666666666;0.15873015873015872;0.2564102564102564;10;5;53
bus;63;0.0;0.14285714285714285;0.5294117647058824;0.14285714285714285;0.22499999999999998;9;8;54
keyboard;63;0.0;0.12698412698412698;0.6153846153846154;0.12698412698412698;0.21052631578947367;8;5;55
mailbox;63;0.0;0.1111111111111111;0.5;0.1111111111111111;0.1818181818181818;7;7;56
jar;63;0.0;0.14285714285714285;0.15789473684210525;0.14285714285714285;0.15;9;48;54
rifle;63;0.0;0.09523809523809523;0.35294117647058826;0.09523809523809523;0.15;6;11;57
pistol;63;0.0;0.07936507936507936;1.0;0.07936507936507936;0.14705882352941177;5;0;58
dishwasher;63;0.3333333333333333;0.07936507936507936;0.5;0.07936507936507936;0.13698630136986303;5;5;58
mug;63;0.0;0.06349206349206349;1.0;0.06349206349206349;0.11940298507462686;4;0;59
telephone;63;0.0;0.06349206349206349;0.5714285714285714;0.06349206349206349;0.11428571428571427;4;3;59
earphone;21;0.0;0.047619047619047616;0.16666666666666666;0.047619047619047616;0.07407407407407407;1;5;20
knife;63;0.0;0.031746031746031744;1.0;0.031746031746031744;0.06153846153846154;2;0;61
cabinet;63;0.0;0.015873015873015872;0.06666666666666667;0.015873015873015872;0.025641025641025637;1;14;62
flowerpot;63;0.0;0.0;0.0;0.0;0.0;0;0;63
train;63;0.0;0.0;0.0;0.0;0.0;0;0;63
