value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.46;0.5;50;0.46
analog-clock-1;50;0.22;0.22;50;0.26
assault-rifle-1;50;0.4;0.56;50;0.4
backpack-1;50;0.66;0.78;50;0.66
backpack-2;50;0.02;0.24;50;0.22
bathtub-1;50;0.36;0.62;50;0.36
bathtub-2;50;0.44;0.88;50;0.44
bathtub-3;50;0.58;0.9;50;0.58
bed-1;50;0.0;0.22;50;0.0
bed-2;50;0.0;0.06;50;0.1
bench-1;50;1.0;1.0;50;1.0
bench-2;50;0.36;0.48;50;0.36
bench-3;50;0.44;0.74;50;0.44
birdhouse-1;50;0.28;0.34;50;0.28
birdhouse-2;50;0.54;0.58;50;0.54
birdhouse-3;50;0.44;0.78;50;0.44
bookshelf-1;50;0.04;0.1;50;0.04
bookshelf-2;50;0.36;0.4;50;0.36
bookshelf-3;50;0.2;0.2;50;0.2
bullet-train-1;50;0.0;0.0;50;0.0
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.0;50;0.02
bus-3;50;0.0;0.0;50;0.02
can-1;50;0.0;0.0;50;0.0
can-2;50;0.0;0.06;50;0.06
can-3;50;0.0;0.0;50;0.02
china-cabinet-1;50;0.0;0.0;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.02
computer-keyboard-1;50;0.2;0.72;50;0.2
computer-keyboard-2;50;0.22;0.56;50;0.22
computer-keyboard-3;50;0.28;0.92;50;0.28
cowboy-hat-1;50;0.74;0.8;50;0.74
cowboy-hat-2;50;0.18;0.26;50;0.18
cowboy-hat-3;50;0.0;0.4;50;0.0
crash-helmet-1;50;0.66;0.76;50;0.66
crash-helmet-2;50;0.68;0.76;50;0.68
crate-1;50;0.04;0.06;50;0.04
day-bed-1;50;0.52;0.58;50;0.52
dining-table-1;50;0.02;0.1;50;0.02
dining-table-2;50;0.0;0.12;50;0.22
dining-table-3;50;0.7;0.78;50;0.7
dishwasher-1;50;0.08;0.2;50;0.08
dishwasher-2;50;0.06;0.16;50;0.06
dishwasher-3;50;0.0;0.0;50;0.0
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.02;0.04;50;0.02
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.0;0.38;50;0.0
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;1.0;1.0;50;1.0
file-cabinet-1;50;0.0;0.42;50;0.0
file-cabinet-2;50;0.0;0.0;50;0.0
file-cabinet-3;50;0.32;0.4;50;0.32
flowerpot-1;50;0.56;0.74;50;0.56
football-helmet-1;50;0.6;0.6;50;0.64
flowerpot-3;50;0.1;0.2;50;0.1
folding-chair-1;50;0.16;0.3;50;0.5
folding-chair-2;50;0.0;0.1;50;0.72
iPod-1;50;0.18;0.26;50;0.18
grand-piano-1;50;0.96;0.98;50;0.96
knife-1;50;0.02;0.02;50;0.02
knife-2;50;0.0;0.18;50;0.0
microwave-2;50;0.02;0.02;50;0.02
knife-3;50;0.04;0.24;50;0.04
laptop-1;50;0.04;0.68;50;0.68
laptop-2;50;0.06;0.84;50;0.76
laptop-3;50;0.14;0.84;50;0.66
limousine-1;50;0.4;0.42;50;0.4
loudspeaker-1;50;0.0;0.0;50;0.0
loudspeaker-2;50;0.3;0.62;50;0.3
loudspeaker-3;50;0.0;0.0;50;0.0
mailbox-1;50;0.62;0.72;50;0.62
mailbox-2;50;0.54;0.64;50;0.54
mailbox-3;50;0.12;0.18;50;0.12
microphone-1;50;0.0;0.06;50;0.0
microphone-2;50;0.1;0.2;50;0.1
microphone-3;50;0.82;0.86;50;0.82
microwave-1;50;0.18;0.24;50;0.18
moped-2;50;0.02;0.78;50;0.62
microwave-3;50;0.06;0.06;50;0.06
missile-2;50;0.42;0.58;50;0.46
mixing-bowl-1;50;0.0;0.4;50;0.54
mobile-phone-2;50;0.0;0.04;50;0.0
mobile-phone-1;50;0.0;0.04;50;0.0
mobile-phone-3;50;0.0;0.0;50;0.0
monitor-1;50;0.46;0.76;50;0.48
mosque-1;50;0.0;0.02;50;0.38
monitor-2;50;0.32;0.48;50;0.36
monitor-3;50;0.48;0.62;50;0.52
moped-1;50;0.42;0.46;50;0.42
mug-1;50;0.56;1.0;50;0.56
moped-3;50;0.44;0.54;50;0.54
mug-3;50;0.28;0.78;50;0.28
mug-2;50;0.0;0.02;50;0.0
trash-can-2;50;0.8;0.82;50;0.8
upright-piano-1;50;0.16;0.16;50;0.16
obelisk-1;50;0.0;0.0;50;0.16
ocean-liner-1;50;0.0;0.0;50;0.14
old-plane;50;0.0;0.0;50;0.66
pas-plane;50;0.58;0.88;50;0.98
pill-bottle-1;50;0.0;0.0;50;0.76
pillow-1;50;0.26;0.52;50;0.26
pillow-2;50;0.06;0.18;50;0.06
pillow-3;50;0.06;0.4;50;0.06
