Model,imagenet-1k_Top1,imagenet-1k_Top5,imagenet-1k_ECE,imagenet-1k_ROC,imagenet-9_Top1,imagenet-9_Top5,imagenet-9_ECE,imagenet-9_ROC,imagenet-a_Top1,imagenet-a_Top5,imagenet-a_ECE,imagenet-a_ROC,imagenet-c_Top1,imagenet-c_Top5,imagenet-c_ECE,imagenet-c_ROC,imagenet-d_Top1,imagenet-d_Top5,imagenet-d_ECE,imagenet-d_ROC,imagenet-hard_Top1,imagenet-hard_Top5,imagenet-hard_ECE,imagenet-hard_ROC,imagenet-mini_Top1,imagenet-mini_Top5,imagenet-mini_ECE,imagenet-mini_ROC,imagenet-r_Top1,imagenet-r_Top5,imagenet-r_ECE,imagenet-r_ROC,imagenet-sketch_Top1,imagenet-sketch_Top5,imagenet-sketch_ECE,imagenet-sketch_ROC,imagenet-v2_Top1,imagenet-v2_Top5,imagenet-v2_ECE,imagenet-v2_ROC,tiny-imagenet_Top1,tiny-imagenet_Top5,tiny-imagenet_ECE,tiny-imagenet_ROC,normal_dataset_Top1,normal_dataset_Top5,normal_dataset_ECE,normal_dataset_ROC,plastic_dataset_Top1,plastic_dataset_Top5,plastic_dataset_ECE,plastic_dataset_ROC,objectnet_Top1,objectnet_Top5,objectnet_ECE,objectnet_ROC,PUG_ImageNet_Top1,PUG_ImageNet_Top5,PUG_ImageNet_ECE,PUG_ImageNet_ROC,Avg_Top1,Avg_Top5,Avg_ECE,Avg_ROC
CLIP-B-IN1K-LINEAR_PROBE,0.838,0.9742,0.7770561831356958,0.77500721883379,0.5416666666666666,0.6962037037037037,0.5077986142826683,0.8991532303087859,0.23230295731299344,0.49458048976314734,0.2192167430172319,0.6482900832095646,0.6558711578947368,0.8439423157894737,0.6218288216286033,0.8407484090261735,0.23081695966907964,0.556153050672182,0.21703116205793482,0.6068608019845778,0.2575591985428051,0.5473588342440802,0.24055046690521908,0.7089982257198101,0.8666,0.982,0.8016792848351411,0.7762566904869743,0.5262333333333333,0.7069,0.5022468127005035,0.8327628221172086,0.5482520780522313,0.7858476291536481,0.5232805211590343,0.7976866573712751,0.7373,0.9237,0.6875048620725749,0.7909755297559677,0.5893,0.7797,0.5655438792945584,0.8005059673255104,0.2875,0.4625,0.27581079058173125,0.8359533236126895,0.26122857500312774,0.4162392093081446,0.24983768598139253,0.8428844637799644,0.27646172068482827,0.41606546785829657,0.26072918970749404,0.7919592246055656,0.47887419617788246,0.6501902001630288,0.4571146837455074,0.8302715804122467,0.48853112288917894,0.6823720600437136,0.46048198007368596,0.7852209485700069
DINOv2-B-IN1K-LINEAR_PROBE,0.7805,0.9489,0.7373026757158455,0.7632820208995169,0.5496604938271605,0.7018518518518518,0.5237067043208868,0.8853084023086312,0.5209420580757393,0.7370533922119631,0.5080886028167121,0.745617115378268,0.6871153684210526,0.8786962105263157,0.6605563945976272,0.8046477249493112,0.2062047569803516,0.5249224405377456,0.1975240191291621,0.605038147271413,0.27704918032786885,0.5707650273224044,0.26551601692560456,0.6746326394779794,0.8134,0.967,0.7644826514730696,0.7664534376102744,0.5213,0.7135333333333334,0.5058791305017386,0.8120610358854835,0.5342804928373519,0.7835681581481263,0.5189154959340155,0.7709860046714723,0.6826,0.8944,0.6468446839954937,0.782539923429284,0.6115,0.8047,0.5919142790284474,0.7691956084106534,0.31607142857142856,0.5553571428571429,0.30899079345091157,0.7818646854138291,0.26810959589640937,0.48442387088702615,0.261214116272575,0.8219644160474772,0.25433401529019056,0.4161193065575536,0.2432650154359423,0.7793737562550246,0.4571596775654379,0.6431482655556562,0.446124717690628,0.8286399563701026,0.4986818045195328,0.7082959333192744,0.47868835315257735,0.7727736582919147
Swin-B-IN1K-LINEAR_PROBE,0.8391,0.9754,0.7501673057167791,0.7796387840148657,0.5587654320987654,0.7103086419753086,0.5114378114963809,0.8992475290746915,0.3067041348855881,0.5961461260537937,0.2931149611559571,0.6697870845042952,0.6893273684210526,0.877197052631579,0.6452491376712653,0.8193177676494523,0.20682523267838676,0.5613236814891417,0.1960233205345757,0.5674149934810953,0.2704007285974499,0.5436247723132969,0.2534287500693734,0.7375238173479804,0.8668,0.984,0.7748549631100614,0.7917745849217931,0.4361333333333333,0.6027666666666667,0.41378451483633055,0.8446550555990544,0.4488592819666333,0.679871878009,0.428823281784396,0.821949823851752,0.735,0.9266,0.6666844566987362,0.7933293800539083,0.5826,0.7853,0.560459401459992,0.796956203631557,0.22708333333333333,0.41369047619047616,0.21937679001636015,0.7872154128844099,0.2073063930939572,0.39334417615413486,0.19958974590618125,0.7929837755954233,0.261333046193604,0.4139657585872725,0.24886328785719747,0.7903676193239083,0.4283692600307943,0.6149012770582375,0.41083685815299187,0.8150400857275557,0.47097383630886,0.6718960338085939,0.4381796390977719,0.7804801278441162
