superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
piano;63;1.0;0.7619047619047619;0.9411764705882353;0.7619047619047619;0.8421052631578947;48;3;15
guitar;21;1.0;0.7142857142857143;1.0;0.7142857142857143;0.8333333333333333;15;0;6
clock;63;1.0;0.6825396825396826;0.8775510204081632;0.6825396825396826;0.7678571428571428;43;6;20
lamp;63;0.6666666666666666;0.6031746031746031;0.8837209302325582;0.6031746031746031;0.7169811320754716;38;5;25
trash bin;63;0.6666666666666666;0.8095238095238095;0.6219512195121951;0.8095238095238095;0.7034482758620689;51;31;12
remote;63;1.0;0.5396825396825397;1.0;0.5396825396825397;0.7010309278350516;34;0;29
washer;63;1.0;0.5238095238095238;0.868421052631579;0.5238095238095238;0.6534653465346535;33;5;30
bottle;126;0.6666666666666666;0.5476190476190477;0.7666666666666667;0.5476190476190477;0.6388888888888888;69;21;57
stove;63;1.0;0.4603174603174603;1.0;0.4603174603174603;0.6304347826086957;29;0;34
laptop;63;0.6666666666666666;0.6666666666666666;0.5753424657534246;0.6666666666666666;0.6176470588235294;42;31;21
birdhouse;63;1.0;0.4603174603174603;0.8787878787878788;0.4603174603174603;0.6041666666666666;29;4;34
car;63;0.6666666666666666;0.5396825396825397;0.6415094339622641;0.5396825396825397;0.5862068965517241;34;19;29
bowl;63;0.6666666666666666;0.4126984126984127;1.0;0.4126984126984127;0.5842696629213483;26;0;37
microwaves;63;0.6666666666666666;0.4126984126984127;1.0;0.4126984126984127;0.5842696629213483;26;0;37
bench;63;0.3333333333333333;0.4603174603174603;0.7837837837837838;0.4603174603174603;0.58;29;8;34
chair;63;1.0;0.7142857142857143;0.4787234042553192;0.7142857142857143;0.5732484076433122;45;49;18
helmet;63;0.6666666666666666;0.3492063492063492;1.0;0.3492063492063492;0.5176470588235293;22;0;41
bookshelf;63;0.6666666666666666;0.36507936507936506;0.8518518518518519;0.36507936507936506;0.5111111111111111;23;4;40
dishwasher;63;0.6666666666666666;0.3492063492063492;0.88;0.3492063492063492;0.5;22;3;41
table;63;0.6666666666666666;0.3492063492063492;0.7096774193548387;0.3492063492063492;0.4680851063829788;22;9;41
jar;63;0.6666666666666666;0.36507936507936506;0.5897435897435898;0.36507936507936506;0.45098039215686275;23;16;40
bathtub;63;0.0;0.31746031746031744;0.5405405405405406;0.31746031746031744;0.4;20;17;43
sofa;21;1.0;0.6190476190476191;0.2765957446808511;0.6190476190476191;0.38235294117647056;13;34;8
display;63;0.0;0.23809523809523808;0.7894736842105263;0.23809523809523808;0.3658536585365853;15;4;48
mug;63;0.3333333333333333;0.20634920634920634;1.0;0.20634920634920634;0.34210526315789475;13;0;50
airplane;63;0.6666666666666666;0.2698412698412698;0.4146341463414634;0.2698412698412698;0.3269230769230769;17;24;46
bag;63;0.0;0.19047619047619047;1.0;0.19047619047619047;0.32;12;0;51
flowerpot;63;0.6666666666666666;0.19047619047619047;1.0;0.19047619047619047;0.32;12;0;51
cap;63;0.3333333333333333;0.1746031746031746;0.8461538461538461;0.1746031746031746;0.2894736842105263;11;2;52
basket;63;0.0;0.19047619047619047;0.4;0.19047619047619047;0.25806451612903225;12;18;51
printer;63;0.3333333333333333;0.14285714285714285;0.9;0.14285714285714285;0.24657534246575338;9;1;54
rocket;63;0.0;0.1746031746031746;0.36666666666666664;0.1746031746031746;0.2365591397849462;11;19;52
file cabinet;63;0.3333333333333333;0.12698412698412698;1.0;0.12698412698412698;0.22535211267605632;8;0;55
loudspeaker;63;0.3333333333333333;0.14285714285714285;0.5294117647058824;0.14285714285714285;0.22499999999999998;9;8;54
tower;63;0.3333333333333333;0.14285714285714285;0.45;0.14285714285714285;0.21686746987951805;9;11;54
telephone;63;0.3333333333333333;0.12698412698412698;0.7272727272727273;0.12698412698412698;0.2162162162162162;8;3;55
pistol;63;0.0;0.09523809523809523;1.0;0.09523809523809523;0.17391304347826084;6;0;57
watercraft;63;0.0;0.09523809523809523;0.75;0.09523809523809523;0.16901408450704225;6;2;57
rifle;63;0.0;0.09523809523809523;0.2608695652173913;0.09523809523809523;0.13953488372093023;6;17;57
earphone;21;0.0;0.09523809523809523;0.2222222222222222;0.09523809523809523;0.13333333333333333;2;7;19
camera;63;0.0;0.06349206349206349;1.0;0.06349206349206349;0.11940298507462686;4;0;59
pillow;63;0.0;0.047619047619047616;1.0;0.047619047619047616;0.0909090909090909;3;0;60
mailbox;63;0.0;0.047619047619047616;0.23076923076923078;0.047619047619047616;0.07894736842105264;3;10;60
keyboard;63;0.0;0.031746031746031744;1.0;0.031746031746031744;0.06153846153846154;2;0;61
motorbike;63;0.0;0.031746031746031744;1.0;0.031746031746031744;0.06153846153846154;2;0;61
bed;42;0.0;0.023809523809523808;0.5;0.023809523809523808;0.04545454545454545;1;1;41
knife;63;0.0;0.015873015873015872;0.3333333333333333;0.015873015873015872;0.030303030303030304;1;2;62
cabinet;63;0.0;0.0;0.0;0.0;0.0;0;2;63
bus;63;0.0;0.0;0.0;0.0;0.0;0;0;63
microphone;63;0.0;0.0;0.0;0.0;0.0;0;0;63
train;63;0.0;0.0;0.0;0.0;0.0;0;0;63
