superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
guitar;21;1.0;0.9047619047619048;1.0;0.9047619047619048;0.9500000000000001;19;0;2
piano;63;1.0;0.873015873015873;0.8461538461538461;0.873015873015873;0.859375;55;10;8
birdhouse;63;1.0;0.7777777777777778;0.875;0.7777777777777778;0.823529411764706;49;7;14
clock;63;1.0;0.7619047619047619;0.8888888888888888;0.7619047619047619;0.8205128205128205;48;6;15
bench;63;0.6666666666666666;0.7619047619047619;0.8727272727272727;0.7619047619047619;0.8135593220338982;48;7;15
flowerpot;63;1.0;0.6190476190476191;1.0;0.6190476190476191;0.7647058823529412;39;0;24
lamp;63;0.3333333333333333;0.6349206349206349;0.9523809523809523;0.6349206349206349;0.7619047619047619;40;2;23
chair;63;1.0;0.8888888888888888;0.6511627906976745;0.8888888888888888;0.7516778523489932;56;30;7
washer;63;1.0;0.6190476190476191;0.9285714285714286;0.6190476190476191;0.742857142857143;39;3;24
bathtub;63;0.6666666666666666;0.6666666666666666;0.8235294117647058;0.6666666666666666;0.7368421052631577;42;9;21
stove;63;1.0;0.5555555555555556;0.9722222222222222;0.5555555555555556;0.7070707070707072;35;1;28
laptop;63;1.0;0.8888888888888888;0.5833333333333334;0.8888888888888888;0.7044025157232704;56;40;7
display;63;1.0;0.5714285714285714;0.9;0.5714285714285714;0.6990291262135921;36;4;27
remote;63;1.0;0.6031746031746031;0.8260869565217391;0.6031746031746031;0.6972477064220184;38;8;25
trash bin;63;1.0;0.9523809523809523;0.5454545454545454;0.9523809523809523;0.6936416184971098;60;50;3
helmet;63;0.6666666666666666;0.5555555555555556;0.9210526315789473;0.5555555555555556;0.693069306930693;35;3;28
table;63;0.6666666666666666;0.6031746031746031;0.7307692307692307;0.6031746031746031;0.6608695652173913;38;14;25
keyboard;63;0.6666666666666666;0.49206349206349204;1.0;0.49206349206349204;0.6595744680851063;31;0;32
jar;63;0.6666666666666666;0.5714285714285714;0.75;0.5714285714285714;0.6486486486486486;36;12;27
bowl;63;0.6666666666666666;0.47619047619047616;1.0;0.47619047619047616;0.6451612903225806;30;0;33
microwaves;63;0.6666666666666666;0.47619047619047616;0.967741935483871;0.47619047619047616;0.6382978723404255;30;1;33
car;63;1.0;0.6349206349206349;0.6153846153846154;0.6349206349206349;0.625;40;25;23
motorbike;63;0.3333333333333333;0.47619047619047616;0.9090909090909091;0.47619047619047616;0.6249999999999999;30;3;33
airplane;63;0.6666666666666666;0.5238095238095238;0.7674418604651163;0.5238095238095238;0.6226415094339623;33;10;30
bookshelf;63;0.3333333333333333;0.4444444444444444;0.9655172413793104;0.4444444444444444;0.6086956521739131;28;1;35
bottle;126;0.5;0.49206349206349204;0.7469879518072289;0.49206349206349204;0.5933014354066986;62;21;64
sofa;21;1.0;0.8571428571428571;0.43902439024390244;0.8571428571428571;0.5806451612903225;18;23;3
bed;42;0.5;0.40476190476190477;1.0;0.40476190476190477;0.576271186440678;17;0;25
earphone;21;1.0;0.42857142857142855;0.8181818181818182;0.42857142857142855;0.5625;9;2;12
bag;63;0.3333333333333333;0.3968253968253968;0.8928571428571429;0.3968253968253968;0.5494505494505494;25;3;38
loudspeaker;63;0.3333333333333333;0.42857142857142855;0.7297297297297297;0.42857142857142855;0.54;27;10;36
dishwasher;63;0.6666666666666666;0.38095238095238093;0.9230769230769231;0.38095238095238093;0.5393258426966292;24;2;39
microphone;63;0.3333333333333333;0.3333333333333333;0.9130434782608695;0.3333333333333333;0.48837209302325574;21;2;42
pillow;63;0.3333333333333333;0.31746031746031744;1.0;0.31746031746031744;0.4819277108433735;20;0;43
cap;63;0.3333333333333333;0.3333333333333333;0.84;0.3333333333333333;0.47727272727272724;21;4;42
basket;63;0.6666666666666666;0.49206349206349204;0.45588235294117646;0.49206349206349204;0.47328244274809156;31;37;32
telephone;63;0.3333333333333333;0.2857142857142857;0.9473684210526315;0.2857142857142857;0.43902439024390244;18;1;45
printer;63;0.6666666666666666;0.30158730158730157;0.76;0.30158730158730157;0.43181818181818177;19;6;44
file cabinet;63;0.3333333333333333;0.25396825396825395;0.8;0.25396825396825395;0.38554216867469876;16;4;47
camera;63;0.3333333333333333;0.23809523809523808;0.9375;0.23809523809523808;0.37974683544303794;15;1;48
mailbox;63;0.3333333333333333;0.2698412698412698;0.5862068965517241;0.2698412698412698;0.3695652173913043;17;12;46
rocket;63;0.6666666666666666;0.31746031746031744;0.40816326530612246;0.31746031746031744;0.35714285714285715;20;29;43
tower;63;0.3333333333333333;0.2222222222222222;0.5;0.2222222222222222;0.30769230769230765;14;14;49
rifle;63;0.0;0.12698412698412698;0.7272727272727273;0.12698412698412698;0.2162162162162162;8;3;55
watercraft;63;0.0;0.12698412698412698;0.6666666666666666;0.12698412698412698;0.21333333333333335;8;4;55
pistol;63;0.0;0.09523809523809523;1.0;0.09523809523809523;0.17391304347826084;6;0;57
bus;63;0.0;0.07936507936507936;1.0;0.07936507936507936;0.14705882352941177;5;0;58
mug;63;0.0;0.07936507936507936;0.8333333333333334;0.07936507936507936;0.14492753623188404;5;1;58
knife;63;0.0;0.06349206349206349;0.4444444444444444;0.06349206349206349;0.1111111111111111;4;5;59
train;63;0.0;0.031746031746031744;1.0;0.031746031746031744;0.06153846153846154;2;0;61
cabinet;63;0.0;0.015873015873015872;0.5;0.015873015873015872;0.03076923076923077;1;1;62
