superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
keyboard;150;;0.8466666666666667;1.0;0.8466666666666667;0.9169675090252708;127;0;23
motorbike;150;;0.6333333333333333;0.95;0.6333333333333333;0.7599999999999999;95;5;55
lamp;150;;0.6;0.8333333333333334;0.6;0.6976744186046512;90;18;60
helmet;150;;0.5466666666666666;0.9534883720930233;0.5466666666666666;0.6949152542372881;82;4;68
car;150;;0.6133333333333333;0.773109243697479;0.6133333333333333;0.6840148698884759;92;27;58
laptop;150;;0.8466666666666667;0.5313807531380753;0.8466666666666667;0.6529562982005142;127;112;23
flowerpot;150;;0.48;1.0;0.48;0.6486486486486487;72;0;78
jar;149;;0.5973154362416108;0.6691729323308271;0.5973154362416108;0.6312056737588653;89;44;60
airplane;150;;0.7;0.525;0.7;0.6;105;95;45
mug;150;;0.4666666666666667;0.8045977011494253;0.4666666666666667;0.5907172995780591;70;17;80
bowl;150;;0.4066666666666667;1.0;0.4066666666666667;0.5781990521327014;61;0;89
guitar;50;;0.4;1.0;0.4;0.5714285714285715;20;0;30
pistol;150;;0.4;0.9836065573770492;0.4;0.5687203791469194;60;1;90
rifle;150;;0.3933333333333333;0.9672131147540983;0.3933333333333333;0.5592417061611374;59;2;91
piano;150;;0.4533333333333333;0.6538461538461539;0.4533333333333333;0.5354330708661418;68;36;82
cap;150;;0.42;0.6923076923076923;0.42;0.5228215767634854;63;28;87
mailbox;150;;0.54;0.50625;0.54;0.5225806451612902;81;79;69
display;150;;0.38;0.7402597402597403;0.38;0.5022026431718062;57;20;93
chair;150;;0.7733333333333333;0.3706070287539936;0.7733333333333333;0.5010799136069114;116;197;34
birdhouse;150;;0.31333333333333335;0.9591836734693877;0.31333333333333335;0.4723618090452261;47;2;103
basket;150;;0.4866666666666667;0.4451219512195122;0.4866666666666667;0.46496815286624205;73;91;77
bottle;300;;0.37333333333333335;0.6086956521739131;0.37333333333333335;0.46280991735537197;112;72;188
bench;150;;0.32666666666666666;0.7538461538461538;0.32666666666666666;0.45581395348837206;49;16;101
table;150;;0.35333333333333333;0.6385542168674698;0.35333333333333333;0.45493562231759654;53;30;97
bathtub;150;;0.4;0.5;0.4;0.4444444444444445;60;60;90
microphone;150;;0.2733333333333333;0.8541666666666666;0.2733333333333333;0.4141414141414141;41;7;109
rocket;149;;0.33557046979865773;0.5319148936170213;0.33557046979865773;0.41152263374485604;50;44;99
bag;150;;0.2733333333333333;0.5616438356164384;0.2733333333333333;0.36771300448430494;41;32;109
watercraft;150;;0.22666666666666666;0.85;0.22666666666666666;0.35789473684210527;34;6;116
sofa;50;;0.5;0.26595744680851063;0.5;0.3472222222222222;25;69;25
trash bin;149;;0.7583892617449665;0.220703125;0.7583892617449665;0.34190620272314676;113;399;36
knife;150;;0.23333333333333334;0.5737704918032787;0.23333333333333334;0.3317535545023696;35;26;115
tower;150;;0.2;0.9090909090909091;0.2;0.32786885245901637;30;3;120
clock;149;;0.2080536912751678;0.7209302325581395;0.2080536912751678;0.3229166666666667;31;12;118
washer;150;;0.18;0.8181818181818182;0.18;0.29508196721311475;27;6;123
file cabinet;150;;0.15333333333333332;0.7666666666666667;0.15333333333333332;0.25555555555555554;23;7;127
remote;149;;0.14093959731543623;0.9545454545454546;0.14093959731543623;0.2456140350877193;21;1;128
loudspeaker;150;;0.12666666666666668;0.4634146341463415;0.12666666666666668;0.19895287958115185;19;22;131
stove;150;;0.10666666666666667;0.9411764705882353;0.10666666666666667;0.19161676646706588;16;1;134
microwaves;150;;0.09333333333333334;0.5;0.09333333333333334;0.15730337078651685;14;14;136
camera;150;;0.08;1.0;0.08;0.14814814814814814;12;0;138
earphone;50;;0.08;0.5;0.08;0.13793103448275865;4;4;46
pillow;150;;0.07333333333333333;1.0;0.07333333333333333;0.13664596273291926;11;0;139
train;150;;0.04666666666666667;1.0;0.04666666666666667;0.089171974522293;7;0;143
bookshelf;150;;0.04666666666666667;0.875;0.04666666666666667;0.08860759493670886;7;1;143
dishwasher;150;;0.04666666666666667;0.5833333333333334;0.04666666666666667;0.08641975308641976;7;5;143
bed;100;;0.04;1.0;0.04;0.07692307692307693;4;0;96
printer;149;;0.03355704697986577;0.35714285714285715;0.03355704697986577;0.06134969325153374;5;9;144
bus;150;;0.013333333333333334;1.0;0.013333333333333334;0.02631578947368421;2;0;148
telephone;150;;0.013333333333333334;0.25;0.013333333333333334;0.025316455696202535;2;6;148
cabinet;150;;0.0;0.0;0.0;0.0;0;1;150
