value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
BaseMap;160;0.125;0.2375;149;0.16778523489932887
Desert_A;160;0.18125;0.35625;149;0.24161073825503357
Forest_Hills;160;0.15;0.2875;149;0.22818791946308725
Home_Interior;160;0.05625;0.15;149;0.10738255033557047
Showcase;160;0.075;0.19375;149;0.12751677852348994
TheForgottenRoom_Demo;160;0.1125;0.225;149;0.1476510067114094
