Rank,Model,Model Key,ImageNet Top-1,ImageNet Top-5,ImageNet ECE,ImageNet ROC AUC,ImageNet Samples,Avg Top-1 Across All
1,DINOv3-L-KNN,dinov3_l__knn,0.5657322706276605,0.6997667783715243,0.04768945637651071,0.892335231161117,49970,0.6124087448434449
2,CLIP-L-IN1K-KNN,clip_l_in1k__knn,0.5369305316547415,0.6500203785888959,0.19172295907065412,0.8461460202819042,47426,0.5638195782728876
3,DINOv2-L-KNN,dinov2_l__knn,0.5268204872747034,0.6766031156598135,0.08365485013908232,0.8700416015043981,46533,0.5811916417242574
4,CLIP-B-IN1K-KNN,clip_b_in1k__knn,0.4659451136672403,0.580959605108233,0.18879885752578662,0.8457330645510688,41156,0.504987087768195
5,Hiera_L-IN1K-KNN,hiera_l_in1k__knn,0.4630807897835341,0.5780839597862513,0.23058182593631088,0.8467622582044815,40903,0.5100271053862612
6,DINOv2-B-KNN,dinov2_b__knn,0.46062403767774657,0.6135313830268997,0.1153393211921215,0.8558239154505437,40686,0.537465903088858
7,Swin-L-IN1K-KNN,swin_l_in1k__knn,0.4450117742958065,0.5706231319626845,0.19789309794812537,0.8310153941713283,39307,0.5121567954546307
8,Swin-L-KNN,swin_l__knn,0.4450117742958065,0.5706231319626845,0.19789309794812537,0.8310153941713283,39307,0.5121567954546307
9,DINOv2-L-IN1K-KNN,dinov2_l_in1k__knn,0.4240105062947197,0.571200525314736,0.08864277220067025,0.8582999232701848,37452,0.5450208725499706
10,Swin-B-IN1K-KNN,swin_b_in1k__knn,0.4171950004528575,0.5387646046553755,0.22129624395345887,0.8219808577841976,36850,0.4905547008606925
11,Hiera_B-KNN,hiera_b_in1k__knn,0.4136740331491713,0.532707635177973,0.258201944873988,0.8159353247612331,36539,0.4694101155936272
12,DINOv3-B-KNN,dinov3_b__knn,0.4081718141472693,0.5690041662892854,0.07038621345020209,0.849470397499043,36053,0.4281480824129471
13,DINOv2-B-IN1K-KNN,dinov2_b_in1k__knn,0.3871931890227335,0.5407118920387646,0.10777778316544938,0.849294693550743,34200,0.5067550748550775
14,Swin-S-IN1K-KNN,swin_s_in1k__knn,0.3809777194094738,0.519846481296984,0.21442352953973337,0.8236286519480145,33651,0.45575761614248705
15,Swin-B-KNN,swin_b__knn,0.38071732632913685,0.4942034236029345,0.27692489379841645,0.8183192735269577,33628,0.4350467622428502
16,Hiera_S-IN1K-KNN,hiera_s_in1k__knn,0.3794153609274522,0.505219183045014,0.2618319188888157,0.8067866078150001,33513,0.4467026983613576
17,CLIP-L-KNN,clip_l__knn,0.3758717507472149,0.510347794583824,0.08050863461135556,0.8931038299366382,33200,0.4215130252816376
18,Swin-S-KNN,swin_s__knn,0.35902545059324337,0.4779571596775654,0.26626034123191594,0.8155899340710451,31712,0.4263426927730659
19,DINOv2-S-KNN,dinov2_s__knn,0.3538402318630559,0.5297527397880627,0.13329273673949785,0.8186497731542282,31254,0.4634020116016374
20,ViT-L-IN1K-KNN,vit_l_in1k__knn,0.30863372882891044,0.4223462548682185,0.17144419181148565,0.8411580533594762,27261,0.41807676243488406
21,DINOv2-S-IN1K-KNN,dinov2_s_in1k__knn,0.3007313649125985,0.46757540077891496,0.127868677418014,0.8136925273402846,26563,0.43247276884656516
22,ViT-B-IN1K-KNN,vit_b_in1k__knn,0.267729372339462,0.3785209673036863,0.16595749750245992,0.849212200045629,23648,0.39265525167520166
23,CLIP-B-KNN,clip_b__knn,0.2618082601213658,0.40641699121456387,0.05229785719761751,0.8656081534965021,23125,0.3339883943703377
24,DINOv3-S-KNN,dinov3_s__knn,0.2566456842677294,0.4204782175527579,0.10699764287807624,0.8143155764397171,22669,0.4228420568325103
25,ResNet-50-IN1K-KNN,resnet50_in1k__knn,0.2443619237387918,0.3454736889774477,0.08134209540533505,0.8822411525934216,21584,0.34426491647947394
26,DINOv1-B-KNN,dinov1_b__knn,0.235938773661806,0.3733697128883253,0.12227669447320005,0.8339229927930886,20840,0.37570517871747583
27,ResNet-50-KNN,resnet50__knn,0.22417579929354225,0.3397903269631374,0.08136369893622587,0.8518816999527778,19801,0.2554467911590229
28,DINOv1-S-KNN,dinov1_s__knn,0.19913277782809527,0.3283556743048637,0.13558615007402422,0.8343216684553215,17589,0.34320089216708166
