Rank,Model,Model Key,ImageNet Top-1,ImageNet Top-5,ImageNet ECE,ImageNet ROC AUC,ImageNet Samples,Avg Top-1 Across All
1,DINOv3-L-KNN,dinov3_l__knn,0.7171333333333333,0.8479333333333333,0.0267373212662836,0.878301209122283,21514,0.6124087448434449
2,CLIP-L-IN1K-KNN,clip_l_in1k__knn,0.6567,0.7549333333333333,0.15089800848687684,0.8041295087551714,19701,0.5638195782728876
3,DINOv2-L-KNN,dinov2_l__knn,0.6177,0.7413666666666666,0.07419474237610897,0.8685127304500193,18531,0.5811916417242574
4,CLIP-L-KNN,clip_l__knn,0.5553666666666667,0.7334666666666667,0.08973760282459357,0.8442846113071654,16661,0.4215130252816376
5,DINOv2-L-IN1K-KNN,dinov2_l_in1k__knn,0.5237333333333334,0.6489,0.057370746844013505,0.8809743852388913,15712,0.5450208725499706
6,CLIP-B-IN1K-KNN,clip_b_in1k__knn,0.5141333333333333,0.6166,0.18159177897001305,0.8426606829641803,15424,0.504987087768195
7,DINOv2-B-KNN,dinov2_b__knn,0.5051,0.6485333333333333,0.10227885038281477,0.8536819970749756,15153,0.537465903088858
8,Swin-L-IN1K-KNN,swin_l_in1k__knn,0.4615,0.5623333333333334,0.19837284070824582,0.857806633306653,13845,0.5121567954546307
9,Swin-L-KNN,swin_l__knn,0.4615,0.5623333333333334,0.19837284070824582,0.857806633306653,13845,0.5121567954546307
10,DINOv2-B-IN1K-KNN,dinov2_b_in1k__knn,0.45563333333333333,0.6,0.0715093341698249,0.8535561412047503,13669,0.5067550748550775
11,Hiera_L-IN1K-KNN,hiera_l_in1k__knn,0.44583333333333336,0.5224666666666666,0.2589565297909081,0.8482984200688637,13375,0.5100271053862612
12,Swin-B-IN1K-KNN,swin_b_in1k__knn,0.4215333333333333,0.5245,0.21689924990783135,0.860716429886183,12646,0.4905547008606925
13,DINOv3-S-KNN,dinov3_s__knn,0.4081666666666667,0.5840333333333333,0.04670170586705207,0.8387251941866973,12245,0.4228420568325103
14,DINOv2-S-KNN,dinov2_s__knn,0.393,0.5401333333333334,0.11526349619850518,0.8470442681951541,11790,0.4634020116016374
15,Hiera_B-KNN,hiera_b_in1k__knn,0.3895,0.4718,0.2808029925525189,0.8550058215526763,11685,0.4694101155936272
16,CLIP-B-KNN,clip_b__knn,0.37543333333333334,0.5592,0.04741975308234494,0.8387805921004575,11263,0.3339883943703377
17,DINOv2-S-IN1K-KNN,dinov2_s_in1k__knn,0.36946666666666667,0.5139333333333334,0.09572808981512983,0.8465136427384828,11084,0.43247276884656516
18,DINOv3-B-KNN,dinov3_b__knn,0.3694,0.5140666666666667,0.052202174947535006,0.8431778653030026,11082,0.4281480824129471
19,Swin-S-IN1K-KNN,swin_s_in1k__knn,0.3661,0.4711,0.2345374233715236,0.8506377467361959,10983,0.45575761614248705
20,Hiera_S-IN1K-KNN,hiera_s_in1k__knn,0.3538,0.4411333333333333,0.27969631807953116,0.8543715200619835,10614,0.4467026983613576
21,ViT-L-IN1K-KNN,vit_l_in1k__knn,0.3429,0.4402,0.16112106447791064,0.8743041408674477,10287,0.41807676243488406
22,Swin-B-KNN,swin_b__knn,0.3315,0.4093,0.3089089683545133,0.8437563944000656,9945,0.4350467622428502
23,Swin-S-KNN,swin_s__knn,0.31953333333333334,0.3996,0.30411903123358885,0.8490351257245414,9586,0.4263426927730659
24,ViT-B-IN1K-KNN,vit_b_in1k__knn,0.30816666666666664,0.4026,0.14843514576467376,0.887377223704558,9245,0.39265525167520166
25,DINOv1-B-KNN,dinov1_b__knn,0.25926666666666665,0.3679,0.15243589557384454,0.8733670153621054,7778,0.37570517871747583
26,ResNet-50-KNN,resnet50__knn,0.24286666666666668,0.3403333333333333,0.09344408281060558,0.8885802429673006,7286,0.2554467911590229
27,DINOv1-S-KNN,dinov1_s__knn,0.2304,0.33163333333333334,0.16333467764606083,0.870542818459485,6912,0.34320089216708166
28,ResNet-50-IN1K-KNN,resnet50_in1k__knn,0.21566666666666667,0.2856,0.13587509139962495,0.8939144050378648,6470,0.34426491647947394
