Rank,Model,Model Key,ImageNet Top-1,ImageNet Top-5,ImageNet ECE,ImageNet ROC AUC,ImageNet Samples,Avg Top-1 Across All
1,DINOv3-L-KNN,dinov3_l__knn,0.7096913580246914,0.8087654320987654,0.03570998719238024,0.9371158814997287,22994,0.6124087448434449
2,DINOv2-L-KNN,dinov2_l__knn,0.6668518518518518,0.7519135802469136,0.0729063967071519,0.9195728906375917,21606,0.5811916417242574
3,DINOv3-S-KNN,dinov3_s__knn,0.6517901234567901,0.7199382716049383,0.07376118776066527,0.952641776056838,21118,0.4228420568325103
4,DINOv2-B-KNN,dinov2_b__knn,0.6510493827160494,0.7297530864197531,0.07152699666488688,0.9340911423399385,21094,0.537465903088858
5,DINOv1-B-KNN,dinov1_b__knn,0.6481172839506173,0.749104938271605,0.06727697866750351,0.924495193277526,20999,0.37570517871747583
6,DINOv2-S-KNN,dinov2_s__knn,0.6390432098765432,0.7108024691358025,0.07430770773049676,0.9428302858649039,20705,0.4634020116016374
7,Swin-L-IN1K-KNN,swin_l_in1k__knn,0.6388271604938272,0.7665432098765432,0.09490331501320559,0.8875543460588311,20698,0.5121567954546307
8,Swin-L-KNN,swin_l__knn,0.6388271604938272,0.7665432098765432,0.09490331501320559,0.8875543460588311,20698,0.5121567954546307
9,DINOv2-L-IN1K-KNN,dinov2_l_in1k__knn,0.6340432098765432,0.761358024691358,0.05221046427402784,0.9239760843934772,20543,0.5450208725499706
10,DINOv1-S-KNN,dinov1_s__knn,0.6326234567901234,0.7251543209876543,0.06828272850080219,0.9305351796154233,20497,0.34320089216708166
11,DINOv2-B-IN1K-KNN,dinov2_b_in1k__knn,0.6269444444444444,0.743179012345679,0.06509222713609536,0.9308054153132255,20313,0.5067550748550775
12,Swin-B-IN1K-KNN,swin_b_in1k__knn,0.6176234567901234,0.7457716049382717,0.11132300153719607,0.8802120735282575,20011,0.4905547008606925
13,Hiera_L-IN1K-KNN,hiera_l_in1k__knn,0.600925925925926,0.7150925925925926,0.1655832830690031,0.857778351766515,19470,0.5100271053862612
14,Swin-S-IN1K-KNN,swin_s_in1k__knn,0.5958641975308642,0.7276543209876544,0.09874693490311873,0.8872015240910931,19306,0.45575761614248705
15,DINOv2-S-IN1K-KNN,dinov2_s_in1k__knn,0.589320987654321,0.7133950617283951,0.08245114723795358,0.915249571955598,19094,0.43247276884656516
16,CLIP-L-IN1K-KNN,clip_l_in1k__knn,0.5886111111111111,0.7073148148148148,0.16173541585006465,0.8695914598388884,19071,0.5638195782728876
17,Hiera_B-KNN,hiera_b_in1k__knn,0.5882098765432099,0.7102469135802469,0.16042477542948388,0.8660449087251645,19058,0.4694101155936272
18,CLIP-B-IN1K-KNN,clip_b_in1k__knn,0.586604938271605,0.7036728395061729,0.12506619283607529,0.8906818066506226,19006,0.504987087768195
19,Hiera_S-IN1K-KNN,hiera_s_in1k__knn,0.5838271604938272,0.7070987654320988,0.14748126790755325,0.8674415187624922,18916,0.4467026983613576
20,Swin-S-KNN,swin_s__knn,0.5625,0.6930864197530864,0.1522848600979297,0.8740320382829756,18225,0.4263426927730659
21,Swin-B-KNN,swin_b__knn,0.5613271604938271,0.6925308641975308,0.15880408365256438,0.867772152149752,18187,0.4350467622428502
22,DINOv3-B-KNN,dinov3_b__knn,0.5604629629629629,0.7096913580246914,0.12751149127765754,0.8790619971199871,18159,0.4281480824129471
23,ResNet-50-IN1K-KNN,resnet50_in1k__knn,0.5404938271604939,0.6562037037037037,0.03776431841108901,0.9263150850240652,17512,0.34426491647947394
24,ViT-L-IN1K-KNN,vit_l_in1k__knn,0.5260185185185186,0.6620987654320988,0.06818379470745078,0.9206284300150961,17043,0.41807676243488406
25,ViT-B-IN1K-KNN,vit_b_in1k__knn,0.5248456790123457,0.657962962962963,0.058894950852579904,0.9223483703043227,17005,0.39265525167520166
26,CLIP-L-KNN,clip_l__knn,0.4749382716049383,0.6300617283950617,0.11436368643179717,0.9142861361765401,15388,0.4215130252816376
27,ResNet-50-KNN,resnet50__knn,0.4740740740740741,0.6509567901234568,0.06765529797297477,0.9225236652117568,15360,0.2554467911590229
28,CLIP-B-KNN,clip_b__knn,0.43848765432098763,0.6009876543209877,0.11312059625523327,0.8908000744742236,14207,0.3339883943703377
