value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
X=0.000 Y=-1.000 Z=0.200;165;0.23030303030303031;0.4;154;0.34415584415584416
X=0.000 Y=0.000 Z=0.400;160;0.10625;0.20625;149;0.14093959731543623
X=0.000 Y=1.000 Z=0.200;159;0.2578616352201258;0.42138364779874216;148;0.36486486486486486
X=1.000 Y=0.000 Z=0.200;159;0.15723270440251572;0.3333333333333333;148;0.25
X=-1.000 Y=0.000 Z=0.200;157;0.31210191082802546;0.5031847133757962;146;0.4246575342465753
