value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
M_Tri_Plastic1_Black;800;0.19125;0.34875;745;0.2644295302013423
M_Tri_Plastic1_Cyan;800;0.2;0.34375;745;0.2778523489932886
M_Tri_Plastic1_Yellow;800;0.205;0.34625;745;0.2791946308724832
M_Tri_Plastic1_Green;800;0.195;0.32875;745;0.2738255033557047
M_Tri_Plastic1_Grey;799;0.19524405506883605;0.3541927409261577;744;0.2620967741935484
M_Tri_Plastic1_Blue;799;0.21151439299123906;0.34918648310387984;744;0.28897849462365593
M_Tri_Plastic1_Red;799;0.20400500625782228;0.35168961201501875;744;0.27956989247311825
M_Tri_Plastic1_Pink;798;0.21052631578947367;0.35463659147869675;743;0.28936742934051146
M_Tri_Plastic1_White;798;0.17794486215538846;0.3333333333333333;744;0.23655913978494625
Default;160;0.3;0.5;149;0.4161073825503356
