superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
bowl;150;;0.5933333333333334;1.0;0.5933333333333334;0.7447698744769875;89;0;61
lamp;150;;0.52;1.0;0.52;0.6842105263157895;78;0;72
keyboard;150;;0.4666666666666667;1.0;0.4666666666666667;0.6363636363636364;70;0;80
car;150;;0.6066666666666667;0.6363636363636364;0.6066666666666667;0.6211604095563139;91;52;59
helmet;150;;0.48;0.8571428571428571;0.48;0.6153846153846153;72;12;78
laptop;150;;0.6666666666666666;0.5617977528089888;0.6666666666666666;0.6097560975609757;100;78;50
chair;150;;0.6933333333333334;0.48148148148148145;0.6933333333333334;0.5683060109289618;104;112;46
bathtub;150;;0.5066666666666667;0.6031746031746031;0.5066666666666667;0.5507246376811594;76;50;74
jar;149;;0.4697986577181208;0.603448275862069;0.4697986577181208;0.5283018867924528;70;46;79
bag;150;;0.49333333333333335;0.5648854961832062;0.49333333333333335;0.5266903914590748;74;57;76
motorbike;150;;0.35333333333333333;1.0;0.35333333333333333;0.5221674876847291;53;0;97
airplane;150;;0.48;0.5625;0.48;0.5179856115107914;72;56;78
bench;150;;0.43333333333333335;0.6372549019607843;0.43333333333333335;0.5158730158730159;65;37;85
pistol;150;;0.3466666666666667;1.0;0.3466666666666667;0.5148514851485149;52;0;98
piano;150;;0.3466666666666667;0.896551724137931;0.3466666666666667;0.5;52;6;98
rifle;150;;0.3933333333333333;0.6344086021505376;0.3933333333333333;0.48559670781893;59;34;91
birdhouse;150;;0.3;1.0;0.3;0.4615384615384615;45;0;105
bottle;300;;0.32666666666666666;0.6533333333333333;0.32666666666666666;0.43555555555555553;98;52;202
rocket;149;;0.4429530201342282;0.41509433962264153;0.4429530201342282;0.4285714285714286;66;93;83
table;150;;0.3;0.7377049180327869;0.3;0.4265402843601896;45;16;105
guitar;50;;0.26;1.0;0.26;0.41269841269841273;13;0;37
tower;150;;0.29333333333333333;0.676923076923077;0.29333333333333333;0.40930232558139534;44;21;106
flowerpot;150;;0.24;1.0;0.24;0.3870967741935484;36;0;114
trash bin;149;;0.7046979865771812;0.2638190954773869;0.7046979865771812;0.3839122486288848;105;293;44
mug;150;;0.24;0.8780487804878049;0.24;0.37696335078534027;36;5;114
cap;150;;0.23333333333333334;0.8333333333333334;0.23333333333333334;0.36458333333333337;35;7;115
pillow;150;;0.20666666666666667;1.0;0.20666666666666667;0.3425414364640884;31;0;119
watercraft;150;;0.21333333333333335;0.8205128205128205;0.21333333333333335;0.3386243386243386;32;7;118
washer;150;;0.2;0.75;0.2;0.31578947368421056;30;10;120
basket;150;;0.21333333333333335;0.5245901639344263;0.21333333333333335;0.3033175355450237;32;29;118
sofa;50;;0.38;0.2087912087912088;0.38;0.2695035460992908;19;72;31
display;150;;0.16;0.7741935483870968;0.16;0.26519337016574585;24;7;126
mailbox;150;;0.24;0.288;0.24;0.2618181818181818;36;89;114
clock;149;;0.16778523489932887;0.5208333333333334;0.16778523489932887;0.2538071065989848;25;23;124
remote;149;;0.1342281879194631;0.8695652173913043;0.1342281879194631;0.23255813953488375;20;3;129
dishwasher;150;;0.11333333333333333;0.32075471698113206;0.11333333333333333;0.167487684729064;17;36;133
stove;150;;0.09333333333333334;0.7777777777777778;0.09333333333333334;0.16666666666666666;14;4;136
microphone;150;;0.08;1.0;0.08;0.14814814814814814;12;0;138
bookshelf;150;;0.07333333333333333;0.7333333333333333;0.07333333333333333;0.13333333333333333;11;4;139
printer;149;;0.0738255033557047;0.2558139534883721;0.0738255033557047;0.11458333333333334;11;32;138
loudspeaker;150;;0.06;0.3333333333333333;0.06;0.10169491525423728;9;18;141
telephone;150;;0.05333333333333334;0.3333333333333333;0.05333333333333334;0.09195402298850575;8;16;142
camera;150;;0.04;0.6;0.04;0.075;6;4;144
microwaves;150;;0.03333333333333333;0.8333333333333334;0.03333333333333333;0.06410256410256411;5;1;145
file cabinet;150;;0.03333333333333333;0.7142857142857143;0.03333333333333333;0.06369426751592357;5;2;145
bed;100;;0.02;1.0;0.02;0.0392156862745098;2;0;98
earphone;50;;0.02;0.2;0.02;0.03636363636363636;1;4;49
cabinet;150;;0.006666666666666667;0.3333333333333333;0.006666666666666667;0.013071895424836602;1;2;149
knife;150;;0.006666666666666667;0.14285714285714285;0.006666666666666667;0.012738853503184716;1;6;149
bus;150;;0.0;0.0;0.0;0.0;0;0;150
train;150;;0.0;0.0;0.0;0.0;0;0;150
