superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
piano;63;1.0;1.0;0.984375;1.0;0.9921259842519685;63;1;0
chair;63;1.0;0.9523809523809523;0.9523809523809523;0.9523809523809523;0.9523809523809523;60;3;3
helmet;63;1.0;0.9206349206349206;0.9830508474576272;0.9206349206349206;0.9508196721311476;58;1;5
bench;63;1.0;0.9047619047619048;1.0;0.9047619047619048;0.9500000000000001;57;0;6
birdhouse;63;1.0;0.8412698412698413;1.0;0.8412698412698413;0.9137931034482758;53;0;10
guitar;21;1.0;0.9047619047619048;0.8260869565217391;0.9047619047619048;0.8636363636363636;19;4;2
trash bin;63;0.6666666666666666;0.7936507936507936;0.9090909090909091;0.7936507936507936;0.847457627118644;50;5;13
bathtub;63;0.6666666666666666;0.8412698412698413;0.8412698412698413;0.8412698412698413;0.8412698412698413;53;10;10
pillow;63;1.0;0.746031746031746;0.9591836734693877;0.746031746031746;0.8392857142857143;47;2;16
printer;63;1.0;0.7142857142857143;0.9574468085106383;0.7142857142857143;0.8181818181818182;45;2;18
bookshelf;63;1.0;0.6984126984126984;0.9361702127659575;0.6984126984126984;0.8;44;3;19
mailbox;63;1.0;0.6666666666666666;1.0;0.6666666666666666;0.8;42;0;21
stove;63;1.0;0.7301587301587301;0.8846153846153846;0.7301587301587301;0.7999999999999999;46;6;17
lamp;63;0.6666666666666666;0.6825396825396826;0.9347826086956522;0.6825396825396826;0.7889908256880734;43;3;20
washer;63;1.0;0.6984126984126984;0.8627450980392157;0.6984126984126984;0.7719298245614035;44;7;19
bag;63;0.6666666666666666;0.6349206349206349;0.9523809523809523;0.6349206349206349;0.7619047619047619;40;2;23
remote;63;1.0;0.6190476190476191;0.9512195121951219;0.6190476190476191;0.7500000000000001;39;2;24
microphone;63;0.6666666666666666;0.5714285714285714;1.0;0.5714285714285714;0.7272727272727273;36;0;27
sofa;21;1.0;1.0;0.5675675675675675;1.0;0.7241379310344828;21;16;0
laptop;63;0.6666666666666666;0.746031746031746;0.7014925373134329;0.746031746031746;0.7230769230769232;47;20;16
microwaves;63;1.0;0.5555555555555556;1.0;0.5555555555555556;0.7142857142857143;35;0;28
telephone;63;1.0;0.5555555555555556;0.9459459459459459;0.5555555555555556;0.7000000000000001;35;2;28
bottle;126;0.6666666666666666;0.5714285714285714;0.8888888888888888;0.5714285714285714;0.6956521739130435;72;9;54
cap;63;0.3333333333333333;0.5238095238095238;0.9428571428571428;0.5238095238095238;0.673469387755102;33;2;30
clock;63;0.6666666666666666;0.6349206349206349;0.6896551724137931;0.6349206349206349;0.6611570247933884;40;18;23
bed;42;0.5;0.5;0.9545454545454546;0.5;0.65625;21;1;21
table;63;0.6666666666666666;0.47619047619047616;0.9090909090909091;0.47619047619047616;0.6249999999999999;30;3;33
motorbike;63;0.6666666666666666;0.4444444444444444;1.0;0.4444444444444444;0.6153846153846153;28;0;35
dishwasher;63;0.6666666666666666;0.47619047619047616;0.8333333333333334;0.47619047619047616;0.6060606060606061;30;6;33
car;63;0.6666666666666666;0.6507936507936508;0.5616438356164384;0.6507936507936508;0.6029411764705883;41;32;22
basket;63;0.6666666666666666;0.5714285714285714;0.5901639344262295;0.5714285714285714;0.5806451612903226;36;25;27
airplane;63;0.3333333333333333;0.4126984126984127;0.9285714285714286;0.4126984126984127;0.5714285714285714;26;2;37
watercraft;63;0.3333333333333333;0.3968253968253968;0.9259259259259259;0.3968253968253968;0.5555555555555555;25;2;38
loudspeaker;63;0.6666666666666666;0.49206349206349204;0.6326530612244898;0.49206349206349204;0.5535714285714285;31;18;32
keyboard;63;0.0;0.38095238095238093;0.9230769230769231;0.38095238095238093;0.5393258426966292;24;2;39
tower;63;0.3333333333333333;0.3492063492063492;1.0;0.3492063492063492;0.5176470588235293;22;0;41
camera;63;0.3333333333333333;0.31746031746031744;1.0;0.31746031746031744;0.4819277108433735;20;0;43
jar;63;0.3333333333333333;0.36507936507936506;0.6764705882352942;0.36507936507936506;0.4742268041237113;23;11;40
bowl;63;0.0;0.2857142857142857;0.9473684210526315;0.2857142857142857;0.43902439024390244;18;1;45
file cabinet;63;0.3333333333333333;0.25396825396825395;1.0;0.25396825396825395;0.4050632911392405;16;0;47
rocket;63;0.6666666666666666;0.4126984126984127;0.3939393939393939;0.4126984126984127;0.40310077519379844;26;40;37
pistol;63;0.6666666666666666;0.23809523809523808;1.0;0.23809523809523808;0.3846153846153846;15;0;48
earphone;21;0.0;0.19047619047619047;0.8;0.19047619047619047;0.3076923076923077;4;1;17
train;63;0.0;0.1746031746031746;0.9166666666666666;0.1746031746031746;0.29333333333333333;11;1;52
rifle;63;0.0;0.1746031746031746;0.171875;0.1746031746031746;0.1732283464566929;11;53;52
display;63;0.3333333333333333;0.09523809523809523;0.6666666666666666;0.09523809523809523;0.16666666666666666;6;3;57
cabinet;63;0.0;0.09523809523809523;0.5;0.09523809523809523;0.16;6;6;57
knife;63;0.0;0.07936507936507936;0.7142857142857143;0.07936507936507936;0.14285714285714282;5;2;58
bus;63;0.0;0.047619047619047616;1.0;0.047619047619047616;0.0909090909090909;3;0;60
flowerpot;63;0.0;0.047619047619047616;1.0;0.047619047619047616;0.0909090909090909;3;0;60
mug;63;0.0;0.015873015873015872;1.0;0.015873015873015872;0.03125;1;0;62
