rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;dinov2_b__knn;DINOv2-B-KNN;0.5228438365855096;0.7398455461887637;0.0;0;0;0;0.0
2;dinov2_b_in1k__knn;DINOv2-B-IN1K-KNN;0.4946255575861188;0.7161665585883;0.0;0;0;0;0.0
3;dinov2_b_in1k__linear_probe;DINOv2-B-IN1K-LINEAR_PROBE;0.5342804928373519;0.7835681581481263;0.0;0;0;0;0.0
4;dinov2_b_in1k__logits;DINOv2-B-IN1K-LOGITS;0.5497848257973236;0.7784983002220519;0.0;0;0;0;0.0
5;dinov2_l__knn;DINOv2-L-KNN;0.5941362573444163;0.7832930495784943;0.0;0;0;0;0.0
6;dinov2_l_in1k__knn;DINOv2-L-IN1K-KNN;0.5642673269272338;0.7653716913281848;0.0;0;0;0;0.0
7;dinov2_l_in1k__logits;DINOv2-L-IN1K-LOGITS;0.6238086816404331;0.8348759063844838;0.0;0;0;0;0.0
8;dinov2_s__knn;DINOv2-S-KNN;0.40590304387981685;0.630037925681385;0.0;0;0;0;0.0
9;dinov2_s_in1k__knn;DINOv2-S-IN1K-KNN;0.39706026842736153;0.6258916465247892;0.0;0;0;0;0.0
10;dinov2_s_in1k__logits;DINOv2-S-IN1K-LOGITS;0.4463636542278292;0.6889504608068542;0.0;0;0;0;0.0
