rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;clip_b__knn;CLIP-B-KNN;0.2889426005620075;0.5190316178348956;0.0;0;0;0;0.0
2;clip_b_in1k__knn;CLIP-B-IN1K-KNN;0.5454223899074456;0.7258543103617677;0.0;0;0;0;0.0
3;clip_b_in1k__linear_probe;CLIP-B-IN1K-LINEAR_PROBE;0.5482520780522313;0.7858476291536481;0.0;0;0;0;0.0
4;clip_b_in1k__logits;CLIP-B-IN1K-LOGITS;0.5543044665841341;0.7906423785100906;0.0;0;0;0;0.0
5;clip_l__knn;CLIP-L-KNN;0.41399909607184265;0.6490793688223389;0.0;0;0;0;0.0
6;clip_l_in1k__knn;CLIP-L-IN1K-KNN;0.641847943563442;0.7958497907209809;0.0;0;0;0;0.0
7;clip_l_in1k__logits;CLIP-L-IN1K-LOGITS;0.6482343925013264;0.8656094637347953;0.0;0;0;0;0.0
8;dinov1_b__knn;DINOv1-B-KNN;0.24580950696614198;0.39472184558549;0.0;0;0;0;0.0
9;dinov1_s__knn;DINOv1-S-KNN;0.2061152704906758;0.3406040598164633;0.0;0;0;0;0.0
10;dinov2_b__knn;DINOv2-B-KNN;0.5228438365855096;0.7398455461887637;0.0;0;0;0;0.0
11;dinov2_b_in1k__knn;DINOv2-B-IN1K-KNN;0.4946255575861188;0.7161665585883;0.0;0;0;0;0.0
12;dinov2_b_in1k__linear_probe;DINOv2-B-IN1K-LINEAR_PROBE;0.5342804928373519;0.7835681581481263;0.0;0;0;0;0.0
13;dinov2_b_in1k__logits;DINOv2-B-IN1K-LOGITS;0.5497848257973236;0.7784983002220519;0.0;0;0;0;0.0
14;dinov2_l__knn;DINOv2-L-KNN;0.5941362573444163;0.7832930495784943;0.0;0;0;0;0.0
15;dinov2_l_in1k__knn;DINOv2-L-IN1K-KNN;0.5642673269272338;0.7653716913281848;0.0;0;0;0;0.0
16;dinov2_l_in1k__logits;DINOv2-L-IN1K-LOGITS;0.6238086816404331;0.8348759063844838;0.0;0;0;0;0.0
17;dinov2_s__knn;DINOv2-S-KNN;0.40590304387981685;0.630037925681385;0.0;0;0;0;0.0
18;dinov2_s_in1k__knn;DINOv2-S-IN1K-KNN;0.39706026842736153;0.6258916465247892;0.0;0;0;0;0.0
19;dinov2_s_in1k__logits;DINOv2-S-IN1K-LOGITS;0.4463636542278292;0.6889504608068542;0.0;0;0;0;0.0
20;dinov3_b__knn;DINOv3-B-KNN;0.38568256401186896;0.5954135471319931;0.0;0;0;0;0.0
21;dinov3_l__knn;DINOv3-L-KNN;0.6543260822574624;0.8374501365717542;0.0;0;0;0;0.0
22;dinov3_s__knn;DINOv3-S-KNN;0.4146868674959225;0.653520407160683;0.0;0;0;0;0.0
