value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.08;0.2;50;0.08
analog-clock-1;50;0.2;0.32;50;0.2
assault-rifle-1;50;0.4;0.42;50;0.4
backpack-1;50;0.18;0.5;50;0.24
backpack-2;50;0.0;0.06;50;0.18
bathtub-1;50;0.1;0.44;50;0.1
bathtub-2;50;0.28;0.74;50;0.28
bathtub-3;50;0.24;0.66;50;0.24
bed-1;50;0.0;0.12;50;0.0
bed-2;50;0.0;0.12;50;0.0
bench-1;50;0.46;0.62;50;0.46
bench-2;50;0.0;0.06;50;0.0
bench-3;50;0.7;0.9;50;0.7
birdhouse-1;50;0.0;0.0;50;0.0
birdhouse-2;50;0.42;0.56;50;0.42
birdhouse-3;50;0.24;0.34;50;0.24
bookshelf-1;50;0.0;0.02;50;0.0
bookshelf-2;50;0.0;0.08;50;0.0
bookshelf-3;50;0.2;0.2;50;0.2
bullet-train-1;50;0.0;0.0;50;0.0
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.0;50;0.0
bus-3;50;0.0;0.0;50;0.02
can-1;50;0.0;0.0;50;0.0
can-2;50;0.0;0.16;50;0.4
can-3;50;0.0;0.02;50;0.2
china-cabinet-1;50;0.0;0.1;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.0
computer-keyboard-1;50;0.08;0.44;50;0.08
computer-keyboard-2;50;0.02;0.28;50;0.02
computer-keyboard-3;50;0.08;0.66;50;0.08
cowboy-hat-1;50;0.08;0.8;50;0.08
cowboy-hat-2;50;0.14;0.28;50;0.14
cowboy-hat-3;50;0.04;0.74;50;0.04
crash-helmet-1;50;0.4;0.6;50;0.4
crash-helmet-2;50;0.26;0.66;50;0.26
crate-1;50;0.14;0.32;50;0.14
day-bed-1;50;0.3;0.5;50;0.3
dining-table-1;50;0.44;0.74;50;0.54
dining-table-2;50;0.0;0.32;50;0.32
dining-table-3;50;0.78;0.8;50;0.8
dishwasher-1;50;0.02;0.14;50;0.02
dishwasher-2;50;0.04;0.14;50;0.04
dishwasher-3;50;0.02;0.06;50;0.02
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.0;0.0;50;0.0
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.38;0.68;50;0.38
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.66;0.74;50;0.68
file-cabinet-1;50;0.0;0.36;50;0.0
file-cabinet-2;50;0.02;0.16;50;0.02
file-cabinet-3;50;0.1;0.24;50;0.1
flowerpot-1;50;0.54;0.72;50;0.54
football-helmet-1;50;0.42;0.52;50;0.48
flowerpot-3;50;0.08;0.24;50;0.08
folding-chair-1;50;0.62;0.96;50;0.66
folding-chair-2;50;0.2;0.66;50;0.54
iPod-1;50;0.0;0.06;50;0.0
grand-piano-1;50;0.64;0.68;50;0.64
knife-1;50;0.0;0.12;50;0.0
knife-2;50;0.08;0.44;50;0.08
microwave-2;50;0.0;0.02;50;0.0
knife-3;50;0.04;0.26;50;0.04
laptop-1;50;0.14;0.82;50;0.7
laptop-2;50;0.22;0.7;50;0.46
laptop-3;50;0.28;0.64;50;0.42
limousine-1;50;0.16;0.24;50;0.16
loudspeaker-1;50;0.14;0.24;50;0.14
loudspeaker-2;50;0.24;0.38;50;0.24
loudspeaker-3;50;0.0;0.16;50;0.0
mailbox-1;50;0.36;0.4;50;0.36
mailbox-2;50;0.22;0.5;50;0.22
mailbox-3;50;0.04;0.06;50;0.04
microphone-1;50;0.0;0.2;50;0.0
microphone-2;50;0.2;0.42;50;0.2
microphone-3;50;0.06;0.54;50;0.06
microwave-1;50;0.02;0.06;50;0.02
moped-2;50;0.02;0.54;50;0.32
microwave-3;50;0.02;0.02;50;0.02
missile-2;50;0.0;0.56;50;0.56
mixing-bowl-1;50;0.0;0.36;50;0.0
mobile-phone-2;50;0.02;0.08;50;0.02
mobile-phone-1;50;0.02;0.02;50;0.02
mobile-phone-3;50;0.0;0.0;50;0.0
monitor-1;50;0.14;0.56;50;0.16
mosque-1;50;0.0;0.02;50;0.02
monitor-2;50;0.18;0.76;50;0.26
monitor-3;50;0.1;0.54;50;0.14
moped-1;50;0.0;0.34;50;0.0
mug-1;50;0.44;0.98;50;0.44
moped-3;50;0.18;0.42;50;0.24
mug-3;50;0.02;0.5;50;0.02
mug-2;50;0.04;0.42;50;0.04
trash-can-2;50;0.8;0.8;50;0.8
upright-piano-1;50;0.12;0.24;50;0.12
obelisk-1;50;0.0;0.0;50;0.0
ocean-liner-1;50;0.0;0.0;50;0.0
old-plane;50;0.0;0.28;50;0.26
pas-plane;50;0.62;0.9;50;0.84
pill-bottle-1;50;0.12;0.58;50;0.22
pillow-1;50;0.16;0.48;50;0.16
pillow-2;50;0.02;0.14;50;0.02
pillow-3;50;0.02;0.18;50;0.02
plastic-bag-1;50;0.12;0.6;50;0.34
printer-1;50;0.08;0.18;50;0.08
printer-2;50;0.14;0.22;50;0.14
race-car-1;50;0.04;0.38;50;0.12
reflex-camera-1;50;0.0;0.14;50;0.0
reflex-camera-2;50;0.0;0.0;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.08;0.3;50;0.08
remote-2;50;0.16;0.2;50;0.16
remote-3;50;0.02;0.02;50;0.02
revolver-2;50;0.4;0.5;50;0.4
revolver-1;50;0.42;0.42;50;0.42
revolver-3;50;0.36;0.44;50;0.36
rifle-1;50;0.28;0.4;50;0.36
skateboard-3;50;0.0;0.0;0;
rifle-2;50;0.04;0.38;50;0.32
shopping-basket-1;50;0.5;0.6;50;0.56
shopping-basket-2;50;0.04;0.7;50;0.4
sofa-1;50;0.0;0.0;0;
skateboard-2;50;0.0;0.0;0;
sofa-3;50;0.0;0.0;0;
sofa-2;50;0.0;0.0;0;
water-bottle-1;50;0.72;0.8;50;0.74
water-tower-1;50;0.0;0.0;50;0.0
soup-bowl-1;50;0.0;0.64;50;0.48
soup-bowl-2;50;0.06;0.56;50;0.2
space-shuttle-1;50;0.0;0.04;50;0.2
speedboat-1;50;0.04;0.24;50;0.04
sports-car-1;50;0.16;0.4;50;0.22
steam-locomotive-1;50;0.0;0.0;50;0.0
stove-1;50;0.02;0.12;50;0.02
stove-2;50;0.04;0.06;50;0.04
