rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;clip_b__knn;CLIP-B-KNN;0.08831437435367115;0.23536711478800415;0.0;0;0;0;0.0
2;clip_b_in1k__knn;CLIP-B-IN1K-KNN;0.19875904860392968;0.42068252326783867;0.0;0;0;0;0.0
3;clip_b_in1k__linear_probe;CLIP-B-IN1K-LINEAR_PROBE;0.23081695966907964;0.556153050672182;0.0;0;0;0;0.0
4;clip_b_in1k__logits;CLIP-B-IN1K-LOGITS;0.21447776628748708;0.6045501551189245;0.0;0;0;0;0.0
5;clip_l__knn;CLIP-L-KNN;0.06866597724922441;0.23329886246122028;0.0;0;0;0;0.0
6;clip_l_in1k__knn;CLIP-L-IN1K-KNN;0.2543950361944157;0.4587383660806618;0.0;0;0;0;0.0
7;clip_l_in1k__logits;CLIP-L-IN1K-LOGITS;0.25811789038262667;0.6421923474663909;0.0;0;0;0;0.0
8;dinov1_b__knn;DINOv1-B-KNN;0.08190279214064115;0.2407445708376422;0.0;0;0;0;0.0
9;dinov1_s__knn;DINOv1-S-KNN;0.06349534643226473;0.19751809720785937;0.0;0;0;0;0.0
10;dinov2_b__knn;DINOv2-B-KNN;0.18883143743536712;0.4126163391933816;0.0;0;0;0;0.0
11;dinov2_b_in1k__knn;DINOv2-B-IN1K-KNN;0.147052740434333;0.3702171664943123;0.0;0;0;0;0.0
12;dinov2_b_in1k__linear_probe;DINOv2-B-IN1K-LINEAR_PROBE;0.2062047569803516;0.5249224405377456;0.0;0;0;0;0.0
13;dinov2_b_in1k__logits;DINOv2-B-IN1K-LOGITS;0.19607032057911064;0.5199586349534643;0.0;0;0;0;0.0
14;dinov2_l__knn;DINOv2-L-KNN;0.20682523267838676;0.4312306101344364;0.0;0;0;0;0.0
15;dinov2_l_in1k__knn;DINOv2-L-IN1K-KNN;0.1592554291623578;0.3791106514994829;0.0;0;0;0;0.0
16;dinov2_l_in1k__logits;DINOv2-L-IN1K-LOGITS;0.2467425025853154;0.5706308169596691;0.0;0;0;0;0.0
17;dinov2_s__knn;DINOv2-S-KNN;0.14746639089968977;0.3826266804550155;0.0;0;0;0;0.0
18;dinov2_s_in1k__knn;DINOv2-S-IN1K-KNN;0.12368148914167529;0.3578076525336091;0.0;0;0;0;0.0
19;dinov2_s_in1k__logits;DINOv2-S-IN1K-LOGITS;0.18407445708376421;0.5001034126163392;0.0;0;0;0;0.0
20;dinov3_b__knn;DINOv3-B-KNN;0.061840744570837644;0.14767321613236814;0.0;0;0;0;0.0
21;dinov3_l__knn;DINOv3-L-KNN;0.2095139607032058;0.4359875904860393;0.0;0;0;0;0.0
22;dinov3_s__knn;DINOv3-S-KNN;0.09120992761116856;0.28914167528438467;0.0;0;0;0;0.0
23;hiera_b_in1k__knn;Hiera_B-KNN;0.16732161323681488;0.3646328852119959;0.0;0;0;0;0.0
24;hiera_b_in1k__logits;Hiera_B-LOGITS;0.18386763185108584;0.5466390899689763;0.0;0;0;0;0.0
25;hiera_l_in1k__knn;Hiera_L-IN1K-KNN;0.21013443640124096;0.41137538779731125;0.0;0;0;0;0.0
26;hiera_l_in1k__logits;Hiera_L-IN1K-LOGITS;0.22771458117890384;0.5975180972078593;0.0;0;0;0;0.0
27;hiera_s_in1k__knn;Hiera_S-IN1K-KNN;0.1480868665977249;0.3451913133402275;0.0;0;0;0;0.0
28;hiera_s_in1k__logits;Hiera_S-IN1K-LOGITS;0.15553257497414685;0.5079627714581179;0.0;0;0;0;0.0
29;resnet50__knn;ResNet-50-KNN;0.07259565667011375;0.18386763185108584;0.0;0;0;0;0.0
30;resnet50_in1k__knn;ResNet-50-IN1K-KNN;0.07362978283350569;0.21613236814891418;0.0;0;0;0;0.0
31;resnet50_in1k__logits;ResNet-50-IN1K-LOGITS;0.09017580144777664;0.3476732161323681;0.0;0;0;0;0.0
32;swin_b__knn;Swin-B-KNN;0.12450879007238883;0.30837642192347464;0.0;0;0;0;0.0
33;swin_b_in1k__knn;Swin-B-IN1K-KNN;0.19855222337125128;0.4188210961737332;0.0;0;0;0;0.0
34;swin_b_in1k__linear_probe;Swin-B-IN1K-LINEAR_PROBE;0.20682523267838676;0.5613236814891417;0.0;0;0;0;0.0
35;swin_b_in1k__logits;Swin-B-IN1K-LOGITS;0.21054808686659773;0.598965873836608;0.0;0;0;0;0.0
36;swin_l__knn;Swin-L-KNN;0.20041365046535678;0.4215098241985522;0.0;0;0;0;0.0
37;swin_l_in1k__knn;Swin-L-IN1K-KNN;0.20041365046535678;0.4215098241985522;0.0;0;0;0;0.0
38;swin_l_in1k__logits;Swin-L-IN1K-LOGITS;0.21323681489141674;0.6318510858324715;0.0;0;0;0;0.0
