superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
lamp;150;;0.5266666666666666;1.0;0.5266666666666666;0.6899563318777292;79;0;71
flowerpot;150;;0.5466666666666666;0.9318181818181818;0.5466666666666666;0.6890756302521007;82;6;68
helmet;150;;0.5466666666666666;0.8913043478260869;0.5466666666666666;0.6776859504132231;82;10;68
bench;150;;0.5866666666666667;0.7394957983193278;0.5866666666666667;0.654275092936803;88;31;62
bowl;150;;0.4666666666666667;1.0;0.4666666666666667;0.6363636363636364;70;0;80
laptop;150;;0.62;0.636986301369863;0.62;0.6283783783783784;93;53;57
airplane;150;;0.7133333333333334;0.5544041450777202;0.7133333333333334;0.6239067055393586;107;86;43
chair;150;;0.5733333333333334;0.6666666666666666;0.5733333333333334;0.6164874551971327;86;43;64
piano;150;;0.48;0.8275862068965517;0.48;0.6075949367088608;72;15;78
keyboard;150;;0.43333333333333335;1.0;0.43333333333333335;0.6046511627906976;65;0;85
bathtub;150;;0.4666666666666667;0.8433734939759037;0.4666666666666667;0.6008583690987125;70;13;80
car;150;;0.6066666666666667;0.5909090909090909;0.6066666666666667;0.5986842105263157;91;63;59
microphone;150;;0.47333333333333333;0.7553191489361702;0.47333333333333333;0.5819672131147541;71;23;79
rifle;150;;0.4;0.9375;0.4;0.5607476635514019;60;4;90
basket;150;;0.47333333333333333;0.6761904761904762;0.47333333333333333;0.5568627450980392;71;34;79
jar;149;;0.5771812080536913;0.5308641975308642;0.5771812080536913;0.5530546623794214;86;76;63
motorbike;150;;0.38666666666666666;0.9666666666666667;0.38666666666666666;0.5523809523809524;58;2;92
pistol;150;;0.37333333333333335;1.0;0.37333333333333335;0.5436893203883496;56;0;94
table;150;;0.44666666666666666;0.6907216494845361;0.44666666666666666;0.5425101214574899;67;30;83
guitar;50;;0.34;1.0;0.34;0.5074626865671642;17;0;33
tower;150;;0.32666666666666666;0.7903225806451613;0.32666666666666666;0.46226415094339623;49;13;101
bag;150;;0.32;0.8275862068965517;0.32;0.46153846153846156;48;10;102
birdhouse;150;;0.3;0.9782608695652174;0.3;0.4591836734693877;45;1;105
display;150;;0.30666666666666664;0.8679245283018868;0.30666666666666664;0.4532019704433497;46;7;104
rocket;149;;0.5503355704697986;0.36123348017621143;0.5503355704697986;0.4361702127659574;82;145;67
bottle;300;;0.31666666666666665;0.6209150326797386;0.31666666666666665;0.41942604856512145;95;58;205
mailbox;150;;0.36666666666666664;0.39285714285714285;0.36666666666666664;0.3793103448275862;55;85;95
watercraft;150;;0.24;0.8780487804878049;0.24;0.37696335078534027;36;5;114
sofa;50;;0.42;0.21428571428571427;0.42;0.28378378378378377;21;77;29
clock;149;;0.21476510067114093;0.3902439024390244;0.21476510067114093;0.27705627705627706;32;50;117
trash bin;149;;0.7986577181208053;0.16527777777777777;0.7986577181208053;0.27387802071346373;119;601;30
washer;150;;0.16;0.8888888888888888;0.16;0.27118644067796616;24;3;126
mug;150;;0.14;1.0;0.14;0.24561403508771928;21;0;129
remote;149;;0.14093959731543623;0.875;0.14093959731543623;0.24277456647398843;21;3;128
stove;150;;0.12666666666666668;0.76;0.12666666666666668;0.21714285714285717;19;6;131
loudspeaker;150;;0.13333333333333333;0.3448275862068966;0.13333333333333333;0.19230769230769232;20;38;130
printer;149;;0.10738255033557047;0.5;0.10738255033557047;0.17679558011049726;16;16;133
bookshelf;150;;0.08;1.0;0.08;0.14814814814814814;12;0;138
camera;150;;0.07333333333333333;1.0;0.07333333333333333;0.13664596273291926;11;0;139
earphone;50;;0.08;0.36363636363636365;0.08;0.13114754098360654;4;7;46
file cabinet;150;;0.06666666666666667;0.7142857142857143;0.06666666666666667;0.12195121951219512;10;4;140
dishwasher;150;;0.04;0.6;0.04;0.075;6;4;144
cap;150;;0.03333333333333333;0.38461538461538464;0.03333333333333333;0.06134969325153375;5;8;145
bed;100;;0.03;0.6;0.03;0.05714285714285714;3;2;97
pillow;150;;0.02666666666666667;1.0;0.02666666666666667;0.05194805194805195;4;0;146
microwaves;150;;0.02666666666666667;0.8;0.02666666666666667;0.05161290322580646;4;1;146
knife;150;;0.02666666666666667;0.4;0.02666666666666667;0.05;4;6;146
train;150;;0.02;1.0;0.02;0.0392156862745098;3;0;147
telephone;150;;0.006666666666666667;0.0625;0.006666666666666667;0.012048192771084338;1;15;149
cabinet;150;;0.0;0.0;0.0;0.0;0;1;150
bus;150;;0.0;0.0;0.0;0.0;0;0;150
