superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
keyboard;150;;0.8133333333333334;1.0;0.8133333333333334;0.8970588235294117;122;0;28
car;150;;0.66;0.8608695652173913;0.66;0.7471698113207548;99;16;51
laptop;150;;0.7733333333333333;0.6823529411764706;0.7733333333333333;0.725;116;54;34
helmet;150;;0.5666666666666667;0.9770114942528736;0.5666666666666667;0.7172995780590717;85;2;65
lamp;150;;0.6133333333333333;0.8070175438596491;0.6133333333333333;0.696969696969697;92;22;58
motorbike;150;;0.5066666666666667;0.95;0.5066666666666667;0.6608695652173914;76;4;74
bowl;150;;0.47333333333333333;1.0;0.47333333333333333;0.6425339366515836;71;0;79
flowerpot;150;;0.42;1.0;0.42;0.5915492957746479;63;0;87
chair;150;;0.78;0.468;0.78;0.5850000000000001;117;133;33
airplane;150;;0.64;0.5363128491620112;0.64;0.5835866261398176;96;83;54
guitar;50;;0.4;1.0;0.4;0.5714285714285715;20;0;30
pistol;150;;0.4;1.0;0.4;0.5714285714285715;60;0;90
rifle;150;;0.3933333333333333;0.9672131147540983;0.3933333333333333;0.5592417061611374;59;2;91
jar;149;;0.5771812080536913;0.5308641975308642;0.5771812080536913;0.5530546623794214;86;76;63
piano;150;;0.46;0.6764705882352942;0.46;0.5476190476190477;69;33;81
mailbox;150;;0.49333333333333335;0.6016260162601627;0.49333333333333335;0.5421245421245422;74;49;76
table;150;;0.4066666666666667;0.6931818181818182;0.4066666666666667;0.5126050420168068;61;27;89
basket;150;;0.4666666666666667;0.4827586206896552;0.4666666666666667;0.47457627118644075;70;75;80
bench;150;;0.34;0.7611940298507462;0.34;0.4700460829493087;51;16;99
birdhouse;150;;0.30666666666666664;0.9583333333333334;0.30666666666666664;0.4646464646464646;46;2;104
bottle;300;;0.32666666666666666;0.7777777777777778;0.32666666666666666;0.46009389671361506;98;28;202
display;150;;0.31333333333333335;0.618421052631579;0.31333333333333335;0.41592920353982304;47;29;103
cap;150;;0.30666666666666664;0.6388888888888888;0.30666666666666664;0.4144144144144144;46;26;104
rocket;149;;0.33557046979865773;0.5319148936170213;0.33557046979865773;0.41152263374485604;50;44;99
watercraft;150;;0.26;0.975;0.26;0.41052631578947374;39;1;111
microphone;150;;0.24666666666666667;0.9487179487179487;0.24666666666666667;0.39153439153439157;37;2;113
trash bin;149;;0.738255033557047;0.2552204176334107;0.738255033557047;0.3793103448275862;110;321;39
sofa;50;;0.46;0.2911392405063291;0.46;0.3565891472868218;23;56;27
bag;150;;0.30666666666666664;0.4;0.30666666666666664;0.3471698113207547;46;69;104
bathtub;150;;0.31333333333333335;0.3884297520661157;0.31333333333333335;0.3468634686346864;47;74;103
clock;149;;0.20134228187919462;0.5660377358490566;0.20134228187919462;0.297029702970297;30;23;119
tower;150;;0.18;0.8181818181818182;0.18;0.29508196721311475;27;6;123
mug;150;;0.18666666666666668;0.6222222222222222;0.18666666666666668;0.2871794871794872;28;17;122
washer;150;;0.17333333333333334;0.7222222222222222;0.17333333333333334;0.27956989247311825;26;10;124
pillow;150;;0.13333333333333333;1.0;0.13333333333333333;0.23529411764705882;20;0;130
remote;149;;0.1342281879194631;0.8695652173913043;0.1342281879194631;0.23255813953488375;20;3;129
stove;150;;0.11333333333333333;0.8947368421052632;0.11333333333333333;0.2011834319526627;17;2;133
camera;150;;0.10666666666666667;1.0;0.10666666666666667;0.1927710843373494;16;0;134
loudspeaker;150;;0.14;0.2625;0.14;0.1826086956521739;21;59;129
earphone;50;;0.1;0.625;0.1;0.1724137931034483;5;3;45
file cabinet;150;;0.09333333333333334;0.7;0.09333333333333334;0.16470588235294115;14;6;136
knife;150;;0.09333333333333334;0.5833333333333334;0.09333333333333334;0.16091954022988506;14;10;136
microwaves;150;;0.08;0.6666666666666666;0.08;0.14285714285714285;12;6;138
bookshelf;150;;0.06;0.9;0.06;0.1125;9;1;141
train;150;;0.05333333333333334;1.0;0.05333333333333334;0.10126582278481014;8;0;142
printer;149;;0.053691275167785234;0.4444444444444444;0.053691275167785234;0.09580838323353294;8;10;141
dishwasher;150;;0.04666666666666667;0.5;0.04666666666666667;0.08536585365853659;7;7;143
bed;100;;0.04;1.0;0.04;0.07692307692307693;4;0;96
bus;150;;0.013333333333333334;1.0;0.013333333333333334;0.02631578947368421;2;0;148
telephone;150;;0.013333333333333334;0.2222222222222222;0.013333333333333334;0.025157232704402517;2;7;148
cabinet;150;;0.0;0.0;0.0;0.0;0;2;150
