value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.4;0.44;50;0.4
analog-clock-1;50;0.2;0.22;50;0.2
assault-rifle-1;50;0.4;0.4;50;0.4
backpack-1;50;0.66;0.68;50;0.66
backpack-2;50;0.26;0.3;50;0.26
bathtub-1;50;0.28;0.76;50;0.28
bathtub-2;50;0.32;0.86;50;0.32
bathtub-3;50;0.34;0.76;50;0.34
bed-1;50;0.0;0.02;50;0.02
bed-2;50;0.0;0.04;50;0.06
bench-1;50;0.48;0.64;50;0.48
bench-2;50;0.08;0.2;50;0.08
bench-3;50;0.46;0.62;50;0.46
birdhouse-1;50;0.08;0.18;50;0.08
birdhouse-2;50;0.42;0.44;50;0.42
birdhouse-3;50;0.42;0.74;50;0.42
bookshelf-1;50;0.0;0.12;50;0.0
bookshelf-2;50;0.0;0.02;50;0.0
bookshelf-3;50;0.18;0.2;50;0.18
bullet-train-1;50;0.0;0.0;50;0.0
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.02;50;0.02
bus-3;50;0.0;0.02;50;0.02
can-1;50;0.0;0.0;50;0.02
can-2;50;0.0;0.1;50;0.08
can-3;50;0.0;0.0;50;0.0
china-cabinet-1;50;0.0;0.02;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.0
computer-keyboard-1;50;0.82;0.88;50;0.82
computer-keyboard-2;50;0.7;0.86;50;0.7
computer-keyboard-3;50;0.92;1.0;50;0.92
cowboy-hat-1;50;0.42;0.66;50;0.42
cowboy-hat-2;50;0.22;0.34;50;0.22
cowboy-hat-3;50;0.28;0.66;50;0.28
crash-helmet-1;50;0.6;0.74;50;0.6
crash-helmet-2;50;0.46;0.58;50;0.5
crate-1;50;0.22;0.56;50;0.22
day-bed-1;50;0.46;0.46;50;0.46
dining-table-1;50;0.14;0.62;50;0.14
dining-table-2;50;0.0;0.0;50;0.28
dining-table-3;50;0.8;0.8;50;0.8
dishwasher-1;50;0.06;0.12;50;0.06
dishwasher-2;50;0.08;0.08;50;0.08
dishwasher-3;50;0.0;0.02;50;0.0
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.0;0.04;50;0.04
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.42;0.76;50;0.42
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.98;0.98;50;0.98
file-cabinet-1;50;0.0;0.0;50;0.0
file-cabinet-2;50;0.08;0.22;50;0.08
file-cabinet-3;50;0.2;0.22;50;0.2
flowerpot-1;50;0.68;0.78;50;0.68
football-helmet-1;50;0.56;0.58;50;0.6
flowerpot-3;50;0.16;0.26;50;0.16
folding-chair-1;50;0.3;0.88;50;0.86
folding-chair-2;50;0.44;0.72;50;0.72
iPod-1;50;0.1;0.26;50;0.1
grand-piano-1;50;0.76;0.78;50;0.76
knife-1;50;0.08;0.26;50;0.1
knife-2;50;0.12;0.52;50;0.12
microwave-2;50;0.02;0.02;50;0.02
knife-3;50;0.06;0.14;50;0.06
laptop-1;50;0.18;0.88;50;0.9
laptop-2;50;0.22;0.8;50;0.7
laptop-3;50;0.1;0.84;50;0.72
limousine-1;50;0.14;0.42;50;0.42
loudspeaker-1;50;0.04;0.22;50;0.04
loudspeaker-2;50;0.34;0.56;50;0.34
loudspeaker-3;50;0.04;0.24;50;0.04
mailbox-1;50;0.64;0.76;50;0.64
mailbox-2;50;0.56;0.64;50;0.56
mailbox-3;50;0.28;0.5;50;0.28
microphone-1;50;0.14;0.14;50;0.14
microphone-2;50;0.04;0.06;50;0.04
microphone-3;50;0.56;0.72;50;0.56
microwave-1;50;0.16;0.18;50;0.16
moped-2;50;0.4;0.78;50;0.68
microwave-3;50;0.06;0.14;50;0.06
missile-2;50;0.24;0.6;50;0.46
mixing-bowl-1;50;0.0;0.04;50;0.0
mobile-phone-2;50;0.04;0.14;50;0.04
mobile-phone-1;50;0.0;0.02;50;0.0
mobile-phone-3;50;0.0;0.0;50;0.0
monitor-1;50;0.08;0.38;50;0.28
mosque-1;50;0.0;0.04;50;0.52
monitor-2;50;0.06;0.38;50;0.24
monitor-3;50;0.12;0.52;50;0.42
moped-1;50;0.42;0.68;50;0.42
mug-1;50;0.42;0.88;50;0.42
moped-3;50;0.42;0.68;50;0.42
mug-3;50;0.14;0.76;50;0.14
mug-2;50;0.0;0.44;50;0.0
trash-can-2;50;0.8;0.8;50;0.8
upright-piano-1;50;0.24;0.24;50;0.24
obelisk-1;50;0.0;0.0;50;0.02
ocean-liner-1;50;0.04;0.04;50;0.1
old-plane;50;0.0;0.16;50;0.1
pas-plane;50;0.78;1.0;50;0.84
pill-bottle-1;50;0.0;0.0;50;0.26
pillow-1;50;0.32;0.68;50;0.32
pillow-2;50;0.0;0.16;50;0.0
pillow-3;50;0.08;0.34;50;0.08
plastic-bag-1;50;0.0;0.34;50;0.0
printer-1;50;0.06;0.06;50;0.06
printer-2;50;0.1;0.22;50;0.1
race-car-1;50;0.0;0.14;50;0.64
reflex-camera-1;50;0.06;0.2;50;0.06
reflex-camera-2;50;0.0;0.0;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.26;0.38;50;0.26
remote-2;50;0.18;0.2;50;0.18
remote-3;50;0.02;0.04;50;0.02
revolver-2;50;0.4;0.4;50;0.4
revolver-1;50;0.4;0.4;50;0.4
revolver-3;50;0.4;0.4;50;0.4
rifle-1;50;0.04;0.4;50;0.4
skateboard-3;50;0.0;0.0;0;
rifle-2;50;0.0;0.38;50;0.38
shopping-basket-1;50;0.68;0.94;50;0.68
shopping-basket-2;50;0.5;0.8;50;0.5
sofa-1;50;0.0;0.0;0;
skateboard-2;50;0.0;0.0;0;
sofa-3;50;0.0;0.0;0;
sofa-2;50;0.0;0.0;0;
water-bottle-1;50;0.8;0.8;50;0.8
water-tower-1;50;0.0;0.0;50;0.0
soup-bowl-1;50;0.0;0.7;50;0.62
soup-bowl-2;50;0.26;0.82;50;0.8
space-shuttle-1;50;0.0;0.0;50;0.12
speedboat-1;50;0.34;0.38;50;0.34
sports-car-1;50;0.4;0.84;50;0.92
steam-locomotive-1;50;0.12;0.16;50;0.12
stove-1;50;0.12;0.18;50;0.12
stove-2;50;0.02;0.04;50;0.02
stove-3;50;0.2;0.24;50;0.2
table-lamp-1;50;0.8;0.82;50;0.8
table-lamp-2;50;0.36;0.68;50;0.36
table-lamp-3;50;0.68;0.7;50;0.68
toilet-seat-1;50;0.76;0.88;50;0.76
trash-can-1;50;0.72;0.78;50;0.72
yawl-1;50;0.26;0.36;50;0.34
washer-3;50;0.18;0.22;50;0.18
upright-piano-2;50;0.36;0.4;50;0.38
vase-2;50;0.8;0.8;50;0.8
vase-3;50;0.08;0.6;50;0.48
washer-2;50;0.16;0.18;50;0.16
washer-1;50;0.18;0.2;50;0.18
wall-clock-2;50;0.02;0.2;50;0.2
wine-bottle-1;50;0.78;0.82;50;0.8
earphone-1;49;0.0;0.0;0;
missile-1;49;0.3877551020408163;0.7142857142857143;49;0.42857142857142855
printer-3;49;0.0;0.0;49;0.0
remote-1;49;0.20408163265306123;0.24489795918367346;49;0.20408163265306123
